TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5
1699919541.30623;0.613708;0;0;1200006;1795999;1733526;1200063;1200068;1200020
1699919542.29920;14.2668;0;0;1200049;1240695;1200458;1200036;1200043;1200060
1699919543.163659;69.2285;0;0;3600000;3600000;1852465;3600000;3600000;1200095
1699919544.27974;124.8;0;0;3600000;3599999;1200317;3600000;3600000;1200051
1699919545.27125;181.37;0;0;3600000;3600000;1478024;3600000;3599999;1200180
1699919546.26278;238.041;0;0;3599999;3600000;1468136;3600000;3600000;1200158
1699919547.25814;294.546;0;0;3600000;3599999;1390172;3599999;3599999;1200099
1699919548.25348;351.06;0;0;3600000;3600000;1431716;3599999;3600000;1200092
1699919549.24881;407.598;0;0;3600000;3600000;1464061;3600000;3599999;1200146
1699919550.24430;464.11;0;0;3600000;3600000;1492012;3600000;3600000;1200110
1699919551.23912;520.585;0;0;3600000;3599999;1489703;3600000;3600000;1200098
1699919552.23442;577.099;0;0;3599999;3600000;1497566;3600000;3599999;1200115
1699919553.22986;633.64;0;0;3600000;3600000;1511995;3600000;3600000;1200130
1699919554.22520;690.104;0;0;3599999;3599999;1500924;3599999;3599999;1200106
1699919555.22064;746.631;0;0;3600000;3600000;1484242;3600000;3600000;1200105
1699919556.21636;803.166;0;0;3600000;3599999;1492150;3600000;3600000;1200103
1699919557.20789;859.635;0;0;3600000;3599999;1467277;3600000;3600000;1200094
1699919558.19957;916.102;0;0;3599999;3600000;1489673;3599999;3600000;1200101
1699919559.19092;972.635;0;0;3599999;3599999;1495011;3600000;3600000;1200091
1699919560.18249;1029.11;0;0;3600000;3600000;1500783;3600000;3599999;1200104
1699919561.17414;1085.62;0;0;3600000;3599999;1503540;3600000;3600000;1200144
1699919562.16550;1142.17;0;0;3599999;3600000;1392977;3599999;3599999;1200095
1699919563.15721;1198.66;0;0;3600000;3599999;1396722;3600000;3600000;1200131
1699919564.14860;1255.16;0;0;3600000;3600000;1465269;3599999;3600000;1200122
1699919565.14007;1311.71;0;0;3600000;3600000;1482091;3600000;3599999;1200104
1699919566.13162;1368.23;0;0;3599999;3600000;1500445;3600000;3600000;1200118
1699919567.12319;1424.72;0;0;3600000;3600000;1397538;3600000;3599999;1200093
1699919568.11471;1481.25;0;0;3599999;3599999;1435861;3599999;3600000;1200115
1699919569.10617;1537.75;0;0;3600000;3600000;1472730;3600000;3599999;1200101
1699919570.9782;1594.24;0;0;3600000;3599999;1485596;3599999;3600000;1200133
1699919571.8942;1650.77;0;0;3600000;3600000;1512648;3600000;3600000;1200136
1699919572.8078;1707.32;0;0;3599999;3599999;1388122;3599999;3600000;1200104
1699919573.7250;1763.84;0;0;3600000;3600000;1413692;3600000;3599999;1200105
1699919574.6384;1820.39;0;0;3599999;3600000;1471492;3600000;3599999;1200099
1699919575.5541;1876.9;0;0;3600000;3599999;1491664;3600000;3600000;1200098
1699919576.4629;1933.4;0;0;3599999;3600000;1512865;3600000;3599999;1200120
1699919577.3881;1987.1;0;0;3598360;3599958;1387456;3599999;3598253;1200046
1699919578.127719;2022.29;0;0;1200177;1200057;1200813;1200165;1200391;1200448
1699919579.2248;2036.29;0;0;1200066;1200094;1505043;1200164;1200176;1200074
1699919580.1514;2050.17;0;0;1200094;1200062;1536371;1200138;1200213;1200147
1699919581.586;2063.98;0;0;1200106;1199992;1235163;1200078;1200195;1200114
