TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_MISSES;MEMORY_ANON;MEMORY_FILE
1700024186.669069;#SYSTEM;57679351;48271584;8771127;347443;96768000;1281200128
1700024186.669069;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0;0;0
1700024187.668011;#SYSTEM;891911223;440615480;91037953;2343789;110858240;1352343552
1700024187.668011;/sys/fs/cgroup/custom.slice/pg1;578517079;193426111;39312681;709044;13422592;71360512
1700024188.666368;#SYSTEM;33539923894;87535655015;21751106612;219385077;116023296;1363247104
1700024188.666368;/sys/fs/cgroup/custom.slice/pg1;33285045239;87286677182;21702445003;217417672;16510976;81989632
1700024189.665430;#SYSTEM;33524561298;90529764535;22506494155;226560039;116297728;1363251200
1700024189.665430;/sys/fs/cgroup/custom.slice/pg1;33304303191;90286658390;22458102769;224634976;16510976;81989632
1700024190.664378;#SYSTEM;33570984921;90647669461;22535756891;226867008;116731904;1363255296
1700024190.664378;/sys/fs/cgroup/custom.slice/pg1;33335948012;90380034280;22481322533;224862764;16510976;81989632
1700024191.663556;#SYSTEM;33564794500;90645764893;22535084822;226860787;118816768;1363255296
1700024191.663556;/sys/fs/cgroup/custom.slice/pg1;33340256339;90400739668;22486489500;224913704;16510976;81989632
1700024192.662625;#SYSTEM;33570720331;90665054331;22539862313;226926002;119074816;1363267584
1700024192.662625;/sys/fs/cgroup/custom.slice/pg1;33332164451;90373518009;22479701443;224847420;16510976;81989632
1700024193.661630;#SYSTEM;33558907388;90619456341;22528403916;226806132;119484416;1363267584
1700024193.661630;/sys/fs/cgroup/custom.slice/pg1;33342522971;90403380175;22487128352;224923670;16510976;81989632
1700024194.660704;#SYSTEM;33565368999;90653672391;22537074807;226877500;119484416;1363267584
1700024194.660704;/sys/fs/cgroup/custom.slice/pg1;33340281980;90407581714;22488192453;224929274;16510976;81989632
1700024195.659817;#SYSTEM;33572566266;90663851259;22539626859;226902496;119484416;1363279872
1700024195.659817;/sys/fs/cgroup/custom.slice/pg1;33335173961;90380446823;22481427210;224861862;16510976;81989632
