FULL;PG1;PG2
38.641464;0;0
189.28027;85.459017;0
190.11285;88.80553999999998;0
190.23208;88.19413500000002;0
190.07136;88.546863;0
190.22048;88.16141400000001;0
190.21366;79.87048800000004;0
190.33275;78.29365399999999;0
190.15669;80.97478199999999;0
190.18581;82.74525500000001;0
190.31683;81.838365;0
190.3376;80.617974;0
190.30347;79.71953099999999;0
190.36374;78.67154700000002;0
190.32482;72.40500600000001;0
190.47018;74.14634899999999;0
190.2911;71.51339999999999;0
190.46832;73.071056;0
190.417;73.05136399999999;0
190.42811;71.08391600000002;0
190.32597;72.99735500000001;0
190.51848;74.702584;0
190.55645;67.484292;0
190.69213;71.200327;0
190.79429;73.05645399999999;0
190.98507;77.718961;0
191.25349;72.488627;0
191.5521;72.841474;0
191.76488;71.33047300000001;0
192.00198;73.983893;0
192.00507;78.66238599999998;0
192.13891;73.474432;0
192.24459;68.364472;0
192.31328;72.388798;0
192.32176;72.55283899999999;0
192.50973;74.091973;0
192.59934;73.433247;0
192.67523;72.124122;0
192.63802;82.68331300000001;0
192.68912;73.815416;0
192.87522;66.41559099999999;0
192.95302;69.28890799999999;0
193.03746;70.007373;0
193.05798;71.48480500000001;0
193.30069;71.82223199999999;0
193.30894;70.26462100000002;0
193.14403;70.590703;0
193.43398;76.227716;0
193.39106;61.454406;0
192.29618;60.69621999999999;0
188.81658;62.769661;0
187.98406;57.187574999999995;0
173.57208;36.62833;0
155.88576;28.825803;0
