TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_MISSES;MEMORY_ANON;MEMORY_FILE
1699997484.665;#SYSTEM;112337968;82852950;16808831;152282;94941184;1314533376
1699997484.665;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0;0;0
1699997485.542;#SYSTEM;819774404;292728837;57663234;1465015;111300608;1388281856
1699997485.542;/sys/fs/cgroup/custom.slice/pg1;581133272;152803849;29659884;436820;14872576;73494528
1699997485.996844;#SYSTEM;58886456224;98249295253;7444503907;5097139;116465664;1408360448
1699997485.996844;/sys/fs/cgroup/custom.slice/pg1;58405203236;98002675094;7385684842;3597159;18792448;93069312
1699997486.995500;#SYSTEM;58832997081;109953285873;8223689226;2366319;116776960;1408360448
1699997486.995500;/sys/fs/cgroup/custom.slice/pg1;58565753700;109702663787;8169125716;2000990;18792448;93069312
1699997487.994533;#SYSTEM;58783502740;109869135943;8216877340;2321802;117141504;1408372736
1699997487.994533;/sys/fs/cgroup/custom.slice/pg1;58488353168;109585409147;8160358454;1972017;18792448;93069312
1699997488.993530;#SYSTEM;58764062925;109801971589;8212253041;2305481;119304192;1408372736
1699997488.993530;/sys/fs/cgroup/custom.slice/pg1;58423406748;109446033562;8150003816;1959797;18792448;93069312
1699997489.992690;#SYSTEM;58761559792;109795315371;8211460441;2317879;119521280;1408376832
1699997489.992690;/sys/fs/cgroup/custom.slice/pg1;58422348494;109446453519;8150015820;1957711;18792448;93069312
1699997490.991685;#SYSTEM;58775708033;109813071192;8213285853;2314344;119926784;1408376832
1699997490.991685;/sys/fs/cgroup/custom.slice/pg1;58425501589;109448961987;8150361649;1960702;18792448;93069312
1699997491.990782;#SYSTEM;58746932871;109786462118;8210525128;2317987;119926784;1408376832
1699997491.990782;/sys/fs/cgroup/custom.slice/pg1;58443174237;109486994636;8153009646;1971386;18792448;93069312
1699997492.989847;#SYSTEM;58750200714;109787417498;8212224212;2341212;119926784;1408389120
1699997492.989847;/sys/fs/cgroup/custom.slice/pg1;58460893259;109522275466;8155659042;1967436;18792448;93069312
1699997493.988878;#SYSTEM;58730015494;109750224906;8208172151;2317289;120188928;1408389120
1699997493.988878;/sys/fs/cgroup/custom.slice/pg1;58470063494;109536660053;8156721023;1966709;18792448;93069312
1699997494.987909;#SYSTEM;58715809016;109727562424;8205849757;2301682;120188928;1408393216
1699997494.987909;/sys/fs/cgroup/custom.slice/pg1;58458074520;109509676578;8154717910;1963591;18792448;93069312
1699997495.987028;#SYSTEM;58600926499;109668016546;8180500102;2130870;120188928;1408401408
1699997495.987028;/sys/fs/cgroup/custom.slice/pg1;58468430608;109580482827;8159976573;1965046;18792448;93069312
1699997496.986039;#SYSTEM;58645389927;109756376915;8195728533;2196118;120188928;1408401408
1699997496.986039;/sys/fs/cgroup/custom.slice/pg1;58446019967;109553281709;8157935985;1959643;18792448;93069312
1699997497.985107;#SYSTEM;58754698891;109801018572;8211099401;2291099;120188928;1408401408
1699997497.985107;/sys/fs/cgroup/custom.slice/pg1;58428496470;109465860568;8151450641;1949694;18792448;93069312
1699997498.984142;#SYSTEM;58752671618;109799041896;8211289877;2306521;120188928;1408413696
1699997498.984142;/sys/fs/cgroup/custom.slice/pg1;58427430588;109461087560;8151103053;1962548;18792448;93069312
1699997499.983330;#SYSTEM;58753086978;109798442080;8210863006;2298739;120188928;1408413696
1699997499.983330;/sys/fs/cgroup/custom.slice/pg1;58441387239;109488567491;8153140196;1961751;18792448;93069312
1699997500.982455;#SYSTEM;58726185234;109758086652;8208200387;2308778;120188928;1408417792
1699997500.982455;/sys/fs/cgroup/custom.slice/pg1;58451013183;109501874038;8154136007;1963906;18792448;93069312
1699997501.981346;#SYSTEM;58728313799;109725817293;8205880237;2314000;120188928;1408425984
1699997501.981346;/sys/fs/cgroup/custom.slice/pg1;58463823868;109503793514;8154280620;1967651;18792448;93069312
1699997502.980463;#SYSTEM;58740585192;109781590806;8211199540;2335814;120188928;1408430080
1699997502.980463;/sys/fs/cgroup/custom.slice/pg1;58470748341;109527215093;8156030504;1964674;18792448;93069312
1699997503.979567;#SYSTEM;58746553133;109789345860;8210645176;2311950;120188928;1408442368
1699997503.979567;/sys/fs/cgroup/custom.slice/pg1;58482312875;109558419194;8158349821;1965805;18792448;93069312
1699997504.978582;#SYSTEM;58767280447;109824674783;8213063773;2315046;120225792;1408442368
1699997504.978582;/sys/fs/cgroup/custom.slice/pg1;58465880163;109537627945;8156799099;1965438;18792448;93069312
1699997505.977556;#SYSTEM;58754967867;109804609543;8211737105;2317746;120225792;1408446464
1699997505.977556;/sys/fs/cgroup/custom.slice/pg1;58432614576;109470410271;8151797505;1963811;18792448;93069312
1699997506.976717;#SYSTEM;58782412185;109849544747;8214883936;2312190;120225792;1408446464
1699997506.976717;/sys/fs/cgroup/custom.slice/pg1;58462226373;109530674598;8156276984;1963253;18792448;93069312
1699997507.975850;#SYSTEM;58538767768;109688163773;8172661100;2021492;120225792;1408446464
1699997507.975850;/sys/fs/cgroup/custom.slice/pg1;58453291545;109594701053;8161032093;1964864;18792448;93069312
1699997508.975058;#SYSTEM;58720116998;109776125119;8206354246;2275245;120479744;1408450560
