TIMESTAMP;CPU;RAM;GPU
1700000216.563053;3.22937;0;0
1700000217.560313;38.5394;0;0
1700000218.557728;302.932;0;0
1700000219.556982;577.419;0;0
1700000220.556180;833.338;0;0
1700000221.555430;1082.67;0;0
1700000222.554147;1331.73;0;0
1700000223.553431;1580.56;0;0
1700000224.552334;1829.81;0;0
1700000225.551357;2078.72;0;0
1700000226.550513;2327.79;0;0
1700000227.549554;2576.75;0;0
1700000228.548703;2825.77;0;0
1700000229.547674;3074.79;0;0
1700000230.546931;3323.83;0;0
1700000231.545778;3572.97;0;0
1700000232.544839;3822.08;0;0
1700000233.543910;4071.09;0;0
1700000234.542925;4320.16;0;0
1700000235.542081;4569.13;0;0
1700000236.541128;4818.15;0;0
1700000237.540283;5067.23;0;0
1700000238.539511;5316.37;0;0
1700000239.538528;5565.44;0;0
1700000240.537442;5814.35;0;0
1700000241.536616;6063.4;0;0
1700000242.535561;6312.33;0;0
1700000243.534719;6561.55;0;0
1700000244.533827;6810.57;0;0
1700000245.532941;7059.55;0;0
1700000246.531940;7308.76;0;0
1700000247.531489;7557.22;0;0
1700000248.530139;7806.54;0;0
1700000249.529198;8055.45;0;0
1700000250.528175;8304.64;0;0
1700000251.527250;8553.66;0;0
1700000252.526404;8802.66;0;0
1700000253.525411;9051.64;0;0
1700000254.524486;9300.79;0;0
1700000255.523573;9549.65;0;0
1700000256.522680;9798.75;0;0
1700000257.521688;10047.9;0;0
1700000258.520725;10296.9;0;0
1700000259.523329;10493.2;0;0
1700000260.522938;10526.6;0;0
1700000261.522461;10558.7;0;0
1700000262.521380;10590.1;0;0
