TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_MISSES
1699894766.75612;#SYSTEM;15795052;14058376;1941306;33639
1699894766.75612;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1699894766.75612;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1699894766.75612;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699894767.74922;#SYSTEM;33461385;17338077;3365711;117545
1699894767.74922;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1699894767.74922;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1699894767.74922;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699894768.203553;#SYSTEM;21342736313;38985269789;4728390210;30974762
1699894768.203553;/sys/fs/cgroup/custom.slice/pg1;10643914541;20798432482;2242839654;30567383
1699894768.203553;/sys/fs/cgroup/custom.slice/pg2;10641141020;18123443907;2473189141;204281
1699894768.203553;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699894769.72605;#SYSTEM;21306858131;39227609601;4751911990;27859559
1699894769.72605;/sys/fs/cgroup/custom.slice/pg1;10611596038;20981774942;2260291107;27611665
1699894769.72605;/sys/fs/cgroup/custom.slice/pg2;10652654975;18186981324;2480352284;116381
1699894769.72605;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699894770.71666;#SYSTEM;21527787555;39650583739;4802963602;27976899
1699894770.71666;/sys/fs/cgroup/custom.slice/pg1;10722976003;21213690639;2285259068;27728841
1699894770.71666;/sys/fs/cgroup/custom.slice/pg2;10763529477;18377465429;2506327982;116979
1699894770.71666;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699894771.70726;#SYSTEM;21528074188;39644314129;4802104237;27945357
1699894771.70726;/sys/fs/cgroup/custom.slice/pg1;10723026612;21215214342;2285442529;27706027
1699894771.70726;/sys/fs/cgroup/custom.slice/pg2;10763464370;18369321758;2505218403;118036
1699894771.70726;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699894772.69783;#SYSTEM;21527497217;39651399825;4803132464;27958778
1699894772.69783;/sys/fs/cgroup/custom.slice/pg1;10723014060;21213599655;2285277240;27718753
1699894772.69783;/sys/fs/cgroup/custom.slice/pg2;10763721699;18378336903;2506447527;117218
1699894772.69783;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699894773.68848;#SYSTEM;21527941557;39352693066;4770950298;32389487
1699894773.68848;/sys/fs/cgroup/custom.slice/pg1;10723067101;20917203364;2253338729;32136318
1699894773.68848;/sys/fs/cgroup/custom.slice/pg2;10762323159;18374681482;2505964525;119670
1699894773.68848;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699894774.67904;#SYSTEM;21527941218;39259769129;4760852340;33755050
1699894774.67904;/sys/fs/cgroup/custom.slice/pg1;10723686361;20823703334;2243254579;33516625
1699894774.67904;/sys/fs/cgroup/custom.slice/pg2;10763720712;18376711315;2506224914;116950
1699894774.67904;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699894775.66965;#SYSTEM;21526916610;39253353806;4760045449;33823634
1699894775.66965;/sys/fs/cgroup/custom.slice/pg1;10723655106;20822130219;2243096037;33585593
1699894775.66965;/sys/fs/cgroup/custom.slice/pg2;10762767460;18371878853;2505589179;120572
1699894775.66965;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699894776.66028;#SYSTEM;21524593213;39359484687;4771531247;32166621
1699894776.66028;/sys/fs/cgroup/custom.slice/pg1;10723117925;20930808090;2254824471;31924918
1699894776.66028;/sys/fs/cgroup/custom.slice/pg2;10760360683;18368639113;2505197118;123680
1699894776.66028;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699894777.65086;#SYSTEM;21526962210;39647837314;4802811413;28004013
1699894777.65086;/sys/fs/cgroup/custom.slice/pg1;10722931302;21211299509;2285032334;27759596
1699894777.65086;/sys/fs/cgroup/custom.slice/pg2;10763333140;18376749763;2506327760;124905
1699894777.65086;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699894778.64146;#SYSTEM;21527979466;39649464988;4802812650;27972885
1699894778.64146;/sys/fs/cgroup/custom.slice/pg1;10723988616;21215194914;2285433824;27739719
1699894778.64146;/sys/fs/cgroup/custom.slice/pg2;10763451570;18374636200;2505943743;115907
1699894778.64146;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699894779.63206;#SYSTEM;21528088600;39654404309;4803380277;27934770
1699894779.63206;/sys/fs/cgroup/custom.slice/pg1;10724073614;21217703048;2285698937;27705163
1699894779.63206;/sys/fs/cgroup/custom.slice/pg2;10763650466;18377218724;2506294642;115346
1699894779.63206;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699894780.62264;#SYSTEM;21527715172;39651907636;4803077293;27920147
1699894780.62264;/sys/fs/cgroup/custom.slice/pg1;10723362980;21217048432;2285642359;27688103
1699894780.62264;/sys/fs/cgroup/custom.slice/pg2;10763879482;18375318511;2506034768;115301
1699894780.62264;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699894781.61326;#SYSTEM;21527769092;39651836986;4803084664;27963275
1699894781.61326;/sys/fs/cgroup/custom.slice/pg1;10723739127;21215341116;2285452409;27732359
1699894781.61326;/sys/fs/cgroup/custom.slice/pg2;10763520399;18377182338;2506291072;115946
1699894781.61326;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699894782.60387;#SYSTEM;21527729566;39653298444;4803348583;27943607
1699894782.60387;/sys/fs/cgroup/custom.slice/pg1;10723252428;21215613129;2285490530;27708535
1699894782.60387;/sys/fs/cgroup/custom.slice/pg2;10763590203;18377796631;2506375719;116433
1699894782.60387;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699894783.59444;#SYSTEM;21527887486;39353001314;4770965001;32447904
1699894783.59444;/sys/fs/cgroup/custom.slice/pg1;10722815068;20915521843;2253147729;32215700
1699894783.59444;/sys/fs/cgroup/custom.slice/pg2;10763951775;18377333413;2506308451;116021
1699894783.59444;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699894784.58508;#SYSTEM;21527527541;39561993208;4793451654;29300089
1699894784.58508;/sys/fs/cgroup/custom.slice/pg1;10723879514;21126161584;2275865802;29068305
1699894784.58508;/sys/fs/cgroup/custom.slice/pg2;10763145354;18376308337;2506174120;117067
1699894784.58508;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699894785.57570;#SYSTEM;21527856520;39652269129;4803112639;27952630
1699894785.57570;/sys/fs/cgroup/custom.slice/pg1;10724002849;21216394187;2285575811;27721652
1699894785.57570;/sys/fs/cgroup/custom.slice/pg2;10763187150;18376667982;2506223370;117244
1699894785.57570;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699894786.56631;#SYSTEM;21527556375;39649353400;4802747739;27953834
1699894786.56631;/sys/fs/cgroup/custom.slice/pg1;10723728379;21215522435;2285458612;27723657
1699894786.56631;/sys/fs/cgroup/custom.slice/pg2;10763369796;18374298880;2505899823;117313
1699894786.56631;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699894787.55693;#SYSTEM;21528081061;39655595417;4803504973;27927776
1699894787.55693;/sys/fs/cgroup/custom.slice/pg1;10724274327;21218237674;2285765607;27701910
1699894787.55693;/sys/fs/cgroup/custom.slice/pg2;10763695311;18378293312;2506441395;116467
1699894787.55693;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699894788.54751;#SYSTEM;21527762225;39652275531;4803130425;27934844
1699894788.54751;/sys/fs/cgroup/custom.slice/pg1;10723580965;21216350850;2285547213;27705863
1699894788.54751;/sys/fs/cgroup/custom.slice/pg2;10763803694;18376235098;2506160869;116305
1699894788.54751;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699894789.53810;#SYSTEM;21528076017;39650120953;4802848935;27971281
1699894789.53810;/sys/fs/cgroup/custom.slice/pg1;10724230492;21215542263;2285472420;27746674
1699894789.53810;/sys/fs/cgroup/custom.slice/pg2;10763787897;18375296432;2506031960;115844
1699894789.53810;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699894790.52871;#SYSTEM;21527995423;39656796586;4803711589;27923142
1699894790.52871;/sys/fs/cgroup/custom.slice/pg1;10723914540;21217522987;2285687207;27699724
1699894790.52871;/sys/fs/cgroup/custom.slice/pg2;10763981666;18379870182;2506655203;115524
1699894790.52871;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699894791.51932;#SYSTEM;21527867726;39584916945;4795847639;28911934
1699894791.51932;/sys/fs/cgroup/custom.slice/pg1;10724146793;21149690352;2278388217;28688656
1699894791.51932;/sys/fs/cgroup/custom.slice/pg2;10763459683;18375775900;2506100644;116102
1699894791.51932;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699894792.50990;#SYSTEM;21527747759;39652085134;4803145416;27957912
1699894792.50990;/sys/fs/cgroup/custom.slice/pg1;10723864068;21215252652;2285448711;27734044
1699894792.50990;/sys/fs/cgroup/custom.slice/pg2;10763869171;18377568244;2506341608;115485
1699894792.50990;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699894793.50049;#SYSTEM;21527798392;39496708160;4786500018;30297507
1699894793.50049;/sys/fs/cgroup/custom.slice/pg1;10722966501;21057564878;2268462053;30069492
1699894793.50049;/sys/fs/cgroup/custom.slice/pg2;10763730620;18379033583;2506542897;115723
1699894793.50049;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699894794.49111;#SYSTEM;21527901823;39648752986;4802662129;27949714
1699894794.49111;/sys/fs/cgroup/custom.slice/pg1;10723948154;21215533894;2285459994;27726677
1699894794.49111;/sys/fs/cgroup/custom.slice/pg2;10763729637;18373926105;2505846829;115381
1699894794.49111;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699894795.48171;#SYSTEM;21528225936;39649249474;4802663103;27929161
1699894795.48171;/sys/fs/cgroup/custom.slice/pg1;10724370185;21217450945;2285693508;27707994
1699894795.48171;/sys/fs/cgroup/custom.slice/pg2;10763855097;18372729473;2505681644;115228
1699894795.48171;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699894796.47233;#SYSTEM;21527536524;39651611552;4803105754;27945201
1699894796.47233;/sys/fs/cgroup/custom.slice/pg1;10723410769;21214833066;2285423561;27720105
1699894796.47233;/sys/fs/cgroup/custom.slice/pg2;10763756741;18377443876;2506326047;115633
1699894796.47233;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699894797.46294;#SYSTEM;21528067761;39641538881;4801696589;27960735
1699894797.46294;/sys/fs/cgroup/custom.slice/pg1;10723958120;21215161430;2285447964;27738405
1699894797.46294;/sys/fs/cgroup/custom.slice/pg2;10763863604;18367184679;2504925617;114904
1699894797.46294;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699894798.45351;#SYSTEM;21527874989;39649307284;4802714717;27933132
1699894798.45351;/sys/fs/cgroup/custom.slice/pg1;10723916460;21216548453;2285580649;27710743
1699894798.45351;/sys/fs/cgroup/custom.slice/pg2;10763661607;18373325416;2505765184;115058
1699894798.45351;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699894799.44774;#SYSTEM;16047648550;30276536763;3524814989;27976931
1699894799.44774;/sys/fs/cgroup/custom.slice/pg1;10727190539;21221059468;2286082708;27746931
1699894799.44774;/sys/fs/cgroup/custom.slice/pg2;5272264935;8994545137;1227016147;74475
1699894799.44774;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699894800.43912;#SYSTEM;10815008078;21355533498;2305626780;28042734
1699894800.43912;/sys/fs/cgroup/custom.slice/pg1;10765160132;21294933596;2294023083;27857627
1699894800.43912;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1699894800.43912;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699894801.43159;#SYSTEM;9974812395;19690276646;2126400068;25866978
1699894801.43159;/sys/fs/cgroup/custom.slice/pg1;9924395888;19629303386;2114772136;25678308
1699894801.43159;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1699894801.43159;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699894802.175726;#SYSTEM;970851008;1877881796;207527913;2586001
