FULL;PG1;PG2
37.219256;0;0
140.82053;140.04143200000004;0
140.53531;139.55596299999996;0
140.64862;139.092343;0
140.61002;140.119737;0
140.71422;139.73702600000001;0
140.5101;139.242475;0
140.79563;139.72084100000004;0
140.74102;139.76364999999996;0
140.82758;139.849606;0
140.73386;139.756526;0
140.79013;139.812413;0
140.8354;139.65765799999997;0
140.65683;140.264475;0
140.80483;139.14370199999996;0
140.72042;139.74318799999998;0
140.70717;139.633065;0
140.712;140.41863000000004;0
140.71733;128.90136000000004;0
140.70773;139.05463;0
140.8384;139.860344;0
140.67416;140.281752;0
140.76952;139.79195099999998;0
140.89869;139.72452799999996;0
140.94744;140.063445;0
140.96502;139.98609299999995;0
140.97018;139.89406599999998;0
140.96691;139.89082900000002;0
140.86173;139.883523;0
140.85264;139.87450100000004;0
140.88147;139.80603000000002;0
140.97376;139.994777;0
141.08938;140.10959299999996;0
141.05355;139.584229;0
140.98496;140.493717;0
140.94272;129.10783199999997;0
140.80854;139.83070400000003;0
140.9266;139.94792499999997;0
140.9578;139.19580799999997;0
141.09478;139.92061200000003;0
141.31632;130.317411;0
141.3706;139.50657600000005;0
141.37531;140.980957;0
141.23408;140.155951;0
141.24197;140.16377699999998;0
141.28926;140.30809000000002;0
141.20093;128.969378;0
141.29746;140.80511900000002;0
141.20987;140.22924500000005;0
141.14256;140.06512000000004;0
141.3371;140.45313099999998;0
141.17499;140.1946;0
141.41072;140.33124300000003;0
141.35077;129.571536;0
141.12949;140.14941199999996;0
