TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5
1699912086.175874;0.599548;0;0;1200009;1200065;1200014;2003398;1200036;2006162
1699912087.175179;14.1655;0;0;1200061;1200127;1200057;1226236;1200048;1375413
1699912088.307657;61.6163;0;0;3600000;3600000;3600000;1259454;1200524;1200084
1699912089.173307;109.664;0;0;3600000;3599999;3600000;1200308;1200205;1200034
1699912090.172452;158.411;0;0;3600000;3600000;3600000;1519132;1200218;1200034
1699912091.171617;207.226;0;0;3599999;3599999;3600000;1511701;1200191;1200076
1699912092.170759;256.003;0;0;3600000;3600000;3599999;1426579;1200162;1200042
1699912093.169925;304.819;0;0;3600000;3600000;3600000;1458655;1200118;1200089
1699912094.169061;353.701;0;0;3600000;3600000;3600000;1490530;1200255;1200082
1699912095.168212;402.538;0;0;3599999;3599999;3599999;1511040;1200313;1200063
1699912096.167386;451.392;0;0;3600000;3599999;3600000;1516705;1200191;1200072
1699912097.166535;500.236;0;0;3600000;3600000;3600000;1537904;1200251;1200078
1699912098.165681;549.154;0;0;3600000;3600000;3599999;1499515;1200234;1200064
1699912099.164766;597.989;0;0;3599999;3599999;3600000;1518186;1200212;1200089
1699912100.163938;646.886;0;0;3600000;3600000;3600000;1524736;1200202;1200065
1699912101.163077;695.736;0;0;3599999;3600000;3600000;1505103;1200204;1200069
1699912102.162229;744.592;0;0;3600000;3599999;3600000;1415646;1200228;1200067
1699912103.161391;793.477;0;0;3600000;3600000;3600000;1487545;1200118;1200093
1699912104.160539;842.438;0;0;3600000;3600000;3600000;1506022;1200192;1200063
1699912105.159701;891.295;0;0;3599999;3600000;3600000;1518145;1200217;1200066
1699912106.158848;940.198;0;0;3600000;3600000;3599999;1530629;1200223;1200090
1699912107.157999;989.134;0;0;3600000;3599999;3600000;1417860;1200167;1200089
1699912108.157154;1038.13;0;0;3599999;3599999;3599999;1446415;1200205;1200146
1699912109.156276;1087.13;0;0;3600000;3600000;3599999;1487823;1200199;1200133
1699912110.155454;1136.1;0;0;3599999;3600000;3600000;1514495;1200200;1200058
1699912111.154611;1185;0;0;3600000;3600000;3599999;1514250;1200213;1200091
1699912112.153755;1233.92;0;0;3599999;3599999;3600000;1410773;1200188;1200051
1699912113.152909;1282.89;0;0;3600000;3600000;3600000;1451466;1200111;1200101
1699912114.152067;1331.83;0;0;3600000;3600000;3599999;1496475;1200210;1200059
1699912115.151225;1380.75;0;0;3599999;3599999;3600000;1508356;1200217;1200063
1699912116.150387;1429.75;0;0;3600000;3600000;3600000;1512588;1200286;1200064
1699912117.149525;1478.68;0;0;3599999;3600000;3600000;1414966;1200244;1200083
1699912118.148688;1527.63;0;0;3600000;3600000;3599999;1437475;1200278;1200070
1699912119.147935;1569.17;0;0;3592876;3599999;3599923;1508928;1200082;1200044
1699912120.279678;1597.71;0;0;1200327;1200732;1199943;1200546;1200219;1200110
1699912121.146668;1611.35;0;0;1200055;1200019;1200041;1501455;1200044;1200030
1699912122.145829;1625;0;0;1200061;1200155;1200119;1402560;1200168;1200059
1699912123.144867;1638.62;0;0;1200105;1200121;1200057;1456209;1200070;1200062
