TIMESTAMP;CPU;RAM;GPU
1700478579.819423;0.600403;0;0
1700478580.818620;15.226;0;0
1700478581.817329;107.657;0;0
1700478582.816420;201.532;0;0
1700478583.815448;295.582;0;0
1700478584.814531;389.562;0;0
1700478585.813619;483.649;0;0
1700478586.812658;577.741;0;0
1700478587.811731;671.877;0;0
1700478588.810794;765.936;0;0
1700478589.809867;860.006;0;0
1700478590.808936;954.114;0;0
1700478591.807996;1048.34;0;0
1700478592.807066;1142.45;0;0
1700478593.806129;1236.61;0;0
1700478594.805193;1330.76;0;0
1700478595.804265;1424.85;0;0
1700478596.803312;1519.1;0;0
1700478597.802388;1613.24;0;0
1700478598.801472;1707.39;0;0
1700478599.800529;1801.57;0;0
1700478600.799615;1895.86;0;0
1700478601.798648;1990.06;0;0
1700478602.797742;2084.27;0;0
1700478603.796804;2178.55;0;0
1700478604.795860;2272.78;0;0
1700478605.794956;2367.04;0;0
1700478606.793978;2461.31;0;0
1700478607.793081;2555.59;0;0
1700478608.792128;2649.95;0;0
1700478609.791202;2744.19;0;0
1700478610.790249;2838.47;0;0
1700478611.789321;2932.77;0;0
1700478612.788390;3027.16;0;0
1700478613.787470;3121.48;0;0
1700478614.786534;3215.78;0;0
1700478615.785635;3310.04;0;0
1700478616.784670;3404.36;0;0
1700478617.783741;3498.59;0;0
1700478618.782785;3592.82;0;0
1700478619.781866;3687.07;0;0
1700478620.780930;3781.42;0;0
1700478621.780010;3875.68;0;0
1700478622.779057;3969.94;0;0
1700478623.778278;4057.61;0;0
1700478624.778064;4087.18;0;0
1700478625.777127;4101.37;0;0
1700478626.776370;4115.27;0;0
1700478627.775535;4129.51;0;0
