TIMESTAMP;CGROUP;PERF_COUNT_HW_CACHE_MISSES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_SW_CPU_CLOCK
1683812636.144730;#SYSTEM;38491;9012602;19090089;468864811
1683812636.144730;/sys/fs/cgroup/anon.slice/anon_service.service;4789;9015672;8588665;4004748
1683812636.144730;/sys/fs/cgroup/machine.slice/machine-qemu\x2d2\x2dsmall0.scope/libvirt/vcpu0;0;0;0;0
1683812636.144730;/sys/fs/cgroup/machine.slice/machine-qemu\x2d2\x2dsmall0.scope/libvirt/vcpu1;0;0;0;0
1683812636.144730;/sys/fs/cgroup/machine.slice/machine-qemu\x2d2\x2dsmall0.scope/libvirt/vcpu2;0;0;0;0
1683812636.144730;/sys/fs/cgroup/machine.slice/machine-qemu\x2d2\x2dsmall0.scope/libvirt/vcpu3;0;0;0;0
1683812636.144730;/sys/fs/cgroup/machine.slice/machine-qemu\x2d2\x2dsmall0.scope/libvirt/vcpu4;0;0;0;0
1683812636.144730;/sys/fs/cgroup/machine.slice/machine-qemu\x2d2\x2dsmall0.scope/libvirt/vcpu5;0;0;0;0
1683812636.945624;#SYSTEM;484823;128751367;184529502;11986113685
1683812636.945624;/sys/fs/cgroup/anon.slice/anon_service.service;693;25892;106256;149215
1683812636.945624;/sys/fs/cgroup/machine.slice/machine-qemu\x2d2\x2dsmall0.scope/libvirt/vcpu0;0;0;0;2591
1683812636.945624;/sys/fs/cgroup/machine.slice/machine-qemu\x2d2\x2dsmall0.scope/libvirt/vcpu1;0;0;0;12732
1683812636.945624;/sys/fs/cgroup/machine.slice/machine-qemu\x2d2\x2dsmall0.scope/libvirt/vcpu2;0;0;0;10010
1683812636.945624;/sys/fs/cgroup/machine.slice/machine-qemu\x2d2\x2dsmall0.scope/libvirt/vcpu3;5851;889281;2159671;781887
1683812636.945624;/sys/fs/cgroup/machine.slice/machine-qemu\x2d2\x2dsmall0.scope/libvirt/vcpu4;0;0;0;17071
