TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5
1699905539.895186;0.585205;0;0;1200024;2007886;1200018;1200059;1200045;1896690
1699905540.894552;14.2634;0;0;1200027;1272487;1200017;1200089;1200052;1200349
1699905542.19669;73.4257;0;0;3600000;3600000;1200048;3600000;3600000;1200057
1699905542.892501;133.842;0;0;3599999;3600000;1200184;3600000;3600000;1200056
1699905543.891680;194.778;0;0;3599999;3599999;1200177;3600000;3599999;1543977
1699905544.890805;255.835;0;0;3599999;3600000;1200172;3599999;3600000;1585272
1699905545.889956;316.863;0;0;3600000;3600000;1200172;3600000;3600000;1564166
1699905546.889046;377.889;0;0;3600000;3600000;1200158;3599999;3600000;1562287
1699905547.888132;438.997;0;0;3599999;3600000;1200170;3600000;3599999;1560310
1699905548.887278;500.044;0;0;3599999;3600000;1200151;3600000;3600000;1529792
1699905549.886442;561.097;0;0;3599999;3599999;1200162;3600000;3600000;1545521
1699905550.885601;622.228;0;0;3600000;3599999;1200191;3599999;3600000;1502599
1699905551.884685;683.289;0;0;3600000;3600000;1200176;3600000;3599999;1411200
1699905552.883829;744.349;0;0;3599999;3600000;1200194;3600000;3600000;1440762
1699905553.882969;805.476;0;0;3599999;3600000;1200188;3600000;3600000;1484781
1699905554.882119;866.549;0;0;3600000;3600000;1200208;3599999;3599999;1495539
1699905555.881215;927.634;0;0;3600000;3599999;1200192;3600000;3600000;1540550
1699905556.880307;988.696;0;0;3600000;3600000;1200207;3599999;3600000;1430562
1699905557.879448;1049.84;0;0;3599999;3600000;1200189;3600000;3599999;1453281
1699905558.878600;1110.91;0;0;3600000;3600000;1200200;3600000;3600000;1519248
1699905559.877749;1172;0;0;3599999;3600000;1200178;3600000;3599999;1565514
1699905560.876841;1233.14;0;0;3599999;3600000;1200187;3599999;3600000;1556199
1699905561.875994;1294.24;0;0;3600000;3599999;1200176;3600000;3600000;1437171
1699905562.875150;1355.33;0;0;3600000;3600000;1200211;3599999;3600000;1449869
1699905563.874294;1416.42;0;0;3599999;3600000;1200178;3600000;3600000;1526924
1699905564.873450;1477.58;0;0;3600000;3599999;1200191;3599999;3599999;1546249
1699905565.872531;1538.67;0;0;3600000;3600000;1200181;3600000;3599999;1525647
1699905566.871691;1599.75;0;0;3599999;3600000;1200179;3600000;3600000;1429904
1699905567.870831;1660.93;0;0;3600000;3600000;1200165;3599999;3600000;1458610
1699905568.869983;1722.15;0;0;3600000;3600000;1200160;3600000;3600000;1499627
1699905569.869073;1783.37;0;0;3599999;3599999;1200166;3600000;3599999;1499799
1699905570.868155;1844.45;0;0;3600000;3600000;1200189;3599999;3600000;1576247
1699905571.867305;1905.59;0;0;3599999;3600000;1200171;3600000;3599999;1443783
1699905572.866463;1966.68;0;0;3600000;3599999;1200202;3599999;3600000;1485306
1699905573.865612;2027.77;0;0;3599999;3600000;1200198;3600000;3599999;1531021
1699905574.864857;2085.05;0;0;3596696;3599999;1200159;3600000;3597827;1522858
1699905575.991726;2102.55;0;0;1200403;1200151;1200000;1200197;1200124;1200349
1699905576.863635;2116.18;0;0;1200084;1200099;1200114;1200169;1200041;1451981
1699905577.862575;2129.87;0;0;1200063;1200111;1200086;1200104;1200079;1492080
1699905578.861721;2143.49;0;0;1200063;1200041;1200041;1200176;1200077;1340029
