FULL;PG1;PG2
14.244667;0;0
73.626264;24.582254;12.291127
75.906136;38.015799;37.890335
75.876056;37.752361;37.504804
75.80452;38.090204;37.964908
75.82085;37.847967000000004;37.723056
75.97232;37.799034000000006;37.799034000000006
75.86998;37.997694;37.872289
75.878856;38.126322;37.87713
75.99727;37.873638;37.748643
76.03766;37.956195;37.830927
76.041944;37.958334;37.833059
76.10418;38.114982;37.98919
76.24032;38.245146;37.995177
76.262776;38.068569;37.94293
76.28319;38.078756999999996;37.953085
76.41366;38.333343;38.20683
76.45128;38.099897999999996;37.974156
76.41447;38.332503;38.207234
76.416136;38.208066;38.081967
76.4573;38.102892000000004;37.977140000000006
76.52773;38.327109;38.200617
76.47634;38.175171;38.049181
76.528344;38.452665;38.20134
76.55456;38.088102;37.835862000000006
76.58521;38.418981;38.418981
76.5148;38.194373999999996;38.06832
76.6145;38.244138;38.11792
76.5466;38.210452000000004;37.959067
76.55078;38.338653;38.212123
76.57685;38.414370000000005;38.288421
76.5997;38.299848000000004;38.173446
76.60962;38.178807;38.052804
76.60458;38.23939;38.113602
64.491356;14.347196;0.142051
16.611983;0;0
13.97913;0;0
13.881326;0;0
