RAPL;ALL;PG1;PG2
0.0;0;0;0
14.29315185546875;0;0;0
14.01104736328125;0;0;0
14.10333251953125;0;0;0
14.125244140625;0;0;0
72.30841064453125;0;0;0
74.60504150390625;0;0;0
74.68646240234375;0;0;0
74.65673828125;0;0;0
74.64166259765625;0;0;0
74.72747802734375;0;0;0
74.7591552734375;0;0;0
74.8531494140625;0;0;0
74.85040283203125;0;0;0
74.922119140625;0;0;0
74.98095703125;0;0;0
74.9759521484375;74.83646918059148;37.41263615326014;37.38423236410514
74.97705078125;74.8458582174958;37.42091805610495;37.38723728858226
74.930908203125;74.84412645408912;37.42044022389582;37.348490860982295
75.0166015625;74.84145398876974;37.41667089115971;37.387070873982395
75.03387451171875;74.84756997734522;37.422444816964635;37.38817662455056
75.0435791015625;74.84409477081337;37.420547117987006;37.38623026073894
75.0565185546875;74.84669739419613;37.42132828412819;37.38799561028906
74.96661376953125;74.84681036411587;37.42105145373101;37.388663870512914
75.0496826171875;74.84611822008061;37.42136429016529;37.38776383239277
75.06329345703125;74.84453124873231;37.42106772684965;37.386335752646254
75.06231689453125;74.83199200530429;37.406474128976825;37.38768096931793
75.05303955078125;74.74320559816174;37.31849294134425;37.38630843907276
75.064208984375;74.8442208590958;37.419204096299424;37.34811789700258
75.054443359375;74.83900656299232;37.414932450075995;37.38628292305629
74.95550537109375;74.65356018619498;37.32770377875369;37.2881072984415
75.06182861328125;74.84477752955706;37.42069401862374;37.386538571804934
75.05841064453125;74.84702879991696;37.4215393807014;37.38817670272618
75.0640869140625;74.84630321805524;37.42116457177383;37.38807893381418
75.072021484375;74.8442987871857;37.42021187877503;37.38683289685671
75.0540771484375;74.84452112851386;37.42020147270983;37.38722565503128
74.99285888671875;74.84412999136481;37.41939326132985;37.38772689109175
75.08160400390625;74.84602820552787;37.42024751071468;37.388400960458746
75.09283447265625;74.84573231210926;37.419758841508745;37.349166032064275
73.0118408203125;0;0;0
34.22412109375;0;0;0
13.999755859375;0;0;0
13.9632568359375;0;0;0
13.97467041015625;0;0;0
13.96112060546875;0;0;0
