TIMESTAMP;CPU;RAM;GPU
1699990870.345143;3.13348;0;0
1699990871.345366;35.9402;0;0
1699990872.341457;307.111;0;0
1699990873.340003;590.592;0;0
1699990874.339171;840.7;0;0
1699990875.338197;1089.7;0;0
1699990876.337242;1338.73;0;0
1699990877.336330;1587.87;0;0
1699990878.335429;1836.87;0;0
1699990879.334591;2085.87;0;0
1699990880.333484;2334.99;0;0
1699990881.332572;2583.86;0;0
1699990882.331527;2833.01;0;0
1699990883.330673;3082.13;0;0
1699990884.329741;3330.99;0;0
1699990885.328808;3580.15;0;0
1699990886.327901;3829.28;0;0
1699990887.327063;4078.17;0;0
1699990888.326003;4327.31;0;0
1699990889.325055;4576.32;0;0
1699990890.324132;4825.33;0;0
1699990891.323179;5074.46;0;0
1699990892.322206;5323.44;0;0
1699990893.321376;5572.47;0;0
1699990894.320350;5821.59;0;0
1699990895.319553;6070.46;0;0
1699990896.318549;6319.63;0;0
1699990897.317584;6568.64;0;0
1699990898.316648;6817.65;0;0
1699990899.315744;7066.79;0;0
1699990900.314739;7315.79;0;0
1699990901.313886;7564.8;0;0
1699990902.313041;7814.02;0;0
1699990903.312146;8062.82;0;0
1699990904.311083;8311.95;0;0
1699990905.310131;8561.07;0;0
1699990906.309211;8809.99;0;0
1699990907.308283;9059.11;0;0
1699990908.307296;9308.04;0;0
1699990909.306515;9557.13;0;0
1699990910.305489;9806.28;0;0
1699990911.305802;10055.1;0;0
1699990912.303688;10304.4;0;0
1699990913.302802;10552.8;0;0
1699990914.305306;10731.2;0;0
1699990915.305638;10765.4;0;0
1699990916.304590;10796.7;0;0
1699990917.303796;10828.4;0;0
