FULL;PG1;PG2
13.863824;0;0
49.160932;0;0
51.088508;16.974568;33.949136
51.024076;16.734584;33.469168
51.13526;16.990102;33.980204
51.06533;16.966868;33.933736
51.08767;16.809492;33.618984
51.14372;16.827932;33.655864
51.105936;17.035312;34.070624
51.063;16.747349;33.494698
51.156268;17.052088;33.938624000000004
51.08911;16.809964;33.784732000000005
51.1299;16.933696;33.867392
51.129584;16.988216;33.811498
51.129212;16.82316;33.811252
51.10777;16.870524;33.741048
51.110196;16.927172;33.854344
51.07383;16.969692;33.939384
51.113984;16.764071;33.528142
51.044984;17.014994;34.029988
51.10821;16.816248;33.632496
51.084784;16.918754;33.837508
51.08158;16.86347;33.72694
51.03543;16.846648;33.693296
51.119964;16.98502;33.640232
51.136256;16.879928;34.09084
51.11481;16.87444;33.74888
51.10561;16.92565;33.522648
51.08886;16.809884;33.949372
51.146332;16.828792;33.822572
51.149824;16.940296;33.716122
46.877412;0;36.922752
41.970384;0;0
14.319591;0;0
13.72758;0;0
13.692758;0;0
