TIMESTAMP;CPU;RAM;GPU
1700511721.824010;3.75568;0;0
1700511722.823645;34.6637;0;0
1700511723.820187;240.577;0;0
1700511724.818631;452.363;0;0
1700511725.817653;665.069;0;0
1700511726.816682;878;0;0
1700511727.816173;1091;0;0
1700511728.814965;1304.1;0;0
1700511729.813925;1517.14;0;0
1700511730.813316;1730.19;0;0
1700511731.812436;1943.29;0;0
1700511732.811170;2156.36;0;0
1700511733.810233;2369.5;0;0
1700511734.809216;2582.47;0;0
1700511735.808364;2795.66;0;0
1700511736.807437;3008.92;0;0
1700511737.807239;3221.49;0;0
1700511738.806464;3423.58;0;0
1700511739.808968;3504.28;0;0
1700511740.808276;3534.25;0;0
1700511741.807462;3565.36;0;0
1700511742.806573;3597.09;0;0
