FULL;PG1;PG2
14.561861;0;0
79.424664;0;0
82.360744;27.364155;54.72831000000001
82.55232;27.487493999999998;54.974987999999996
82.64925;27.489855;54.979710000000004
82.718856;27.483138000000004;54.966276
82.83422;27.581361;55.162722
82.77591;27.531987;55.063974
82.799576;27.539856;55.079712
82.71681;27.482748;54.786456
82.820584;27.546846000000002;55.093692000000004
82.60141;27.444114;54.888228
82.72289;27.51435;55.0287
82.65494;27.491751;54.983501999999994
82.826;27.668554999999998;55.15744399999999
82.83624;27.522138;55.04427600000001
82.83995;27.583269;55.166538
82.84178;27.553893;55.10778599999999
82.83208;27.520754999999998;55.04151
82.862744;27.471287999999998;55.301676
82.84315;27.554352;55.108704
78.37131;20.871732;41.743464
76.70946;25.445088;50.640714
76.75033;25.500108;51.000216
76.67273;25.474326;51.19840000000001
76.7378;25.495944;50.991888
76.7435;25.539434;50.82848200000001
67.20219;0;54.294044
58.223864;0;57.798868
58.18253;0;57.61489
58.18317;0;58.32612
28.227204;0;0
14.026085;0;0
14.134095;0;0
14.048182;0;0
