FULL;PG1;PG2
14.215295;0;0
57.710484;0;0
58.67169;20.188106;39.240634
58.476244;19.534089;38.564073
58.638504;19.12125;39.134825
58.16405;19.015167;38.65175
59.183684;20.230515;38.827512
58.420412;19.177133;38.862273
58.305364;18.848715;38.828355
59.27286;20.094636;39.178222
58.51521;19.505069;38.506782
58.745388;19.241981;39.375975
58.725304;12.663806;38.612196
58.90743;20.053590999999997;38.603165
58.5806;19.357066;39.096182
58.105068;18.780162;38.946780000000004
59.0168;19.92128;38.597483000000004
58.745164;19.708872999999997;39.163441
58.457376;19.231074;38.971584
58.831024;19.029906;38.806086
58.47704;19.952466;38.399085
58.97771;19.573947;39.275828000000004
58.14687;18.960933;38.93312
58.83544;19.569996;38.763645
59.161056;19.931944;38.9752
58.230176;12.911908;38.735724000000005
58.84283;12.654372;39.355098
58.30791;13.206492;38.622762
59.043816;13.050456;39.024667
58.516544;12.848196;38.926221
22.416176;0;0
13.995184;0;0
13.856961;0;0
13.961725;0;0
