TIMESTAMP;CPU;RAM;GPU
1700508995.363940;0.623047;0;0
1700508996.382116;16.4209;0;0
1700508997.361665;106.061;0;0
1700508998.360711;197.944;0;0
1700508999.359775;289.944;0;0
1700509000.358837;381.853;0;0
1700509001.357958;473.783;0;0
1700509002.356963;565.721;0;0
1700509003.356041;657.752;0;0
1700509004.355094;749.704;0;0
1700509005.354163;841.668;0;0
1700509006.353213;933.626;0;0
1700509007.352298;1025.71;0;0
1700509008.351341;1117.72;0;0
1700509009.350393;1209.75;0;0
1700509010.349461;1301.82;0;0
1700509011.348517;1393.91;0;0
1700509012.347582;1486.15;0;0
1700509013.346648;1578.3;0;0
1700509014.345720;1670.52;0;0
1700509015.344774;1762.75;0;0
1700509016.343820;1855.15;0;0
1700509017.342932;1946.61;0;0
1700509018.341983;2035.88;0;0
1700509019.341071;2122.13;0;0
1700509020.340081;2207.92;0;0
1700509021.339130;2293.63;0;0
1700509022.338216;2379.35;0;0
1700509023.337251;2465.04;0;0
1700509024.336991;2535.23;0;0
1700509025.350904;2557.78;0;0
1700509026.335581;2571.67;0;0
1700509027.334844;2585.78;0;0
1700509028.334235;2599.81;0;0
