TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5;FREQ6;FREQ7
1699893151.55395;0.0894775;0;0;1786342;1175156;1155066;2948638;4013551;1662275;1738953;1165025
1699893152.202856;2.29291;0;0;1146099;1555890;4300639;569636;4679706;400425;4174060;583140
1699893153.226887;20.7231;0;0;4512213;1233962;4679399;2479470;4081777;4108760;4100000;1409925
1699893154.53181;39.2255;0;0;4678644;670782;4678608;1031392;4100000;2171788;4679690;2186558
1699893155.52283;58.1599;0;0;4674786;2112795;4674762;1048911;4422033;1566329;4675570;2011410
1699893156.51276;77.1111;0;0;4672867;2127533;4672846;966019;4269744;1769351;4572218;1179563
1699893157.50505;96.1577;0;0;4675365;2126136;4675327;1698994;4090955;1672414;4484413;990119
1699893158.49668;115.215;0;0;4673294;2083822;4673269;836785;4080870;2555051;4352097;2810078
1699893159.48800;134.301;0;0;4675876;2103832;4675844;1419430;4094299;2362305;4394439;924697
1699893160.47903;153.417;0;0;4674714;2144002;4674680;1150555;4071336;1490665;4490278;974371
1699893161.47062;172.551;0;0;4675722;2120094;4675691;1514013;4083111;1612096;4320678;839175
1699893162.46209;191.65;0;0;4672060;2081284;4672029;1054427;4067118;2196562;4466304;947593
1699893163.45377;210.839;0;0;4675655;2070246;4675623;1293385;4094536;2370298;4365205;902272
1699893164.44516;230.022;0;0;4675611;2111068;4675581;1003154;4071899;1646954;4417042;916461
1699893165.43616;249.334;0;0;4675594;2105489;4675565;1930804;4094708;2212395;4382589;832109
1699893166.42756;268.623;0;0;4675657;2087697;4675629;1048825;4086083;2821035;4359332;861802
1699893167.41913;287.912;0;0;4675043;2088325;4675017;1948983;4079645;2246946;4343366;1015758
1699893168.41060;307.22;0;0;4675565;2065426;4675530;1123163;4095134;2297277;4407853;868805
1699893169.40146;326.633;0;0;4674901;2087264;4674867;1744401;4098088;2307897;4370298;964326
1699893170.39292;346.091;0;0;4675237;2098552;4675202;951830;4080627;1829882;4349271;1015891
1699893171.38442;365.346;0;0;4657134;2086330;4657107;1668904;4079728;1968905;4251031;694230
1699893172.37604;384.799;0;0;4674133;2046278;4674106;1099124;4130176;2017165;4416096;859533
1699893173.36682;404.242;0;0;4675250;2074141;4675225;1240089;4132625;2033760;4440189;1569299
1699893174.35833;423.744;0;0;4675425;2085329;4675388;921973;4077928;2824415;4199389;738969
1699893175.35010;443.215;0;0;4673498;2060277;4673459;1030149;4092522;2247742;4323524;750843
1699893176.34128;462.727;0;0;4675683;2067792;4675662;1012063;4091096;2216743;4366771;814046
1699893177.33298;482.237;0;0;4674571;2073895;4674545;1707404;4116806;1148123;4374829;1109041
1699893178.32439;501.773;0;0;4675531;2090152;4675500;1114580;4082861;2838102;4339136;876543
1699893179.31499;521.282;0;0;4675117;2068027;4675081;1084577;4087377;4102431;4321102;858516
1699893180.30668;540.833;0;0;4675500;2104976;4675470;1024739;4101886;2157213;4419228;697567
1699893181.29810;560.333;0;0;4673007;2074746;4672986;1939989;4065135;2226837;4240311;1318286
1699893182.28960;579.851;0;0;4674512;2074892;4674483;1090599;4094896;2811107;4349013;933385
1699893183.28052;599.364;0;0;4674965;2074265;4674943;1615326;4094821;2257246;4389721;720790
1699893184.27199;618.878;0;0;4675057;2069244;4674997;1201781;4670726;1909908;4415046;1584127
1699893185.26331;638.442;0;0;4675958;2409101;4679491;1460374;4686112;2346135;4274227;2138539
1699893186.25488;658.079;0;0;4672677;2586893;4684589;821722;4696715;2512574;4375694;2206869
1699893187.24666;677.689;0;0;4679377;2436044;4681319;1875226;4684731;3981620;4220351;2001662
1699893188.23739;697.222;0;0;4675342;2101362;4675319;1101471;4323521;2113453;4219597;2051948
1699893189.22879;716.763;0;0;4675197;2079912;4675175;1227445;4578887;2328639;4669724;2064738
1699893190.22051;736.297;0;0;4672194;2080946;4672151;798786;4543999;2174849;4647954;2050409
1699893191.21214;755.845;0;0;4675346;2099888;4675313;1548985;4450663;2383944;4372559;2199491
1699893192.20367;775.409;0;0;4674847;2103379;4674826;1193825;4454119;2275708;4425139;1786760
1699893193.19409;794.946;0;0;4673063;2099551;4673036;1556818;4457493;2301845;4501398;2049341
1699893194.18530;814.483;0;0;4675592;2097947;4675565;858515;4490047;2789889;4514197;2012700
1699893195.17733;834.074;0;0;4675185;2061960;4675152;1115543;4443133;2363408;4447336;1954287
1699893196.16884;853.653;0;0;4675524;2090842;4675494;1123211;4527691;1992618;4427731;2062592
1699893197.16064;873.366;0;0;4669048;2662948;4683071;1701412;4696379;2361558;4693558;2056806
1699893198.190984;885.045;0;0;629090;579163;550092;945804;632450;603673;618039;910805
1699893199.15539;887.267;0;0;916041;2347202;825701;1015892;844869;1019005;805320;1110778
1699893200.15007;889.509;0;0;883585;2388319;903175;997906;818473;1027319;861744;1072120
1699893201.14129;891.745;0;0;861193;2272850;812145;978517;891518;923272;781608;976603
