TIMESTAMP;CPU;RAM;GPU
1700007808.670331;2.95135;0;0
1700007809.669512;33.7213;0;0
1700007810.666763;258.683;0;0
1700007811.665461;492.389;0;0
1700007812.664492;726.36;0;0
1700007813.663598;961.06;0;0
1700007814.662575;1196.29;0;0
1700007815.661701;1431.64;0;0
1700007816.660720;1666.85;0;0
1700007817.659792;1902.1;0;0
1700007818.658864;2137.48;0;0
1700007819.657905;2372.87;0;0
1700007820.657024;2608.02;0;0
1700007821.656023;2843.28;0;0
1700007822.655147;3078.66;0;0
1700007823.654201;3314.16;0;0
1700007824.653196;3549.54;0;0
1700007825.652280;3784.95;0;0
1700007826.651377;4020.1;0;0
1700007827.650464;4255.52;0;0
1700007828.649487;4490.93;0;0
1700007829.648574;4726.29;0;0
1700007830.647667;4961.74;0;0
1700007831.646717;5197.38;0;0
1700007832.645760;5433.13;0;0
1700007833.644816;5668.55;0;0
1700007834.643867;5904.59;0;0
1700007835.642910;6141;0;0
1700007836.642033;6377.24;0;0
1700007837.641087;6613.7;0;0
1700007838.642961;6812.54;0;0
1700007839.642410;6978.73;0;0
1700007840.641160;7141.84;0;0
1700007841.640682;7305.06;0;0
1700007842.639810;7468.18;0;0
1700007843.638924;7631.16;0;0
1700007844.637780;7794;0;0
1700007845.637185;7956.83;0;0
1700007846.636397;8119.56;0;0
1700007847.635131;8282.4;0;0
1700007848.634597;8445.25;0;0
1700007849.635141;8527.22;0;0
1700007850.634385;8556.58;0;0
1700007851.633075;8585.6;0;0
1700007852.633139;8613.87;0;0
