TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_MISSES;MEMORY_ANON;MEMORY_FILE
1700001260.950620;#SYSTEM;99668325;55835539;11745662;119885;147132416;1355980800
1700001260.950620;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0;0;0
1700001261.949475;#SYSTEM;264154706;349934738;65300077;407605;148926464;1364852736
1700001261.949475;/sys/fs/cgroup/custom.slice/pg1;220287848;346083931;63934238;175543;1781760;8863744
1700001262.948525;#SYSTEM;7157150889;25000600850;4528417604;769033;151617536;1364811776
1700001262.948525;/sys/fs/cgroup/custom.slice/pg1;6948395280;24755813215;4479872042;345998;1781760;8863744
1700001263.947226;#SYSTEM;7133964118;25083009743;4543333249;735260;151863296;1364811776
1700001263.947226;/sys/fs/cgroup/custom.slice/pg1;6943254328;24802278666;4488281097;340328;1781760;8863744
1700001264.946997;#SYSTEM;7134405521;25001602036;4528485510;728709;151908352;1364824064
1700001264.946997;/sys/fs/cgroup/custom.slice/pg1;6951291136;24794479374;4486868218;326282;1781760;8863744
1700001265.946633;#SYSTEM;7134226923;25234893732;4570819325;736908;154038272;1364824064
1700001265.946633;/sys/fs/cgroup/custom.slice/pg1;6946943648;24975480357;4519622967;324365;1781760;8863744
1700001266.944782;#SYSTEM;7127057528;25112335059;4548538140;708145;154206208;1364832256
1700001266.944782;/sys/fs/cgroup/custom.slice/pg1;6944806863;24807593677;4489240608;324266;1781760;8863744
1700001267.943913;#SYSTEM;7127282324;25355950117;4592696258;719023;154206208;1364836352
1700001267.943913;/sys/fs/cgroup/custom.slice/pg1;6946650601;25092264774;4540756671;323515;1781760;8863744
1700001268.942924;#SYSTEM;7130023550;25179106638;4560667718;709067;154472448;1364836352
1700001268.942924;/sys/fs/cgroup/custom.slice/pg1;6946775590;24905290386;4506921757;323806;1781760;8863744
1700001269.943167;#SYSTEM;7130616763;25152489530;4555847172;726529;154472448;1364840448
1700001269.943167;/sys/fs/cgroup/custom.slice/pg1;6949451938;24964471355;4517631379;324169;1781760;8863744
1700001270.941408;#SYSTEM;7128082880;25332216605;4588349346;708325;154472448;1364848640
1700001270.941408;/sys/fs/cgroup/custom.slice/pg1;6945389355;25113629919;4544621842;323563;1781760;8863744
