TIMESTAMP;CPU;RAM;GPU
1700521644.356364;3.43719;0;0
1700521645.355335;37.3398;0;0
1700521646.354338;202.58;0;0
1700521647.353327;370.209;0;0
1700521648.352376;538.174;0;0
1700521649.351429;706.253;0;0
1700521650.350685;874.362;0;0
1700521651.349716;1042.5;0;0
1700521652.348963;1210.76;0;0
1700521653.348031;1378.98;0;0
1700521654.347170;1546.98;0;0
1700521655.346078;1714.94;0;0
1700521656.345423;1883.22;0;0
1700521657.344643;2051.35;0;0
1700521658.343782;2219.78;0;0
1700521659.342915;2388.32;0;0
1700521660.342186;2556.89;0;0
1700521661.341327;2725.47;0;0
1700521662.340385;2894.12;0;0
1700521663.339464;3062.93;0;0
1700521664.338658;3231.7;0;0
1700521665.337701;3400.53;0;0
1700521666.336918;3569.31;0;0
1700521667.336031;3738.26;0;0
1700521668.335240;3907.32;0;0
1700521669.334419;4076.48;0;0
1700521670.333527;4245.75;0;0
1700521671.332678;4414.95;0;0
1700521672.331620;4584.19;0;0
1700521673.331009;4753.48;0;0
1700521674.330119;4922.7;0;0
1700521675.329379;5091.87;0;0
1700521676.328539;5255.73;0;0
1700521677.327750;5413.57;0;0
1700521678.326920;5571.4;0;0
1700521679.326052;5729.28;0;0
1700521680.325277;5887.11;0;0
1700521681.324273;6045.01;0;0
1700521682.323456;6202.81;0;0
1700521683.322676;6360.63;0;0
1700521684.321775;6518.53;0;0
1700521685.320866;6676.37;0;0
1700521686.319932;6834.2;0;0
1700521687.319157;6991.89;0;0
1700521688.318277;7149.81;0;0
1700521689.317483;7307.67;0;0
1700521690.316570;7465.58;0;0
1700521691.315742;7623.44;0;0
1700521692.314921;7781.25;0;0
1700521693.314044;7939.19;0;0
1700521694.313168;8097.06;0;0
1700521695.312301;8255;0;0
1700521696.311361;8412.87;0;0
1700521697.310520;8570.62;0;0
1700521698.309682;8728.48;0;0
1700521699.308884;8886.3;0;0
1700521700.308000;9044.33;0;0
1700521701.307316;9202.3;0;0
1700521702.306349;9360.22;0;0
1700521703.305484;9518.12;0;0
1700521704.304607;9676.1;0;0
1700521705.303701;9832.51;0;0
1700521706.302860;9988.59;0;0
1700521707.303154;10119.6;0;0
1700521708.302466;10149.5;0;0
1700521709.301495;10177.7;0;0
1700521710.300556;10206.3;0;0
