TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_MISSES;MEMORY_ANON;MEMORY_FILE
1700079002.439245;#SYSTEM;57438202;35262197;6561670;252406;92573696;1269817344
1700079002.439245;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0;0;0
1700079003.438896;#SYSTEM;531515045;346640615;68705615;2246405;104206336;1320316928
1700079003.438896;/sys/fs/cgroup/custom.slice/pg1;248012621;108230197;20947690;397650;10145792;52133888
1700079004.437020;#SYSTEM;29464520961;34999209648;4801483038;3066334;107917312;1331810304
1700079004.437020;/sys/fs/cgroup/custom.slice/pg1;29202134751;34736223982;4749251854;997939;12488704;62046208
1700079005.435722;#SYSTEM;29494067900;36432128951;4984059905;2329113;108183552;1331810304
1700079005.435722;/sys/fs/cgroup/custom.slice/pg1;29276045427;36212667449;4939218693;380187;12488704;62046208
1700079006.434757;#SYSTEM;29492465518;36436177960;4984326994;2304647;108601344;1331822592
1700079006.434757;/sys/fs/cgroup/custom.slice/pg1;29275194167;36215053265;4939528622;375092;12488704;62046208
1700079007.433909;#SYSTEM;29503206434;36456886555;4987254510;2308840;110575616;1331822592
1700079007.433909;/sys/fs/cgroup/custom.slice/pg1;29270206315;36212160143;4939145173;374336;12488704;62046208
1700079008.432927;#SYSTEM;29506129995;36482154521;4991038234;2343792;110829568;1331834880
1700079008.432927;/sys/fs/cgroup/custom.slice/pg1;29267752621;36236346062;4942428692;373035;12488704;62046208
1700079009.431951;#SYSTEM;29500938277;36488930752;4992031486;2323806;111165440;1331834880
1700079009.431951;/sys/fs/cgroup/custom.slice/pg1;29259891731;36237171003;4942554545;373620;12488704;62046208
1700079010.430675;#SYSTEM;29501223803;36475415683;4989950515;2320154;111165440;1331834880
1700079010.430675;/sys/fs/cgroup/custom.slice/pg1;29255392970;36209375291;4938752689;373828;12488704;62046208
1700079011.430159;#SYSTEM;29493408129;36441582395;4985259848;2306333;111169536;1331847168
1700079011.430159;/sys/fs/cgroup/custom.slice/pg1;29272736016;36215882585;4939649787;374134;12488704;62046208
1700079012.428711;#SYSTEM;29466710036;36456981347;4986713809;2110735;111190016;1331847168
1700079012.428711;/sys/fs/cgroup/custom.slice/pg1;29272360627;36250307215;4944330342;371562;12488704;62046208
1700079013.428220;#SYSTEM;29290919579;36327653688;4955694692;631667;111190016;1331847168
1700079013.428220;/sys/fs/cgroup/custom.slice/pg1;29282274067;36335145004;4955909786;372861;12488704;62046208
1700079014.427268;#SYSTEM;29488455533;36349732792;4972548588;2297416;111210496;1331859456
1700079014.427268;/sys/fs/cgroup/custom.slice/pg1;29278648378;36134361820;4928523980;371028;12488704;62046208
1700079015.426346;#SYSTEM;29496138870;36472661954;4989354948;2312757;111226880;1331859456
1700079015.426346;/sys/fs/cgroup/custom.slice/pg1;29276752465;36234701607;4942212680;371066;12488704;62046208
1700079016.425429;#SYSTEM;29502510755;36301437860;4965945084;2313732;111230976;1331859456
1700079016.425429;/sys/fs/cgroup/custom.slice/pg1;29263459132;36041329419;4915832282;369341;12488704;62046208
1700079017.424471;#SYSTEM;29500666459;36300157246;4965746735;2308840;111230976;1331871744
1700079017.424471;/sys/fs/cgroup/custom.slice/pg1;29261542473;36046660603;4916571451;370041;12488704;62046208
1700079018.423549;#SYSTEM;29502030909;36301762164;4966429627;2333533;111230976;1331871744
1700079018.423549;/sys/fs/cgroup/custom.slice/pg1;29263168275;36043225665;4916088691;369553;12488704;62046208
1700079019.422782;#SYSTEM;29497950015;36333405122;4970287187;2310000;111230976;1331875840
1700079019.422782;/sys/fs/cgroup/custom.slice/pg1;29268699416;36096386208;4923347502;369806;12488704;62046208
1700079020.421697;#SYSTEM;29488078680;36321728088;4968814667;2318055;111263744;1331884032
1700079020.421697;/sys/fs/cgroup/custom.slice/pg1;29271757516;36097897831;4923540476;368384;12488704;62046208
1700079021.420769;#SYSTEM;29485510409;36436409283;4984288445;2305876;111263744;1331888128
1700079021.420769;/sys/fs/cgroup/custom.slice/pg1;29278434648;36222886893;4940602811;370052;12488704;62046208
1700079022.419686;#SYSTEM;29483885097;36366223700;4974775456;2309114;111509504;1331896320
