TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5;FREQ6;FREQ7;FREQ8;FREQ9;FREQ10;FREQ11;FREQ12;FREQ13;FREQ14;FREQ15;FREQ16;FREQ17;FREQ18;FREQ19;FREQ20;FREQ21;FREQ22;FREQ23;FREQ24;FREQ25;FREQ26;FREQ27;FREQ28;FREQ29;FREQ30;FREQ31;FREQ32;FREQ33;FREQ34;FREQ35;FREQ36;FREQ37;FREQ38;FREQ39;FREQ40;FREQ41;FREQ42;FREQ43;FREQ44;FREQ45;FREQ46;FREQ47;FREQ48;FREQ49;FREQ50;FREQ51;FREQ52;FREQ53;FREQ54;FREQ55;FREQ56;FREQ57;FREQ58;FREQ59;FREQ60;FREQ61;FREQ62;FREQ63
1684145311.752357;10.3145;1.18427;0;1000234;1000009;1000356;1000221;1000423;1000118;1000260;1000047;1000581;1000327;1000444;1000499;1000567;1000436;1636462;1000024;2980724;1000352;1000326;1000211;1000180;1000110;1000272;1000391;1000224;1000438;1000132;1000312;1000252;1000562;1000474;1000231;1000350;1000412;1000300;1000339;1000430;1000605;1000229;1000375;1000717;1000096;1000226;1000292;1000087;1000223;1000311;1000142;1000411;1000147;1000218;1000113;1000217;1000232;1000342;1000301;1000116;1000095;1000023;1085111;1000037;1000003;1000206;999997
1684145313.36364;51.4984;5.90633;0;1000063;1000876;1000226;1000345;1000094;1000536;1000278;1000296;1000679;1000275;1000420;1000197;1000235;1000490;1000379;1000025;1000317;1000293;1000027;1000054;1000842;1000270;999903;1000360;1000387;1000222;1000236;1000009;1000554;1000147;1000268;1000542;1000054;1000441;1000445;1000354;1000250;1000703;1000479;1000295;1000025;1000360;1000257;1000138;1000444;1000195;1000427;1000219;1000426;1000276;1000257;1000339;1000105;1000168;1000280;1000160;1000358;1000075;1000211;1000246;1000390;1000305;1000229;1000048
1684145314.320353;96.9024;10.5998;0;1000232;1000358;1000161;1000265;999887;1000080;1000180;1000179;1000489;1000248;1000258;1000294;1000326;1000395;1000310;1000372;1000530;999883;1000069;1000234;1000399;1000132;1000250;1000252;999991;1000563;1000064;1000034;1000410;1000721;1000557;1000174;1000355;3307504;1000222;1000261;1000225;1000286;1000213;1000236;999962;1000262;1000224;1000327;1000024;1000100;1000104;2093769;1000181;1000441;1000257;2969858;1000169;3399004;1000046;1000393;1000264;1000028;1000233;3335789;1000142;2721599;1000301;1000060
1684145315.608370;180.415;19.8948;0;1000076;3366226;1000094;1000124;1000330;1000026;1000527;1000276;1000662;1000196;1000234;1000442;1000439;1000472;1000577;1000439;1000250;1000215;1000052;1000248;1000566;1000197;1000213;1000399;1000349;1000113;1000247;1000411;1000355;1042060;1000527;1000339;1000472;1000220;1000328;1197848;1000418;1000174;999902;1000106;1000323;1000183;1000241;1000215;1000214;1000168;1000500;1000534;1000583;1000017;1000247;1000133;1000077;999996;1000119;1000304;1000398;999923;1000104;1000337;1000237;1000047;1000126;1000015
1684145316.892361;223.692;24.3546;0;1000269;1000613;1000564;1000517;1000371;1000066;1000136;1000377;1000492;1000280;1000508;1000250;1000212;1000463;1000211;1000526;1000007;1000354;1000263;1000130;1000482;1000165;1000217;1000248;1000477;1000321;1000182;999813;1000194;1000340;1000546;1000506;1000041;1000346;1000276;1000082;1000375;1000227;1000258;1000211;1000408;1000198;1000090;1000235;1000124;1000328;1000350;1000530;1000426;1000234;1000251;1000376;1000085;1000462;1000296;1000598;1000257;1000052;999942;1000216;1000077;1000296;1000044;1000399
1684145318.176373;259.418;28.0264;0;1000091;1000747;1000269;1000224;1000057;1000061;1000079;1000244;1000070;1000367;1000078;1000304;1000217;1000271;1000312;1000301;1000400;1000171;1000392;1000300;1000602;1000047;1000001;1336191;1000168;1000165;1000254;1000168;1000140;1000340;1000303;1000734;1000294;1000279;1000127;1000344;1000319;1000519;1000187;1000371;1000213;1000318;1000080;1000208;1000066;1000334;1000286;1000209;1000152;1000037;1000227;1000176;1000175;1000303;1000146;1000386;1000211;1000269;1000231;1000037;1000283;1000354;1000123;1000007
1684145319.464307;297.391;32.171;0;1000108;1000188;1000186;1000261;1000347;1000112;1000624;1000160;1000244;1000135;1000064;1000219;1000335;1000324;1000257;3390246;1000140;1000308;1000318;2631351;1000525;3361966;1000260;1000103;1000052;1000267;1000299;3378917;1000627;3208887;1000041;1104336;1001042;1000214;1000372;1172486;1000500;1000327;1000563;1000164;1000391;1000412;1000472;1000423;1000011;1000262;1000273;1345193;1000122;1000528;1000065;1000266;1000212;1000948;1000370;1000264;999904;1000474;1000331;3067468;1371551;1226391;1000100;1000019
1684145320.752351;412.75;44.8229;0;1000110;1162730;1000419;3403082;1000240;1000133;1000329;3401253;1000097;1000328;1000235;1000194;1000097;1000035;1000526;3399999;1000394;1000169;1000455;1000138;1000599;1000260;1000189;3400000;1000466;1000356;999963;1000509;1000424;3400000;1000411;1000481;1001392;1000504;1000179;3399999;1000385;1000665;1000382;3399999;1000279;1000164;1000150;1000212;1000231;1000128;1546601;3399680;1366929;1236507;1000195;1000250;1000095;1000284;1000623;3398726;1000185;1000212;1000439;1000057;1000287;3400377;1000560;1000035
1684145322.36345;587.81;62.0379;0;3700000;1000308;1000266;3401364;1000104;1000033;1000084;3401954;1000065;1000081;1000099;1000285;1000318;1000143;1000267;3399999;1000073;1000105;1000204;1000064;1000191;999990;1000489;3400000;1000214;1000266;1000221;1000475;1000078;3400000;1000272;1000338;3701575;1001132;1000328;3399999;1000189;1000518;1000326;3400000;1000659;1000210;1000261;1000337;1000175;1000099;1000425;3397889;1000170;1000214;1000459;1000159;1000054;1000100;1000090;3397774;1000156;1000352;1000360;1000093;1000706;3402156;1000168;1000017
1684145323.320347;772.723;82.2432;0;3699999;1000091;1000010;3222909;1000415;1000054;1000460;3399651;1000211;1000168;1000116;1000213;1000363;1000098;1000361;3400000;1000007;1000853;1344016;1000245;1000081;1000106;1172873;3399999;1000392;1000270;1000350;999976;1000587;3399999;1000398;2210745;3699141;1001135;1000255;3400000;1000545;1000389;1000097;3400000;1000362;1000294;1000385;1000465;1000135;1000025;1000946;3400170;1000180;1000250;1000345;1000482;1000476;1000228;1000611;3400922;1000126;1000152;1000568;1000179;1000118;3400963;1000393;1213780
