TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_MISSES;MEMORY_ANON;MEMORY_FILE
1699991401.13025;#SYSTEM;84400009;35182166;7588558;92765;94035968;1280425984
1699991401.13025;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0;0;0
1699991402.12101;#SYSTEM;504203695;523369833;77939564;916266;101707776;1293725696
1699991402.12101;/sys/fs/cgroup/custom.slice/pg1;407169799;467111588;65307747;609074;7421952;13295616
1699991403.11532;#SYSTEM;10464068811;18885461920;2348696018;17895323;104148992;1293692928
1699991403.11532;/sys/fs/cgroup/custom.slice/pg1;10284448765;18681563219;2307975490;17513039;7421952;13295616
1699991404.10654;#SYSTEM;10479675399;18947941927;2359581106;17931015;104402944;1293692928
1699991404.10654;/sys/fs/cgroup/custom.slice/pg1;10300821813;18712386900;2310958165;17519246;7421952;13295616
1699991405.9393;#SYSTEM;10480523530;18949604301;2359742209;17945984;104435712;1293697024
1699991405.9393;/sys/fs/cgroup/custom.slice/pg1;10294230258;18701155019;2309654285;17510384;7421952;13295616
1699991406.9378;#SYSTEM;10491485027;18963559576;2362125049;17981396;106586112;1293705216
1699991406.9378;/sys/fs/cgroup/custom.slice/pg1;10303948601;18718529017;2311387108;17519394;7421952;13295616
1699991407.7968;#SYSTEM;10480693484;18958106415;2359509056;17899668;106754048;1293705216
1699991407.7968;/sys/fs/cgroup/custom.slice/pg1;10295504267;18703538186;2311175926;17550280;7421952;13295616
1699991408.6857;#SYSTEM;10480025410;18954772535;2359802568;17915119;107020288;1293709312
1699991408.6857;/sys/fs/cgroup/custom.slice/pg1;10298301820;18709319368;2311221018;17537683;7421952;13295616
1699991409.6396;#SYSTEM;10482549178;18958122389;2361684380;17975283;107020288;1293717504
1699991409.6396;/sys/fs/cgroup/custom.slice/pg1;10300360626;18712882551;2310224925;17497705;7421952;13295616
1699991410.5435;#SYSTEM;10479177959;18953862330;2360550450;17950880;107020288;1293721600
1699991410.5435;/sys/fs/cgroup/custom.slice/pg1;10299796830;18711590604;2310599140;17511977;7421952;13295616
1699991411.4230;#SYSTEM;10475597106;18947691518;2359185327;17918902;107020288;1293721600
1699991411.4230;/sys/fs/cgroup/custom.slice/pg1;10295803140;18702915717;2310225586;17524884;7421952;13295616
1699991412.3294;#SYSTEM;10477692145;18951542996;2360804940;17958797;107020288;1293729792
1699991412.3294;/sys/fs/cgroup/custom.slice/pg1;10298597012;18708036137;2309581398;17490291;7421952;13295616
1699991413.2414;#SYSTEM;10485765839;18959869124;2362145322;17979380;107020288;1293733888
1699991413.2414;/sys/fs/cgroup/custom.slice/pg1;10298348415;18706703157;2310152473;17513155;7421952;13295616
1699991414.2443;#SYSTEM;10484844606;18961155334;2360172094;17928807;107020288;1293733888
