TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_MISSES;MEMORY_ANON;MEMORY_FILE
1700011641.94642;#SYSTEM;95166554;38644857;8426518;93213;96428032;1414561792
1700011641.94642;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0;0;0
1700011642.95314;#SYSTEM;1333647486;413789430;81730265;2033131;119500800;1517211648
1700011642.95314;/sys/fs/cgroup/custom.slice/pg1;982121872;219541572;42512884;756131;19656704;104247296
1700011643.91127;#SYSTEM;84130848727;98480497300;10797301280;144946568;127307776;1554276352
1700011643.91127;/sys/fs/cgroup/custom.slice/pg1;83520843423;98255490081;10738633717;142968033;28127232;139603968
1700011644.90193;#SYSTEM;87881072811;122505846063;13226165096;168240782;127651840;1554276352
1700011644.90193;/sys/fs/cgroup/custom.slice/pg1;87511599330;122133548223;13158608990;167777443;28127232;139603968
1700011645.89441;#SYSTEM;82867433211;115435142646;12464431883;158793658;128143360;1554280448
1700011645.89441;/sys/fs/cgroup/custom.slice/pg1;82539638209;115127749575;12404008274;158142936;28127232;139603968
1700011646.88508;#SYSTEM;82620591479;115112385496;12429935431;158022956;130379776;1554280448
1700011646.88508;/sys/fs/cgroup/custom.slice/pg1;82293241103;114790673100;12367687287;157585771;28127232;139603968
1700011647.87664;#SYSTEM;82829059369;115358837896;12456574487;158489409;130809856;1554284544
1700011647.87664;/sys/fs/cgroup/custom.slice/pg1;82537571763;115073602534;12398170061;158286964;28127232;139603968
1700011648.86617;#SYSTEM;82448866424;114823612036;12399388393;158368054;131112960;1554284544
1700011648.86617;/sys/fs/cgroup/custom.slice/pg1;82111975562;114540365285;12340800963;157813361;28127232;139603968
1700011649.85595;#SYSTEM;82750099527;115247533787;12444324293;158342958;131411968;1554292736
1700011649.85595;/sys/fs/cgroup/custom.slice/pg1;82431580801;114950251967;12384853318;157850627;28127232;139603968
1700011650.84655;#SYSTEM;82717979632;115195825662;12438651084;158247028;131411968;1554296832
1700011650.84655;/sys/fs/cgroup/custom.slice/pg1;82426485945;114931244549;12382868170;157793326;28127232;139603968
1700011651.83608;#SYSTEM;82338169270;114756078976;12383772313;157324774;131411968;1554296832
1700011651.83608;/sys/fs/cgroup/custom.slice/pg1;82115480673;114547182377;12341413122;157044534;28127232;139603968
1700011652.82707;#SYSTEM;82473871529;115053076010;12403852038;157092729;131411968;1554296832
1700011652.82707;/sys/fs/cgroup/custom.slice/pg1;82389849893;114975530684;12387561646;156999659;28127232;139603968
1700011653.81857;#SYSTEM;82450195842;114846591052;12402035838;157686561;131411968;1554309120
1700011653.81857;/sys/fs/cgroup/custom.slice/pg1;82130504477;114536477182;12340258498;157138613;28127232;139603968
1700011654.80879;#SYSTEM;82684228414;115170962497;12435934031;158018385;131411968;1554309120
1700011654.80879;/sys/fs/cgroup/custom.slice/pg1;82367133115;114874385233;12376741117;157624022;28127232;139603968
1700011655.79987;#SYSTEM;82726550123;115212310194;12440163928;158044772;131411968;1554317312
1700011655.79987;/sys/fs/cgroup/custom.slice/pg1;82415718843;114913501010;12380902641;157676296;28127232;139603968
1700011656.79161;#SYSTEM;82700708484;115180183658;12436501610;157897385;131411968;1554321408
1700011656.79161;/sys/fs/cgroup/custom.slice/pg1;82382715025;114864787698;12375659136;157492820;28127232;139603968
1700011657.78155;#SYSTEM;82634796248;115095543184;12427690037;157587830;131411968;1554321408
