TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5;FREQ6;FREQ7;FREQ8;FREQ9;FREQ10;FREQ11
1701693821.369837;0.637878;0;0;1966858;1960693;1200008;1200026;1200008;1200007;3535793;2398985;3428720;0;0;0
1701693822.369783;14.5325;0;0;1522001;1208682;1200007;1200003;1200022;1200007;3535793;2398985;3428720;0;0;0
1701693823.361793;66.7433;0;0;2470112;3567343;3565399;3565428;1901170;1200079;3535793;2398985;3428720;0;0;0
1701693824.361783;120.435;0;0;2387721;3599999;3599999;3600000;1811446;1200060;3535793;2398985;3428720;0;0;0
1701693825.361790;173.993;0;0;2275745;3600000;3600000;3600000;1825427;1200042;3535793;2398985;3428720;0;0;0
1701693826.361782;227.789;0;0;2444668;3600000;3600000;3599999;1814793;1287309;3535793;2398985;3428720;0;0;0
1701693827.361780;281.401;0;0;2317170;3600000;3600000;3599999;1792815;1200072;3535793;2398985;3428720;0;0;0
1701693828.357781;335.14;0;0;2390628;3599999;3599999;3600000;1778759;1200057;3535793;2398985;3428720;0;0;0
1701693829.357782;388.885;0;0;2388715;3600000;3600000;3600000;1753895;1200070;3535793;2398985;3428720;0;0;0
1701693830.357783;442.429;0;0;2262692;3599999;3599999;3599999;1755017;1200068;3535793;2398985;3428720;0;0;0
1701693831.357780;496.233;0;0;2430449;3600000;3600000;3600000;1800585;1200043;3535793;2398985;3428720;0;0;0
1701693832.353783;549.888;0;0;2351676;3599999;3599999;3599999;1779707;1200059;3535793;2398985;3428720;0;0;0
1701693833.353782;603.476;0;0;2291740;3600000;3600000;3600000;1724890;1200063;3535793;2398985;3428720;0;0;0
1701693834.353781;657.207;0;0;2419876;3600000;3600000;3600000;1746753;1200061;3535793;2398985;3428720;0;0;0
1701693835.353781;710.749;0;0;2274996;3600000;3600000;3600000;1769814;1200067;3535793;2398985;3428720;0;0;0
1701693836.353783;764.611;0;0;2435114;3599999;3599999;3600000;1715378;1200084;3535793;2398985;3428720;0;0;0
1701693837.349782;818.256;0;0;2347342;3600000;3600000;3599999;1761321;1200058;3535793;2398985;3428720;0;0;0
1701693838.349780;871.842;0;0;2311007;3599999;3599999;3599999;1757386;1200046;3535793;2398985;3428720;0;0;0
1701693839.349783;925.568;0;0;2411850;3600000;3600000;3600000;1756465;1200054;3535793;2398985;3428720;0;0;0
1701693840.349861;979.172;0;0;2285872;3599999;3599999;3599999;1763218;1200063;3535793;2398985;3428720;0;0;0
1701693841.349783;1032.89;0;0;2405136;3600000;3600000;3600000;1765660;1200056;3535793;2398985;3428720;0;0;0
1701693842.345783;1086.58;0;0;2363820;3600000;3600000;3599999;1712985;1200072;3535793;2398985;3428720;0;0;0
1701693843.345779;1140.24;0;0;2282509;3600000;3600000;3600000;1789270;1200059;3535793;2398985;3428720;0;0;0
1701693844.345780;1194.07;0;0;2447224;3600000;3599999;3600000;1716846;1200088;3535793;2398985;3428720;0;0;0
1701693845.345780;1247.66;0;0;2305214;3599999;3600000;3600000;1765261;1200066;3535793;2398985;3428720;0;0;0
1701693846.341783;1301.44;0;0;2359124;3599999;3600000;3599999;1763925;1211520;3535793;2398985;3428720;0;0;0
1701693847.341784;1355.15;0;0;2387172;3600000;3599999;3599999;1759693;1200067;3535793;2398985;3428720;0;0;0
1701693848.341777;1408.73;0;0;2275395;3599999;3599999;3600000;1745493;1200078;3535793;2398985;3428720;0;0;0
1701693849.341780;1462.59;0;0;2423509;3600000;3599999;3600000;1765530;1200077;3535793;2398985;3428720;0;0;0
1701693850.341782;1516.36;0;0;2347054;3600000;3600000;3600000;1605194;1200015;3535793;2398985;3428720;0;0;0
1701693851.337783;1569.95;0;0;2329946;3600000;3600000;3600000;1372258;1200055;3535793;2398985;3428720;0;0;0
1701693852.345813;1623.67;0;0;2417104;3599999;3600000;3600000;2210393;1200055;3535793;2398985;3428720;0;0;0
1701693853.469830;1639.42;0;0;1200071;1200102;1200522;1200524;1200125;1200041;3535793;2398985;3428720;0;0;0
1701693854.341819;1653.14;0;0;1200033;1200094;1200144;1200121;1200112;1200054;3535793;2398985;3428720;0;0;0
1701693855.337813;1667.03;0;0;1200036;1200106;1200200;1200056;1810262;1200059;3535793;2398985;3428720;0;0;0
