TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_MISSES
1699925205.357110;#SYSTEM;16120717;13917354;1901400;31785
1699925205.357110;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1699925205.357110;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1699925205.357110;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699925206.356314;#SYSTEM;34510541;18722827;3635828;117472
1699925206.356314;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1699925206.356314;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1699925206.356314;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699925207.479632;#SYSTEM;17623914558;44199140020;6732823483;263202081
1699925207.479632;/sys/fs/cgroup/custom.slice/pg1;7027225702;25629777284;4638240031;398291
1699925207.479632;/sys/fs/cgroup/custom.slice/pg2;10538881079;18509945892;2083010013;262594270
1699925207.479632;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699925208.354349;#SYSTEM;17899958552;45107993065;6870644447;268386724
1699925208.354349;/sys/fs/cgroup/custom.slice/pg1;7140924661;26187629065;4738977102;315860
1699925208.354349;/sys/fs/cgroup/custom.slice/pg2;10711963368;18862600669;2120521242;267893916
1699925208.354349;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699925209.353387;#SYSTEM;17986757095;45298316586;6898892678;269710719
1699925209.353387;/sys/fs/cgroup/custom.slice/pg1;7172630370;26280856593;4755849649;318465
1699925209.353387;/sys/fs/cgroup/custom.slice/pg2;10763861873;18954411583;2130837225;269193641
1699925209.353387;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699925210.352407;#SYSTEM;17987061303;45363830958;6910559577;269679214
1699925210.352407;/sys/fs/cgroup/custom.slice/pg1;7175660496;26348777529;4768137508;315918
1699925210.352407;/sys/fs/cgroup/custom.slice/pg2;10763826469;18954677283;2130867224;269183251
1699925210.352407;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699925211.351501;#SYSTEM;17988044511;45357944917;6909375313;269709820
1699925211.351501;/sys/fs/cgroup/custom.slice/pg1;7176252172;26340781448;4766690687;315993
1699925211.351501;/sys/fs/cgroup/custom.slice/pg2;10764900243;18956777548;2131099950;269211419
1699925211.351501;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699925212.350578;#SYSTEM;17988708046;45335302129;6905456626;269695159
