FULL;PG1;PG2
2.917001;0;0
5.89551;0;0
5.983166;5.923926;0
5.983395;5.924734;0
5.985726;5.927042;0
5.99067;5.931937;0
5.980864;5.922228;0
5.986476;5.927785;0
5.98621;5.92694;0
5.980465;5.921832;0
5.97527;5.916688;0
5.985559;5.985559;0
5.992361;5.933612;0
5.984682;5.926008;0
5.983952;5.983952;0
5.985832;5.868462;0
5.986162;5.927474;0
5.976581;5.917987;0
5.987092;5.928395;0
5.982566;5.982566;0
5.972632;5.914076;0
5.976023;5.917434;0
5.977873;5.919266;0
5.971948;5.971948;0
5.974464;5.857317;0
5.977274;5.918673;0
5.973558;5.914993;0
5.973083;5.914523;0
5.982306;5.923655;0
5.972482;5.913928;0
5.9811;5.921881;0
5.978054;5.978054;0
5.979076;5.920457;0
5.967776;5.851896;0
5.976108;5.976108;0
5.969974;5.969974;0
5.969995;5.911465;0
5.968205;5.851181;0
3.104335;0;0
2.867639;0;0
2.874232;0;0
2.877694;0;0
