TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_MISSES
1699900269.593969;#SYSTEM;16613646;14108585;1957061;33678
1699900269.593969;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1699900269.593969;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1699900269.593969;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699900270.593109;#SYSTEM;24675819;12176283;2393239;89613
1699900270.593109;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1699900270.593109;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1699900270.593109;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699900271.719701;#SYSTEM;7061028811;19987640919;4136325117;6599010
1699900271.719701;/sys/fs/cgroup/custom.slice/pg1;3503544132;13283676081;3303808088;108711
1699900271.719701;/sys/fs/cgroup/custom.slice/pg2;3499829541;6648564426;821911521;6251328
1699900271.719701;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699900272.591308;#SYSTEM;7169204761;20363818773;4212626319;6569317
1699900272.591308;/sys/fs/cgroup/custom.slice/pg1;3559365525;13520163082;3363138203;4880
1699900272.591308;/sys/fs/cgroup/custom.slice/pg2;3559346651;6783769771;837981352;6356031
1699900272.591308;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699900273.590455;#SYSTEM;7225347906;20526938317;4247662544;6599408
1699900273.590455;/sys/fs/cgroup/custom.slice/pg1;3588447417;13640219407;3393002647;4653
1699900273.590455;/sys/fs/cgroup/custom.slice/pg2;3588386381;6828493290;843519889;6398743
1699900273.590455;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699900274.589607;#SYSTEM;7226210633;20467788662;4238440275;6560022
1699900274.589607;/sys/fs/cgroup/custom.slice/pg1;3588455138;13624450658;3389079866;4627
1699900274.589607;/sys/fs/cgroup/custom.slice/pg2;3588383029;6784169335;838031938;6356588
1699900274.589607;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699900275.588699;#SYSTEM;7224615939;20469823751;4239375484;6549409
1699900275.588699;/sys/fs/cgroup/custom.slice/pg1;3588301222;13630118070;3390489732;4595
1699900275.588699;/sys/fs/cgroup/custom.slice/pg2;3588085442;6781015515;837664878;6354484
1699900275.588699;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699900276.587849;#SYSTEM;7226155289;20416105970;4225708949;6556339
1699900276.587849;/sys/fs/cgroup/custom.slice/pg1;3588511997;13573626931;3376437342;4505
1699900276.587849;/sys/fs/cgroup/custom.slice/pg2;3588400092;6783039506;837890897;6355490
1699900276.587849;/sys/fs/cgroup/custom.slice/test;0;0;0;0
