TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5
1699902997.564081;0.581116;0;0;1200040;1200015;1200015;1513349;1805623;1904216
1699902998.563505;14.04;0;0;1200041;1200168;1200035;1200080;1200453;1217164
1699902999.687657;53.3052;0;0;1200210;3600000;3600000;1200288;1200459;1200069
1699903000.561608;93.9553;0;0;1200252;3600000;3600000;1200154;1200207;1200070
1699903001.560709;134.821;0;0;1200257;3600000;3599999;1200125;1562107;1200126
1699903002.559924;176.039;0;0;1200257;3600000;3600000;1200102;2496074;1200090
1699903003.559082;216.907;0;0;1200267;3600000;3599999;1200137;1552063;1200081
1699903004.558227;257.758;0;0;1200258;3600000;3600000;1200108;1559080;1200093
1699903005.557310;298.697;0;0;1200276;3599999;3599999;1200143;1547740;1200109
1699903006.556356;339.685;0;0;1200276;3600000;3600000;1200154;1555574;1200133
1699903007.555564;380.581;0;0;1200282;3600000;3600000;1200140;1430572;1200057
1699903008.554700;421.435;0;0;1200291;3600000;3600000;1200137;1477589;1200126
1699903009.553861;462.367;0;0;1200301;3599999;3600000;1200081;1516371;1200071
1699903010.552977;503.23;0;0;1200295;3600000;3600000;1200130;1532957;1200166
1699903011.552134;544.118;0;0;1200288;3600000;3599999;1200146;1547558;1330622
1699903012.551328;585.022;0;0;1200313;3599999;3600000;1200106;1425168;1200117
1699903013.550466;625.9;0;0;1200294;3600000;3600000;1200122;1432294;1200100
1699903014.549615;666.765;0;0;1200296;3599999;3599999;1200131;1527078;1200141
1699903015.548734;707.688;0;0;1200300;3600000;3600000;1200134;1535976;1200103
1699903016.547924;748.542;0;0;1200286;3600000;3599999;1200145;1550968;1200113
1699903017.547076;789.412;0;0;1200281;3600000;3600000;1200118;1418310;1200090
1699903018.546231;830.316;0;0;1200282;3599999;3599999;1200131;1451118;1200134
1699903019.545380;871.182;0;0;1200268;3599999;3600000;1200121;1480939;1200118
1699903020.544499;912.047;0;0;1200274;3600000;3600000;1200161;1534969;1200121
1699903021.543698;952.969;0;0;1200278;3600000;3600000;1200101;1501793;1249039
1699903022.542865;993.909;0;0;1200175;3600000;3599999;1200051;1409004;1200017
1699903023.541989;1034.78;0;0;1200262;3599999;3599999;1200135;1462584;1200140
1699903024.541132;1075.67;0;0;1200253;3600000;3600000;1200150;1508250;1200094
1699903025.540263;1116.53;0;0;1200245;3599999;3600000;1200125;1535559;1200070
1699903026.539456;1157.41;0;0;1200266;3600000;3600000;1200138;1541410;1200085
1699903027.538600;1198.35;0;0;1200255;3599999;3599999;1200117;1421275;1200055
1699903028.537749;1239.22;0;0;1200248;3600000;3600000;1200110;1451702;1200099
1699903029.536851;1280.09;0;0;1200243;3600000;3600000;1200127;1470985;1200059
1699903030.536043;1321;0;0;1200241;3599999;3600000;1200133;1506809;1200050
1699903031.535216;1361.89;0;0;1200242;3600000;3599999;1200113;1544099;1234419
1699903032.534407;1396.47;0;0;1200201;3599999;3595723;1200073;1420528;1200060
1699903033.667720;1410.96;0;0;1200488;1200257;1200207;1200160;1200223;1200052
1699903034.533194;1424.32;0;0;1200122;1200109;1200215;1200111;1480173;1200115
1699903035.532338;1437.86;0;0;1200085;1200104;1200055;1200085;1511850;1200126
1699903036.531091;1451.34;0;0;1200075;1200178;1200013;1200108;1527903;1200097
