TIMESTAMP;CGROUP;PERF_COUNT_HW_CACHE_MISSES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_SW_CPU_CLOCK
1683640747.489957;#SYSTEM;95322;150442447;166641998;74787406
1683640747.489957;/sys/fs/cgroup/anon.slice/anon_service.service;5;0;0;8806
1683640747.489957;/sys/fs/cgroup/machine.slice/machine-qemu\x2d79\x2dsmall0.scope/libvirt/vcpu0;0;0;0;0
1683640747.489957;/sys/fs/cgroup/machine.slice/machine-qemu\x2d79\x2dsmall0.scope/libvirt/vcpu1;0;0;0;0
1683640747.489957;/sys/fs/cgroup/machine.slice/machine-qemu\x2d79\x2dsmall0.scope/libvirt/vcpu2;0;0;0;0
1683640747.489957;/sys/fs/cgroup/machine.slice/machine-qemu\x2d79\x2dsmall0.scope/libvirt/vcpu3;0;0;0;0
1683640747.489957;/sys/fs/cgroup/machine.slice/machine-qemu\x2d79\x2dsmall0.scope/libvirt/vcpu4;0;0;0;0
1683640747.489957;/sys/fs/cgroup/machine.slice/machine-qemu\x2d79\x2dsmall0.scope/libvirt/vcpu5;0;0;0;0
1683640748.388477;#SYSTEM;558181;489358216;459540327;11985829853
1683640748.388477;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;16751
1683640748.388477;/sys/fs/cgroup/machine.slice/machine-qemu\x2d79\x2dsmall0.scope/libvirt/vcpu0;0;0;0;0
1683640748.388477;/sys/fs/cgroup/machine.slice/machine-qemu\x2d79\x2dsmall0.scope/libvirt/vcpu1;0;0;0;0
1683640748.388477;/sys/fs/cgroup/machine.slice/machine-qemu\x2d79\x2dsmall0.scope/libvirt/vcpu2;0;0;0;0
1683640748.388477;/sys/fs/cgroup/machine.slice/machine-qemu\x2d79\x2dsmall0.scope/libvirt/vcpu3;0;0;0;0
1683640748.388477;/sys/fs/cgroup/machine.slice/machine-qemu\x2d79\x2dsmall0.scope/libvirt/vcpu4;0;0;0;0
1683640748.388477;/sys/fs/cgroup/machine.slice/machine-qemu\x2d79\x2dsmall0.scope/libvirt/vcpu5;0;0;0;0
1683640749.387716;#SYSTEM;946548;316135043;535817799;11892157291
1683640749.387716;/sys/fs/cgroup/anon.slice/anon_service.service;2374;25421;122249;134696
1683640749.387716;/sys/fs/cgroup/machine.slice/machine-qemu\x2d79\x2dsmall0.scope/libvirt/vcpu0;36882;13552736;25864568;9849389
1683640749.387716;/sys/fs/cgroup/machine.slice/machine-qemu\x2d79\x2dsmall0.scope/libvirt/vcpu1;32251;17603270;20215998;8358961
