TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_SW_CPU_CLOCK;PERF_COUNT_HW_BRANCH_MISSES;MEMORY_ANON;MEMORY_FILE
1700511103.489933;#SYSTEM;192543842;162927849;1706328862;257692;111325184;1157201920
1700511103.489933;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0;0;0
1700511103.489933;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0;0;0
1700511104.489987;#SYSTEM;1545420739;300586724;63438551773;1194814;119144448;1201524736
1700511104.489987;/sys/fs/cgroup/custom.slice/pg1;340463382;51474808;111113560;126801;1568768;8863744
1700511104.489987;/sys/fs/cgroup/custom.slice/pg2;1135914180;179001452;390374652;509370;6250496;35454976
1700511105.488386;#SYSTEM;30836031366;65774326797;53944565707;3496630;122941440;1201491968
1700511105.488386;/sys/fs/cgroup/custom.slice/pg1;6091182434;12317227702;1991303142;1837257;1785856;8863744
1700511105.488386;/sys/fs/cgroup/custom.slice/pg2;24426827450;53220432606;7987730639;951591;7139328;35454976
1700511106.487049;#SYSTEM;30940191210;67323294041;53944094644;2742337;123256832;1201496064
1700511106.487049;/sys/fs/cgroup/custom.slice/pg1;6135262202;12615877374;1998292182;1594631;1785856;8863744
1700511106.487049;/sys/fs/cgroup/custom.slice/pg2;24582319266;54412180723;7988296737;714445;7139328;35454976
1700511107.485979;#SYSTEM;30997270552;67489768007;53949101554;2708566;123310080;1201504256
1700511107.485979;/sys/fs/cgroup/custom.slice/pg1;6160807768;12671687776;1999009803;1590284;1785856;8863744
1700511107.485979;/sys/fs/cgroup/custom.slice/pg2;24660861959;54589554248;7994209933;706436;7139328;35454976
1700511108.485217;#SYSTEM;30992260247;67469209740;53951072962;2646844;125542400;1201516544
1700511108.485217;/sys/fs/cgroup/custom.slice/pg1;6149650239;12647692952;1999027234;1516697;1785856;8863744
1700511108.485217;/sys/fs/cgroup/custom.slice/pg2;24628864314;54519841993;7993769552;695374;7139328;35454976
1700511109.484150;#SYSTEM;30974182393;67430865964;53952404822;2668464;125730816;1201516544
1700511109.484150;/sys/fs/cgroup/custom.slice/pg1;6153987165;12653505719;1998970788;1547069;1785856;8863744
1700511109.484150;/sys/fs/cgroup/custom.slice/pg2;24645225302;54555393144;7996847540;684882;7139328;35454976
1700511110.483404;#SYSTEM;31137634059;67472014506;53957865621;3440356;126066688;1201520640
1700511110.483404;/sys/fs/cgroup/custom.slice/pg1;6150694282;12507612606;1998849049;2389547;1785856;8863744
1700511110.483404;/sys/fs/cgroup/custom.slice/pg2;24686397035;54650455252;7997386654;681183;7139328;35454976
1700511111.482585;#SYSTEM;31139280310;67500013174;53956491659;3437411;126066688;1201520640
1700511111.482585;/sys/fs/cgroup/custom.slice/pg1;6150494011;12518701539;1997321338;2297176;1785856;8863744
1700511111.482585;/sys/fs/cgroup/custom.slice/pg2;24690438392;54658088403;7994167031;681122;7139328;35454976
1700511112.481693;#SYSTEM;31143071912;67498930516;53957753813;3431692;126066688;1201532928
1700511112.481693;/sys/fs/cgroup/custom.slice/pg1;6149841471;12517796947;1997162202;2268037;1785856;8863744
1700511112.481693;/sys/fs/cgroup/custom.slice/pg2;24674311014;54621650369;7987832428;672736;7139328;35454976
1700511113.480855;#SYSTEM;31129179383;67489161462;53956682126;3260807;126066688;1201532928
1700511113.480855;/sys/fs/cgroup/custom.slice/pg1;6151274046;12532543145;1997472851;2153705;1785856;8863744
1700511113.480855;/sys/fs/cgroup/custom.slice/pg2;24672630394;54621336816;7989057992;663252;7139328;35454976
1700511114.480141;#SYSTEM;31123034091;67461811369;53954356204;3293578;126066688;1201541120
1700511114.480141;/sys/fs/cgroup/custom.slice/pg1;6152997362;12534288651;1997831042;2132962;1785856;8863744
1700511114.480141;/sys/fs/cgroup/custom.slice/pg2;24683904929;54646326974;7990502851;675034;7139328;35454976
1700511115.479294;#SYSTEM;31097536155;67404613585;53945169795;3330570;126066688;1201541120
