RAPL;ALL;PG1;PG2
0.0274658203125;0;0;0
14.45361328125;0;0;0
14.2354736328125;0;0;0
13.93804931640625;0;0;0
14.556396484375;0;0;0
73.24810791015625;0;0;0
74.9434814453125;0;0;0
75.025390625;0;0;0
74.95361328125;0;0;0
75.0201416015625;0;0;0
75.03106689453125;0;0;0
74.95062255859375;0;0;0
75.03253173828125;0;0;0
74.96636962890625;0;0;0
75.04815673828125;0;0;0
74.97601318359375;0;0;0
75.05926513671875;75.01010560028452;37.504062151254125;37.468594057159336
75.062255859375;75.01834009254048;37.50780084193313;37.47319712479199
75.0472412109375;75.0164967826514;37.50627047815798;37.43543062113492
75.06927490234375;75.01943201933072;37.50787686544833;37.47451243574674
75.06683349609375;75.01761266205601;37.50746342249581;37.47378031888119
75.00164794921875;75.01288097929833;37.50141799091039;37.47489567757679
75.08038330078125;75.01702946796681;37.5068547136652;37.47308881731828
75.0694580078125;75.01831197425405;37.50654332967828;37.47519352312949
75.085693359375;75.01780688651608;37.506931257889406;37.474305714270486
75.07977294921875;75.01806359605713;37.506806808436444;37.474653547887975
75.077880859375;74.97590439120671;37.47192347055788;37.46701578815543
74.99920654296875;75.01859523995451;37.506920843709246;37.47443276726849
75.07940673828125;75.01669152782047;37.50611895183659;37.43457197198036
75.07733154296875;75.0194627411622;37.50829655690896;37.47387456721167
75.090087890625;74.90839186474618;37.50171531575408;37.36985409076692
75.097412109375;75.0131387302574;37.50302177465571;37.47278264042144
75.093994140625;75.01754184563089;37.50739416819772;37.473159113034384
75.090576171875;75.01705081703614;37.50584505889827;37.47482069547961
75.10540771484375;75.01581100888758;37.506268395321946;37.47301227309407
75.04461669921875;75.01914510866719;37.5073301209897;37.47514718002776
75.12420654296875;75.01436135500869;37.50585963875049;37.471982831384814
75.11370849609375;75.01702582300375;37.505684680523736;37.47432393908577
57.74652099609375;0;0;0
53.7080078125;0;0;0
53.62579345703125;0;0;0
16.69183349609375;0;0;0
14.10540771484375;0;0;0
14.01922607421875;0;0;0
14.15771484375;0;0;0
13.9556884765625;0;0;0
