FULL;PG1;PG2
32.96024;0;0
242.19176;5.917019999999999;0
250.9851;99.44920699999997;0
251.55608;99.21884000000003;0
251.23997;99.27101400000002;0
249.8822;98.63138599999998;0
249.24597;98.30265399999998;0
249.33595;98.07973099999998;0
249.20757;98.31122900000001;0
249.41408;98.086875;0
249.09558;98.24333599999997;0
249.41014;98.30720000000002;0
249.21064;98.02444500000001;0
249.21515;97.792524;0
249.29475;98.141372;0
249.2005;85.45219;0
249.34078;85.039463;0
249.19976;85.151264;0
249.3084;85.088591;0
249.30757;85.06069199999997;0
249.2706;85.13585300000001;0
249.24752;91.21295599999999;0
249.15803;91.99124999999997;0
249.3821;85.05355400000002;0
249.18258;84.85871;0
249.38413;78.75604500000003;0
211.12646;41.028624;0
195.63222;65.10788400000001;0
196.02693;65.084647;0
137.03941;0;0
34.350596;0;0
31.108416;0;0
30.95752;0;0
