TIMESTAMP;CPU;RAM;GPU
1700611429.768035;3.82892;0;0
1700611430.766025;37.8991;0;0
1700611431.763237;286.984;0;0
1700611432.762283;543.415;0;0
1700611433.761225;800.625;0;0
1700611434.760400;1051.86;0;0
1700611435.759377;1300.81;0;0
1700611436.758508;1549.84;0;0
1700611437.757500;1799.02;0;0
1700611438.756507;2047.96;0;0
1700611439.755583;2296.9;0;0
1700611440.754690;2546.02;0;0
1700611441.753773;2795.13;0;0
1700611442.752775;3044.08;0;0
1700611443.751813;3293.14;0;0
1700611444.750946;3542.22;0;0
1700611445.749926;3791.11;0;0
1700611446.749054;4040.28;0;0
1700611447.748097;4289.31;0;0
1700611448.747186;4538.4;0;0
1700611449.746287;4787.37;0;0
1700611450.745510;5036.43;0;0
1700611451.744356;5285.42;0;0
1700611452.743399;5534.35;0;0
1700611453.742396;5783.43;0;0
1700611454.741602;6032.52;0;0
1700611455.740654;6281.5;0;0
1700611456.739666;6530.52;0;0
1700611457.738776;6779.72;0;0
1700611458.737859;7028.64;0;0
1700611459.737067;7275.74;0;0
1700611460.736192;7524.49;0;0
1700611461.735093;7766;0;0
1700611462.734099;8008.13;0;0
1700611463.733136;8250.62;0;0
1700611464.732228;8493.06;0;0
1700611465.731640;8734.09;0;0
1700611466.732170;8953.96;0;0
1700611467.731649;9174.19;0;0
1700611468.729999;9393.61;0;0
1700611469.728242;9609.28;0;0
1700611470.728864;9823.62;0;0
1700611471.727636;10034.1;0;0
1700611472.726876;10241.6;0;0
1700611473.726977;10431;0;0
1700611474.727799;10569.1;0;0
1700611475.727257;10600.9;0;0
1700611476.726408;10631.8;0;0
1700611477.725559;10662.2;0;0
