TIMESTAMP;CPU;RAM;GPU
1701679945.966170;0.572266;0;0
1701679946.970630;14.4216;0;0
1701679947.964682;34.6864;0;0
1701679948.963916;54.1674;0;0
1701679949.962989;73.923;0;0
1701679950.962282;93.7093;0;0
1701679951.961355;113.173;0;0
1701679952.960634;133.084;0;0
1701679953.959801;152.574;0;0
1701679954.958913;172.337;0;0
1701679955.958154;192.016;0;0
1701679956.957367;211.585;0;0
1701679957.956482;231.459;0;0
1701679958.955658;251.194;0;0
1701679959.954816;271.414;0;0
1701679960.954003;291.287;0;0
1701679961.953169;310.93;0;0
1701679962.952383;330.799;0;0
1701679963.951509;350.726;0;0
1701679964.950734;370.666;0;0
1701679965.949998;390.417;0;0
1701679966.949067;410.118;0;0
1701679967.962774;423.758;0;0
1701679968.947496;437.094;0;0
1701679969.946802;450.572;0;0
1701679970.945981;464.053;0;0
