TIMESTAMP;CPU;RAM;GPU
1700530567.808409;3.76117;0;0
1700530568.807694;36.0674;0;0
1700530569.803883;286.42;0;0
1700530570.802556;545.887;0;0
1700530571.801434;805.502;0;0
1700530572.800483;1055.81;0;0
1700530573.799603;1304.85;0;0
1700530574.798878;1553.72;0;0
1700530575.797888;1802.73;0;0
1700530576.796934;2051.8;0;0
1700530577.795967;2300.81;0;0
1700530578.795133;2549.84;0;0
1700530579.794061;2798.99;0;0
1700530580.793147;3047.99;0;0
1700530581.792185;3296.98;0;0
1700530582.791328;3546.08;0;0
1700530583.790448;3795.09;0;0
1700530584.789384;4044.12;0;0
1700530585.788491;4293.13;0;0
1700530586.791941;4469.24;0;0
1700530587.791309;4501.68;0;0
1700530588.790054;4533.73;0;0
1700530589.789015;4564.82;0;0
