TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_MISSES;MEMORY_ANON;MEMORY_FILE
1700009473.313673;#SYSTEM;67441983;18685006;3256476;68575;96485376;1402630144
1700009473.313673;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0;0;0
1700009474.314044;#SYSTEM;441967455;339345156;53313913;919806;99344384;1415929856
1700009474.314044;/sys/fs/cgroup/custom.slice/pg1;317026491;310161180;41418886;699002;2682880;13295616
1700009475.312782;#SYSTEM;10888075575;20836675110;2264708616;27179056;101867520;1415901184
1700009475.312782;/sys/fs/cgroup/custom.slice/pg1;10634397499;20632037810;2222705043;26833107;2682880;13295616
1700009476.310816;#SYSTEM;10923367833;20895150577;2274640173;27240971;102129664;1415901184
1700009476.310816;/sys/fs/cgroup/custom.slice/pg1;10631730279;20617980412;2221165152;26828926;2682880;13295616
1700009477.310821;#SYSTEM;10822517470;20949642009;2280457286;26839381;102154240;1415909376
1700009477.310821;/sys/fs/cgroup/custom.slice/pg1;10616170868;20677501298;2227570461;26441183;2682880;13295616
1700009478.310025;#SYSTEM;10820814459;20945599146;2280118830;26821724;104316928;1415909376
1700009478.310025;/sys/fs/cgroup/custom.slice/pg1;10605951798;20653856845;2225042010;26543523;2682880;13295616
1700009479.309036;#SYSTEM;10819658718;20950245404;2280434321;27005378;104497152;1415909376
1700009479.309036;/sys/fs/cgroup/custom.slice/pg1;10616263721;20678557616;2227698975;26482139;2682880;13295616
1700009480.306961;#SYSTEM;10800514241;20916293538;2276875434;26768206;104755200;1415921664
1700009480.306961;/sys/fs/cgroup/custom.slice/pg1;10597030782;20644839846;2224049705;26410492;2682880;13295616
1700009481.307196;#SYSTEM;10808166299;20928709399;2277951392;26765927;104755200;1415921664
1700009481.307196;/sys/fs/cgroup/custom.slice/pg1;10628490732;20704143544;2230469961;26482505;2682880;13295616
1700009482.306179;#SYSTEM;10802745088;20918001339;2276996200;26767677;104755200;1415925760
1700009482.306179;/sys/fs/cgroup/custom.slice/pg1;10618803940;20682939650;2228167029;26458570;2682880;13295616
1700009483.305278;#SYSTEM;10804090949;20925182084;2278606393;26777740;104755200;1415933952
1700009483.305278;/sys/fs/cgroup/custom.slice/pg1;10622558532;20689026730;2228829606;26474265;2682880;13295616
1700009484.303847;#SYSTEM;10814631059;20938818740;2279200651;26975759;104755200;1415933952
1700009484.303847;/sys/fs/cgroup/custom.slice/pg1;10623418972;20688709577;2228792814;26650499;2682880;13295616
1700009485.302822;#SYSTEM;10801748637;20910995399;2275973422;26969279;104755200;1415946240
1700009485.302822;/sys/fs/cgroup/custom.slice/pg1;10614488115;20672022088;2226991280;26601564;2682880;13295616
1700009486.301806;#SYSTEM;10818872269;20952183211;2280314135;26854423;104755200;1415946240
1700009486.301806;/sys/fs/cgroup/custom.slice/pg1;10606764348;20657051566;2225363892;26560191;2682880;13295616
1700009487.300918;#SYSTEM;10821525532;20944675444;2279389604;27145969;104755200;1415950336
1700009487.300918;/sys/fs/cgroup/custom.slice/pg1;10611606945;20654744784;2225114148;26919124;2682880;13295616
1700009488.299990;#SYSTEM;10813117894;20935353036;2278409632;26978936;104755200;1415950336
