FULL;PG1;PG2
13.987194;0;0
41.831416;0;0
43.85948;21.823798;21.823798
43.84642;21.605482;21.605482
43.9273;21.541272;21.541272
43.90955;21.848714;21.848714
43.875296;21.515768;21.515768
43.87;21.829032;21.829032
43.94109;21.548032;21.548032
43.897804;21.842868;21.842868
43.894972;21.736452;21.736452
43.88995;21.626932;21.626932
43.94004;21.54752;21.54752
43.91106;21.640378;21.640378
43.974092;21.880828;21.880828
43.888692;21.522338;21.522338
43.932948;21.860356;21.860356
43.900108;21.631936;21.631936
43.90467;21.741256;21.741256
43.909016;21.743406;21.743406
43.945384;21.55014;21.55014
43.93364;21.8607;21.8607
43.908464;21.636052;21.636052
43.93654;21.652936;21.652936
43.946416;21.867056;21.867056
43.927496;21.336212;21.336212
43.962668;21.981332;21.981332
43.915756;21.535612;21.535612
43.96833;21.984164;21.984164
43.94349;21.54921;21.54921
43.981024;21.671808;21.671808
39.682;25.705948;0
34.63762;33.977856;0
34.61795;0;0
14.342028;0;0
13.587562;0;0
13.639782;0;0
