TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_MISSES;MEMORY_ANON;MEMORY_FILE
1700003939.875682;#SYSTEM;104546675;62702678;13058447;137221;147238912;1370849280
1700003939.875682;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0;0;0
1700003940.878164;#SYSTEM;1118944407;365164074;72299023;1703782;166879232;1455222784
1700003940.878164;/sys/fs/cgroup/custom.slice/pg1;867224008;185345697;36024843;641058;16388096;85184512
1700003941.873047;#SYSTEM;86037117086;132784429622;24068249782;8438103;177696768;1508306944
1700003941.873047;/sys/fs/cgroup/custom.slice/pg1;85298124218;132498482927;24009838880;5838760;27705344;137388032
1700003942.871579;#SYSTEM;86353387917;156399778287;28308930720;3763655;178049024;1508306944
1700003942.871579;/sys/fs/cgroup/custom.slice/pg1;86032547450;156100205284;28248365596;3335976;27705344;137388032
1700003943.870766;#SYSTEM;83585583710;151443029773;27411205463;3620440;178495488;1508311040
1700003943.870766;/sys/fs/cgroup/custom.slice/pg1;83254107091;151102890625;27344031345;3246554;27705344;137388032
1700003944.869805;#SYSTEM;83769067858;151780032909;27472356333;3603163;180772864;1508315136
1700003944.869805;/sys/fs/cgroup/custom.slice/pg1;83451219966;151483519651;27412911730;3225522;27705344;137388032
1700003945.868859;#SYSTEM;83706772004;151584457498;27436954165;3609390;181211136;1508327424
1700003945.868859;/sys/fs/cgroup/custom.slice/pg1;83389801336;151310153551;27381537833;3228179;27705344;137388032
1700003946.867804;#SYSTEM;83669151395;151611112838;27441953120;3625142;181379072;1508327424
1700003946.867804;/sys/fs/cgroup/custom.slice/pg1;83342558029;151281109283;27376297392;3228061;27705344;137388032
1700003947.866857;#SYSTEM;83693537291;151706830794;27458845240;3582893;181755904;1508327424
1700003947.866857;/sys/fs/cgroup/custom.slice/pg1;83375994267;151362873456;27391074111;3212101;27705344;137388032
1700003948.865953;#SYSTEM;83655347019;151538552425;27428525456;3584710;181755904;1508331520
1700003948.865953;/sys/fs/cgroup/custom.slice/pg1;83323842871;151194860798;27360675337;3216012;27705344;137388032
1700003949.865031;#SYSTEM;83576352438;151504516870;27422175933;3578322;181760000;1508331520
1700003949.865031;/sys/fs/cgroup/custom.slice/pg1;83265056939;151177348626;27357502627;3213066;27705344;137388032
1700003950.864148;#SYSTEM;83340504675;151526639868;27421093210;3255327;181760000;1508339712
1700003950.864148;/sys/fs/cgroup/custom.slice/pg1;83302326128;151460304559;27408707773;3222708;27705344;137388032
1700003951.863312;#SYSTEM;83610460530;151527149388;27426406998;3597302;181788672;1508352000
1700003951.863312;/sys/fs/cgroup/custom.slice/pg1;83288837381;151220161068;27365250448;3227309;27705344;137388032
1700003952.862212;#SYSTEM;83605697054;151531424881;27427312313;3639099;181805056;1508352000
1700003952.862212;/sys/fs/cgroup/custom.slice/pg1;83303668186;151221142781;27365433568;3240853;27705344;137388032
1700003953.861314;#SYSTEM;83619821072;151495477103;27420995072;3679338;181805056;1508352000
1700003953.861314;/sys/fs/cgroup/custom.slice/pg1;83295996998;151225127257;27366150865;3274405;27705344;137388032
1700003954.860393;#SYSTEM;83602099825;151527686606;27426519280;3629615;181805056;1508356096
1700003954.860393;/sys/fs/cgroup/custom.slice/pg1;83296687600;151234845333;27367917028;3256269;27705344;137388032
1700003955.859425;#SYSTEM;83601704922;151467670357;27415778291;3628729;181805056;1508356096
1700003955.859425;/sys/fs/cgroup/custom.slice/pg1;83288210648;151181637780;27358286394;3257745;27705344;137388032
1700003956.858577;#SYSTEM;83610642146;151533640848;27427701475;3622075;181805056;1508372480
1700003956.858577;/sys/fs/cgroup/custom.slice/pg1;83294523138;151214114329;27364167008;3247022;27705344;137388032
1700003957.857572;#SYSTEM;83605465628;151516118225;27424298803;3623198;181805056;1508372480
1700003957.857572;/sys/fs/cgroup/custom.slice/pg1;83287943950;151177706676;27357569596;3251271;27705344;137388032
1700003958.856656;#SYSTEM;83622479619;151547950035;27430172118;3616498;181805056;1508376576
