TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5;FREQ6;FREQ7;FREQ8;FREQ9;FREQ10;FREQ11
1701694172.133830;0.663635;0;0;1200013;1200013;2040347;1932399;1200019;1200032;3535793;2398985;3428720;0;0;0
1701694173.145737;14.5946;0;0;1200013;1200012;1540407;1324517;1200026;1200015;3535793;2398985;3428720;0;0;0
1701694174.133728;69.1429;0;0;2476834;3553889;3553926;3552944;1760824;1200052;3535793;2398985;3428720;0;0;0
1701694175.125779;125.304;0;0;2419828;3600000;3600000;3600000;1719276;1200083;3535793;2398985;3428720;0;0;0
1701694176.125763;181.217;0;0;2276971;3599999;3600000;3600000;1790234;1200076;3535793;2398985;3428720;0;0;0
1701694177.125782;237.43;0;0;2396054;3600000;3599999;3599999;1777749;1200073;3535793;2398985;3428720;0;0;0
1701694178.125793;293.492;0;0;2387261;3600000;3600000;3600000;1757638;1200136;3535793;2398985;3428720;0;0;0
1701694179.125755;349.378;0;0;2265874;3599999;3600000;3600000;1744934;1327352;3535793;2398985;3428720;0;0;0
1701694180.121752;405.514;0;0;2417202;3600000;3599999;3599999;1744763;1200579;3535793;2398985;3428720;0;0;0
1701694181.121783;461.491;0;0;2304840;3600000;3600000;3600000;1717148;1651722;3535793;2398985;3428720;0;0;0
1701694182.121781;517.486;0;0;2352419;3599999;3600000;3599999;1734108;1200135;3535793;2398985;3428720;0;0;0
1701694183.121780;573.559;0;0;2382101;3600000;3600000;3600000;1747760;1200088;3535793;2398985;3428720;0;0;0
1701694184.117777;629.502;0;0;2267647;3600000;3599999;3600000;1748688;1200134;3535793;2398985;3428720;0;0;0
1701694185.117757;685.657;0;0;2449466;3599999;3600000;3599999;1736208;1200084;3535793;2398985;3428720;0;0;0
1701694186.117760;741.654;0;0;2343073;3600000;3599999;3600000;1744479;1200130;3535793;2398985;3428720;0;0;0
1701694187.117756;797.641;0;0;2283674;3599999;3600000;3600000;1734467;1200095;3535793;2398985;3428720;0;0;0
1701694188.117751;853.726;0;0;2402080;3600000;3599999;3600000;1719700;1200099;3535793;2398985;3428720;0;0;0
1701694189.113750;909.699;0;0;2275822;3599999;3600000;3599999;1692946;1269209;3535793;2398985;3428720;0;0;0
1701694190.113750;965.82;0;0;2417966;3600000;3599999;3599999;1747998;1200556;3535793;2398985;3428720;0;0;0
1701694191.113750;1021.83;0;0;2294134;3600000;3600000;3600000;1712128;1264234;3535793;2398985;3428720;0;0;0
1701694192.113755;1077.94;0;0;2390633;3600000;3600000;3599999;1729128;1205170;3535793;2398985;3428720;0;0;0
1701694193.113749;1134;0;0;2364629;3600000;3600000;3600000;1734940;1247633;3535793;2398985;3428720;0;0;0
1701694194.109751;1190.03;0;0;2301145;3599999;3600000;3600000;1711400;1206205;3535793;2398985;3428720;0;0;0
1701694195.109751;1246.36;0;0;2426588;3600000;3600000;3599999;1727115;2991210;3535793;2398985;3428720;0;0;0
1701694196.109755;1302.64;0;0;2277687;3599999;3599999;3600000;1705874;3557174;3535793;2398985;3428720;0;0;0
1701694197.109751;1358.76;0;0;2406600;3600000;3600000;3600000;1743266;1200115;3535793;2398985;3428720;0;0;0
1701694198.105750;1414.82;0;0;2341127;3600000;3599999;3599999;1698159;1200118;3535793;2398985;3428720;0;0;0
1701694199.105752;1470.88;0;0;2311572;3599999;3599999;3600000;1722438;1200115;3535793;2398985;3428720;0;0;0
1701694200.105750;1527.05;0;0;2415405;3600000;3600000;3600000;1749446;1225285;3535793;2398985;3428720;0;0;0
1701694201.105751;1583.08;0;0;2297414;3599999;3600000;3600000;1754447;1200052;3535793;2398985;3428720;0;0;0
1701694202.105782;1639.19;0;0;2405479;3600000;3600000;3600000;1265600;1200070;3535793;2398985;3428720;0;0;0
1701694203.113802;1695.23;0;0;2361482;3599999;3599999;3599999;2098653;1200052;3535793;2398985;3428720;0;0;0
1701694204.237834;1711.5;0;0;1200137;1200106;1200537;1200308;1200194;1200241;3535793;2398985;3428720;0;0;0
1701694205.101803;1725.24;0;0;1200041;1200087;1200087;1200228;1200098;1200041;3535793;2398985;3428720;0;0;0
1701694206.101824;1739.09;0;0;1200031;1200084;1200070;1200091;1826453;1200066;3535793;2398985;3428720;0;0;0
