TIMESTAMP;CPU;RAM;GPU
1700488810.247265;0.61853;0;0
1700488811.246488;14.7963;0;0
1700488812.245023;80.0549;0;0
1700488813.244014;146.719;0;0
1700488814.243081;213.412;0;0
1700488815.242124;280.132;0;0
1700488816.241188;346.932;0;0
1700488817.240256;413.701;0;0
1700488818.239307;480.451;0;0
1700488819.238368;547.194;0;0
1700488820.237421;614.008;0;0
1700488821.236482;680.776;0;0
1700488822.235538;747.548;0;0
1700488823.234597;814.303;0;0
1700488824.233687;881.086;0;0
1700488825.232720;947.915;0;0
1700488826.231770;1014.68;0;0
1700488827.230839;1081.47;0;0
1700488828.229893;1148.24;0;0
1700488829.228955;1215.1;0;0
1700488830.228006;1281.87;0;0
1700488831.227078;1348.73;0;0
1700488832.226999;1410.12;0;0
1700488833.226556;1424.14;0;0
1700488834.225384;1438.12;0;0
1700488835.224884;1451.93;0;0
