TIMESTAMP;CPU;RAM;GPU
1700513966.408357;0.627563;0;0
1700513967.418092;16.7706;0;0
1700513968.406230;109.416;0;0
1700513969.405206;204.31;0;0
1700513970.404269;299.305;0;0
1700513971.403330;394.218;0;0
1700513972.402407;489.135;0;0
1700513973.401455;584.062;0;0
1700513974.400532;678.996;0;0
1700513975.399569;774.006;0;0
1700513976.398647;868.923;0;0
1700513977.397712;963.848;0;0
1700513978.396773;1058.78;0;0
1700513979.395812;1153.81;0;0
1700513980.394887;1248.74;0;0
1700513981.393927;1343.67;0;0
1700513982.393003;1438.7;0;0
1700513983.392026;1533.65;0;0
1700513984.391134;1628.6;0;0
1700513985.390186;1723.57;0;0
1700513986.389282;1818.62;0;0
1700513987.388310;1913.56;0;0
1700513988.387381;2008.54;0;0
1700513989.386431;2103.51;0;0
1700513990.385489;2198.49;0;0
1700513991.384546;2293.57;0;0
1700513992.383608;2388.55;0;0
1700513993.382676;2483.54;0;0
1700513994.381768;2578.55;0;0
1700513995.380791;2673.66;0;0
1700513996.379862;2768.67;0;0
1700513997.378901;2863.71;0;0
1700513998.378036;2954.52;0;0
1700513999.377084;3034.74;0;0
1700514000.376098;3115.99;0;0
1700514001.375138;3197.26;0;0
1700514002.374218;3278.51;0;0
1700514003.373596;3341.51;0;0
1700514004.387012;3361.86;0;0
1700514005.372508;3376.09;0;0
1700514006.371664;3390.44;0;0
1700514007.371167;3404.72;0;0
