TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5;FREQ6;FREQ7;FREQ8;FREQ9;FREQ10;FREQ11;FREQ12;FREQ13;FREQ14;FREQ15;FREQ16;FREQ17;FREQ18;FREQ19;FREQ20;FREQ21;FREQ22;FREQ23;FREQ24;FREQ25;FREQ26;FREQ27;FREQ28;FREQ29;FREQ30;FREQ31;FREQ32;FREQ33;FREQ34;FREQ35;FREQ36;FREQ37;FREQ38;FREQ39;FREQ40;FREQ41;FREQ42;FREQ43;FREQ44;FREQ45;FREQ46;FREQ47;FREQ48;FREQ49;FREQ50;FREQ51;FREQ52;FREQ53;FREQ54;FREQ55;FREQ56;FREQ57;FREQ58;FREQ59;FREQ60;FREQ61;FREQ62;FREQ63
1684148756.504308;2075.46;285.278;0;2735285;2728849;2609175;2772628;2577550;2707169;2513165;2598404;2502921;2622181;2513875;2615636;2533410;2626236;2584359;2611755;2577485;2507732;2598294;2567300;2610124;2655935;2614734;2544622;2582982;2612798;2636859;2661417;2579721;2599625;2570710;2579575;2707900;2547610;2652380;2707112;2560161;2533462;2584378;2647800;2576380;2487634;2531421;2614635;2571046;2652925;2643861;2581336;2471192;2607838;2587256;2529516;2641703;2701012;2674774;2564017;2459180;2559976;2672776;2516511;2644718;2577174;2675444;2535663
1684148757.896302;2438.26;341.462;0;2692143;2564744;2616214;2765787;2547548;2761728;2527842;2567893;2530702;2505341;2492938;2667951;2604242;2596088;2658037;2504619;2615239;2652458;2688012;2487194;2524466;2746362;2637858;2671437;2589310;2529514;2666134;2515402;2611557;2621132;2564570;2632929;2766849;2512184;2533790;2799993;2513034;2624460;2648914;2732871;2552405;2529308;2437282;2599922;2654779;2749784;2645653;2584395;2532377;2550754;2697853;2682968;2714106;2658440;2631675;2548576;2606875;2562389;2573907;2553930;2648958;2628806;2550161;2523693
1684148759.292354;2785.4;395.233;0;2710215;2570915;2728923;2764314;2481007;2632128;2694357;2400010;2493090;2574686;2513607;2550452;2474115;2653448;2648540;2749403;2554097;2482934;2658900;2715222;2598743;2640332;2564846;2527834;2602124;2645523;2610951;2600421;2593369;2520329;2525433;2597781;2634855;2561097;2799865;2582192;2461532;2587638;2661319;2650596;2513239;2660846;2566191;2565951;2551029;2626324;2642727;2698945;2563179;2562287;2629585;2653095;2589561;2597608;2581173;2519067;2575854;2693572;2637062;2716437;2579765;2596917;2502189;2559405
1684148760.696363;3133.44;449.083;0;2697201;2585085;2562676;2721786;2597316;2597715;2620809;2776377;2531988;2580298;2580726;2576272;2517682;2641964;2658824;2647624;2565601;2622284;2592062;2624651;2511895;2542608;2649057;2593662;2523672;2691187;2591267;2701208;2606727;2512060;2447253;2556965;2609700;2601473;2516345;2799986;2526698;2589805;2583701;2684021;2547989;2656932;2605805;2651948;2513094;2592340;2587444;2632972;2515827;2569826;2596987;2599797;2601062;2594803;2537525;2643740;2525623;2633296;2557831;2573361;2656496;2591539;2506972;2741332
1684148762.72344;3483.29;503.228;0;2717469;2503895;2684730;2800098;2540320;2576354;2637151;2596044;2523007;2629671;2552078;2543122;2504055;2595278;2567547;2565988;2545902;2609070;2607028;2511631;2617740;2727379;2538191;2639119;2589820;2531762;2588735;2510201;2721953;2545645;2503326;2652709;2619370;2537997;2514874;2719562;2582516;2503729;2651249;2670059;2559726;2570781;2632528;2564381;2525568;2583317;2652685;2674215;2476168;2597301;2625043;2655782;2576447;2611907;2571956;2597118;2590217;2563515;2610509;2598758;2570686;2484833;2462185;2619892
1684148763.544321;3826.35;556.042;0;2700000;2666825;2472197;2536571;2580845;2625406;2616847;2793747;2612667;2575259;2467875;2601042;2601083;2749648;2576561;2470515;2550448;2560190;2596538;2536946;2536109;2684749;2599339;2563829;2588110;2601437;2572693;2557220;2618521;2677999;2470155;2735316;2679445;2629187;2534215;2787996;2470800;2575154;2558731;2509093;2680240;2563855;2465373;2546414;2600257;2718170;2662298;2501683;2552094;2528560;2717802;2582292;2542320;2697027;2628330;2546291;2504928;2578425;2637608;2619370;2667083;2591986;2557497;2749891
1684148764.980347;4193.18;612.787;0;2632703;2580371;2528859;2783327;2519088;2598456;2525457;2757447;2782418;2527894;2512595;2576904;2609651;2663146;2623647;2561843;2548115;2593152;2637496;2522289;2683966;2723489;2550231;2677647;2616866;2616919;2587760;2638812;2566440;2532022;2488878;2723639;2601647;2595457;2625711;2661609;2474755;2554683;2558508;2767115;2564088;2640182;2551414;2628237;2559342;2637073;2639023;2589320;2518372;2537421;2611113;2494877;2543578;2701424;2576378;2561001;2588198;2578687;2621991;2555393;2555066;2642611;2558134;2731615
1684148766.360363;4551.36;668.145;0;2592411;2627366;2486330;2755497;2589158;2513347;2626122;2708777;2599346;2532526;2484544;2654397;2531706;2559964;2618330;2626662;2554817;2564726;2612455;2609770;2540849;2705391;2602341;2599692;2454820;2534703;2642622;2559147;2600941;2600496;2516512;2662869;2638391;2560368;2535328;2662272;2560473;2594540;2592490;2557202;2603182;2571939;2573986;2503502;2529541;2722738;2658957;2558052;2502018;2572084;2590111;2570813;2507514;2569978;2619637;2595411;2457557;2701192;2604979;2547450;2588880;2574880;2519044;2593085
1684148767.820340;4895.12;721.192;0;2609572;2545457;2483769;2774560;2518846;2524078;2700001;2768966;2554084;2644197;2649109;2637424;2528610;2624677;2584615;2581700;2559805;2540378;2582458;2616310;2631400;2594224;2588314;2649688;2564558;2523941;2655703;2600456;2558477;2496654;2464964;2748258;2564296;2597621;2574115;2652874;2504319;2541074;2606961;2799213;2527085;2655089;2562604;2569036;2553036;2715019;2630297;2602240;2518154;2556878;2605413;2546724;2561893;2526945;2602005;2667462;2554509;2570248;2617770;2449390;2705572;2592497;2532695;2758162
1684148769.288333;5259.12;777.247;0;2575181;2510441;2583614;2737165;2517569;2540348;2683463;2724261;2532517;2610923;2596626;2543963;2560447;2620534;2576554;2493785;2584533;2635610;2648947;2539703;2591191;2649457;2635995;2679663;2556439;2574653;2586691;2641010;2581969;2606670;2581276;2578361;2645888;2573211;2557017;2602157;2570387;2578769;2621535;2594748;2580039;2559111;2638658;2637448;2553083;2586714;2546105;2524631;2520951;2642910;2593609;2606044;2525291;2660738;2649704;2720722;2512000;2534510;2624400;2611821;2645342;2563408;2531263;2575091
1684148770.752346;5625.16;833.741;0;2649021;2613760;2514223;2793413;2429706;2582981;2620702;2742855;2573077;2659049;2557877;2596349;2574521;2679707;2561534;2594252;2563132;2631651;2559211;2548468;2554801;2717133;2586050;2569153;2510662;2502277;2654756;2562888;2571454;2672963;2633631;2710789;2574608;2598445;2554522;2636627;2506707;2598209;2566167;2750242;2632681;2631534;2563023;2645799;2599408;2679720;2612487;2538898;2544371;2602824;2616106;2501684;2591835;2713668;2659748;2585297;2478006;2617575;2552822;2573521;2625093;2635391;2533725;2568232
1684148772.188293;5990.06;890.048;0;2589396;2509690;2603401;2744294;2440371;2642138;2594291;2677620;2616210;2612779;2614466;2555168;2620852;2709686;2596815;2650225;2553708;2562287;2578565;2566773;2509485;2661745;2626068;2505656;2600938;2667713;2556845;2501091;2590707;2626377;2517026;2642105;2610088;2577911;2638304;2600218;2544135;2635240;2495366;2680772;2621217;2726670;2552077;2587805;2587220;2681917;2583860;2610035;2540154;2683739;2626158;2644171;2591034;2757822;2577016;2492796;2537339;2686771;2625524;2608036;2580256;2531358;2585243;2580145
1684148773.576323;6348.11;945.143;0;2794953;2651402;2540078;2562138;2647000;2657692;2659941;2760765;2603888;2740503;2662532;2560239;2532822;2727075;2577803;2548145;2528089;2591686;2581028;2452863;2527578;2704326;2679735;2552317;2457714;2597991;2608718;2586557;2589983;2634959;2563177;2649708;2678827;2570057;2548126;2740083;2510749;2627777;2550689;2554383;2516590;2745488;2546874;2536471;2472063;2614516;2594873;2622469;2550038;2643124;2640231;2767706;2555704;2549520;2607760;2613594;2582562;2607853;2606192;2600512;2665603;2512103;2493793;2528612
1684148774.972305;6693.99;998.414;0;2621411;2608546;2581275;2692692;2516202;2555372;2529610;2501114;2529622;2800003;2591808;2550685;2516913;2568106;2653772;2534641;2515627;2519296;2634308;2800010;2548581;2625619;2574032;2592326;2527251;2610033;2537913;2529120;2588027;2638974;2573916;2582797;2687493;2587759;2553004;2619695;2561711;2660709;2508082;2533532;2611028;2698297;2434820;2567507;2613964;2749998;2580278;2477109;2521494;2646314;2572147;2642187;2563512;2729519;2618960;2515006;2528738;2553915;2651060;2636305;2614913;2637341;2526715;2652343
1684148776.336283;7042.03;1052.08;0;2690678;2636365;2541901;2653176;2507058;2602534;2486831;2447295;2596800;2799992;2536117;2586688;2589387;2737166;2574102;2593938;2528372;2670858;2567558;2799997;2522184;2715366;2596866;2567472;2505200;2518126;2563174;2620157;2627566;2528875;2558171;2712632;2672670;2650388;2463851;2601489;2564077;2638876;2628377;2566536;2589685;2785738;2683571;2685012;2465311;2654852;2568998;2673417;2487161;2607932;2606966;2730141;2477863;2606058;2601085;2566580;2482576;2620889;2618982;2518277;2582180;2613079;2559740;2576914
1684148777.704286;7381.91;1104.43;0;2665758;2592145;2583632;2768445;2559144;2636304;2626547;2556975;2620561;2604744;2636176;2597869;2524290;2729953;2587558;2555364;2519664;2548621;2550812;2754084;2499693;2554542;2611162;2578797;2540728;2513148;2558530;2615141;2578129;2599367;2538761;2509390;2682464;2540155;2537183;2651094;2506101;2553093;2513881;2607914;2568182;2548380;2411181;2553288;2502587;2662233;2634445;2553925;2501463;2551737;2607302;2688794;2522350;2575202;2573537;2593939;2555203;2492234;2617171;2527097;2620173;2576286;2555411;2707421
1684148779.32305;7722.96;1156.97;0;2700003;2552500;2539768;2726954;2491458;2624806;2537408;2598264;2638588;2593621;2559668;2654234;2577460;2737181;2581753;2636972;2520858;2513554;2539235;2401477;2531728;2701822;2596374;2513847;2544986;2554010;2526812;2584154;2614558;2569243;2568692;2643458;2645993;2642969;2464363;2633754;2577379;2535171;2558897;2548021;2602721;2543784;2559754;2613802;2565100;2660056;2585359;2570329;2525600;2538941;2579657;2665941;2549489;2565538;2635299;2525057;2510572;2642902;2629120;2550822;2599813;2659650;2550157;2724586
1684148780.360306;8054.13;1207.99;0;2690705;2528541;2508004;2800011;2520677;2594691;2591438;2560810;2487085;2614612;2618880;2591930;2503783;2727028;2662771;2559388;2463385;2559371;2657037;2782209;2535907;2666787;2555214;2650007;2474200;2611417;2587432;2665896;2568713;2572105;2519719;2522927;2553402;2546227;2554249;2629048;2491794;2502193;2594525;2622575;2544114;2606536;2697964;2541797;2517225;2700341;2613842;2502991;2535438;2567770;2542065;2609301;2531038;2686600;2575822;2520725;2506564;2578419;2604409;2533840;2631459;2546330;2524526;2628289
1684148781.744318;8385.17;1258.99;0;2671231;2651631;2521265;2731214;2533569;2670537;2596045;2608050;2603138;2644255;2553750;2541525;2543249;2674204;2625968;2539236;2603507;2561862;2562763;2650553;2511636;2710454;2597259;2514551;2527424;2587948;2586038;2593265;2581379;2582351;2520697;2730296;2599999;2692084;2499477;2654943;2556751;2658355;2536806;2572404;2549063;2554858;2491058;2607736;2481690;2695293;2659118;2608152;2531069;2648599;2622013;2542530;2446627;2730658;2637790;2651826;2487340;2618852;2644536;2570199;2592700;2630353;2545849;2578511
1684148783.204345;8730.08;1312.06;0;2656948;2574364;2502722;2597912;2569833;2613767;2519209;2575475;2540618;2594316;2745374;2532775;2541982;2679546;2654001;2564438;2559491;2583611;2583065;2590466;2519746;2708283;2564758;2546183;2605438;2560554;2615360;2570064;2603082;2630489;2517044;2689519;2605596;2586983;2518486;2688083;2476713;2569776;2551304;2634328;2548906;2519592;2577303;2652322;2477091;2614117;2534688;2631810;2525167;2549800;2552879;2400228;2573352;2684099;2581793;2551822;2574049;2557249;2621462;2517930;2660941;2645355;2483866;2660663
1684148784.588313;9094.05;1368.05;0;2684301;2605936;2517263;2800004;2495214;2515828;2545153;2622137;2572119;2579425;2645776;2590290;2517167;2749529;2598781;2571819;2454220;2540513;2595241;2749220;2496215;2623915;2581354;2543905;2552609;2654731;2613575;2486353;2602010;2526521;2584390;2595888;2573583;2645740;2557323;2629202;2523075;2579646;2539435;2568631;2543520;2655361;2545386;2574108;2587068;2646425;2630702;2588719;2568147;2547741;2574694;2653429;2591598;2591860;2537897;2507197;2551101;2581529;2557938;2546251;2584323;2542915;2532739;2605670
1684148785.968362;9439.12;1421.1;0;2549008;2548325;2503402;2750527;2522925;2569878;2597948;2466637;2640254;2555063;2700024;2541270;2530318;2557281;2543113;2514800;2552424;2568692;2572511;2751474;2541152;2552742;2582544;2635998;2530788;2597510;2614072;2602062;2550698;2633852;2557271;2562975;2565504;2590813;2540177;2625423;2515660;2632503;2602720;2678057;2584146;2560533;2581343;2641479;2498693;2646929;2649227;2554625;2527015;2580935;2564565;2711010;2497965;2584778;2613212;2671698;2509895;2564633;2605632;2652926;2604684;2514533;2477309;2600987
1684148787.376327;9783.11;1474.04;0;2602454;2608912;2517988;2573814;2541798;2609779;2423388;2634473;2598583;2550467;2567385;2675809;2521530;2622561;2569055;2648108;2528575;2592247;2631605;2669937;2538220;2638572;2559909;2592402;2522516;2547607;2654438;2590081;2548262;2627823;2540522;2664327;2559068;2597138;2528640;2664401;2514066;2580178;2634742;2511617;2533530;2594985;2576577;2606039;2519167;2646363;2566499;2592007;2549826;2529840;2560508;2642657;2549210;2572252;2539558;2581955;2581910;2699181;2601743;2620069;2630457;2538772;2497745;2672442
1684148788.860275;10134.1;1528.05;0;2587856;2569117;2570714;2585293;2466026;2602324;2617092;2553704;2551132;2584199;2590590;2570184;2466963;2696537;2537798;2586293;2536318;2563013;2566995;2637951;2523360;2574278;2542798;2592966;2551683;2588923;2602388;2552989;2631038;2532278;2510508;2756352;2562148;2609067;2527843;2656075;2464440;2589310;2540396;2517714;2625742;2586678;2547283;2603038;2531663;2655141;2636981;2550873;2522096;2538706;2615266;2557526;2560989;2611468;2617478;2521560;2530532;2507443;2559066;2571664;2581031;2510342;2551505;2723033
1684148790.376308;10504;1584.88;0;2602145;2572329;2545398;2581558;2520555;2630674;2610086;2583283;2566298;2601749;2609348;2586227;2483960;2598061;2545881;2610713;2550241;2532103;2558923;2661069;2509811;2530428;2596093;2610476;2541747;2635096;2568541;2545920;2590919;2519061;2512210;2581337;2641769;2648232;2523990;2606571;2527730;2679400;2577261;2554241;2536683;2681164;2691771;2636073;2516636;2619162;2560365;2615508;2524902;2504260;2564619;2647027;2548127;2553879;2594001;2599019;2572448;2569980;2549677;2592223;2561593;2545215;2501451;2643338
1684148791.764330;10882;1642.97;0;2699156;2545316;2526355;2799988;2562135;2604242;2578221;2540922;2601762;2556128;2518662;2563494;2463437;2742851;2577474;2564470;2509909;2626028;2613133;2585407;2531344;2496641;2546692;2515181;2536841;2594033;2591048;2631290;2551852;2598029;2510718;2621721;2650668;2541845;2554141;2717441;2462951;2593679;2564807;2627418;2622154;2591344;2489136;2554124;2624911;2573211;2590707;2653053;2569096;2542471;2592339;2590157;2517751;2643874;2549640;2506382;2595075;2522820;2573463;2608614;2625787;2598619;2508105;2746238
1684148793.164347;11228;1696.11;0;2734087;2541898;2516767;2596418;2523409;2565453;2579832;2564351;2604823;2562517;2500161;2507680;2657771;2681572;2524494;2563316;2519737;2630743;2554478;2675511;2548122;2668416;2558876;2489989;2554989;2566450;2567590;2583861;2579330;2644047;2523594;2399989;2598995;2619837;2516800;2491545;2497407;2539142;2582384;2629406;2495873;2608491;2554281;2662959;2569315;2645942;2609335;2549794;2483475;2466460;2589925;2571875;2463039;2552133;2603153;2618609;2478766;2458187;2562439;2566600;2602628;2543109;2542781;2748633
1684148794.532336;11576.9;1749.62;0;2635476;2626796;2487260;2433247;2511919;2579459;2580734;2593552;2599339;2630417;2455114;2523878;2400498;2740069;2600979;2600770;2552240;2540246;2621249;2550237;2528101;2528046;2613957;2558465;2473370;2516931;2582281;2564422;2564596;2584745;2536310;2656142;2620251;2564208;2495713;2739507;2489410;2545784;2501419;2515409;2551050;2594165;2528436;2583663;2589987;2562384;2617582;2649390;2524677;2613490;2604403;2690137;2476961;2537000;2574448;2650301;2484403;2649114;2612653;2575613;2580209;2533880;2572682;2606391
1684148795.888328;11917.9;1802;0;2642338;2559674;2505121;2727345;2571116;2549978;2523798;2539520;2649414;2587414;2531107;2601680;2543170;2609287;2552062;2799812;2538199;2601311;2565014;2625237;2531622;2539542;2581537;2614812;2531412;2637424;2579847;2476956;2651214;2595186;2568387;2528327;2672988;2549139;2579178;2634133;2524543;2607507;2511579;2580291;2603544;2550217;2483807;2656249;2603292;2583182;2644813;2642657;2555471;2631135;2582559;2592163;2539342;2538927;2562155;2587607;2498760;2588041;2525860;2475863;2553793;2602585;2511303;2590883
1684148797.268309;12255.9;1853.87;0;2650948;2588388;2524299;2700869;2483714;2557303;2614653;2635461;2583706;2628643;2561877;2570952;2491128;2627834;2689809;2755551;2460301;2485701;2546791;2643471;2504035;2614439;2563801;2632770;2526649;2604508;2565484;2703530;2609009;2605266;2514223;2573904;2672768;2508025;2491417;2738095;2542585;2511474;2505659;2576990;2589999;2512952;2471486;2581401;2542712;2575290;2614809;2672164;2594013;2511352;2566477;2618204;2529026;2536426;2595174;2550578;2552704;2485275;2567542;2617352;2551450;2531179;2517871;2579048
1684148798.672329;12599.9;1906.66;0;2634333;2580935;2484193;2626403;2547498;2550871;2592498;2560657;2508170;2487460;2519394;2494829;2480298;2581937;2657300;2746522;2546130;2530624;2572803;2592450;2511512;2534866;2555253;2531074;2535020;2555223;2565179;2642541;2558299;2543112;2545361;2642367;2566526;2519900;2485880;2608976;2457791;2561973;2536765;2655751;2541988;2511285;2479743;2682383;2558585;2461611;2600778;2655230;2504646;2556312;2566029;2591341;2490872;2618216;2574268;2578727;2517546;2515618;2525808;2539842;2556969;2579299;2472371;2609375
1684148800.72281;12949.9;1960.45;0;2571892;2593331;2484503;2620547;2502619;2582712;2532569;2584088;2553659;2574554;2532248;2536849;2477892;2500047;2589913;2799996;2513043;2586214;2535920;2594026;2485569;2628544;2546732;2527009;2494486;2516103;2563537;2576992;2583545;2639869;2529106;2543098;2586343;2562237;2530419;2656138;2511000;2595564;2497968;2582468;2573212;2545012;2487370;2637972;2531286;2509530;2692378;2597072;2499311;2547330;2605650;2682036;2561230;2666938;2574324;2604047;2532314;2663138;2531373;2589782;2564421;2499274;2459411;2592323
1684148801.500297;13298.8;2013.98;0;2572216;2614645;2544084;2724117;2494843;2565006;2606245;2621597;2564143;2541150;2563044;2646879;2507273;2556360;2610565;2643192;2512069;2563496;2529076;2637298;2499025;2553012;2570098;2512070;2555521;2518996;2603858;2567901;2586255;2510363;2528951;2556943;2557652;2549052;2523369;2619707;2506366;2538149;2563068;2600118;2515072;2494160;2522378;2515895;2487009;2576579;2611727;2717968;2523555;2574520;2544427;2562269;2508925;2534914;2563390;2637231;2548363;2499196;2575344;2536774;2588010;2543190;2530155;2564734
1684148802.900319;13655;2068.69;0;2630259;2589046;2498703;2583762;2568649;2628903;2630344;2528192;2553198;2597396;2549178;2524308;2507107;2601487;2654063;2708418;2503059;2510327;2588933;2610262;2471760;2599287;2569997;2629325;2470887;2534830;2618869;2654498;2612198;2507877;2500154;2630053;2608963;2431066;2468894;2750404;2527610;2522264;2541339;2644423;2585660;2494971;2539881;2581976;2543087;2515942;2690418;2575776;2596966;2525960;2554588;2576784;2559004;2620182;2579980;2509389;2557335;2574184;2555796;2576799;2560538;2614511;2547487;2456371
1684148804.304315;14003.8;2122.27;0;2622472;2486703;2512485;2759365;2554111;2540777;2490858;2605951;2541584;2482918;2575432;2498994;2525662;2530501;2664781;2551712;2527748;2614429;2588259;2583024;2511676;2653670;2627193;2778544;2540029;2589380;2581695;2581498;2613140;2644390;2588623;2534750;2586612;2628075;2506860;2590022;2485673;2652249;2507515;2529779;2523389;2665155;2494869;2551938;2565333;2564462;2691777;2586851;2502578;2578333;2608051;2529768;2527423;2653038;2577380;2674065;2538479;2646038;2565060;2557867;2590578;2596095;2517870;2585952
1684148805.668339;14353.9;2175.98;0;2587339;2549473;2475036;2664947;2536887;2504989;2609432;2555910;2517058;2596011;2556434;2543648;2483874;2521704;2700000;2622824;2458752;2571243;2609663;2549590;2527110;2699713;2607413;2799967;2450511;2705132;2618695;2578539;2549212;2542550;2533567;2506490;2591617;2593352;2540730;2618364;2461541;2632099;2549579;2555725;2593191;2583620;2515292;2606965;2568989;2620382;2698888;2566496;2513960;2507714;2566665;2554468;2531526;2645394;2614915;2664023;2492617;2487965;2548952;2626040;2577021;2624766;2490956;2443681
1684148807.60284;14693.9;2228.09;0;2551378;2670390;2489338;2477075;2474281;2602543;2532131;2503135;2547667;2668183;2576165;2529635;2542870;2566635;2605077;2530065;2477242;2565577;2553841;2564569;2505398;2727054;2521621;2741555;2506690;2527933;2511625;2625836;2603240;2600808;2471420;2519691;2555173;2600355;2498756;2642178;2516919;2543896;2568307;2539038;2619138;2527468;2520775;2558357;2507138;2536438;2678476;2527044;2533846;2527885;2549356;2533856;2578333;2595544;2550920;2625044;2547499;2609332;2564865;2611715;2608869;2506087;2483776;2585488
