TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_MISSES
1699927057.868309;#SYSTEM;13111982;13707907;1845067;31343
1699927057.868309;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1699927057.868309;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1699927057.868309;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699927058.867713;#SYSTEM;34827483;18325791;3558217;122366
1699927058.867713;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1699927058.867713;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1699927058.867713;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699927060.3553;#SYSTEM;17740684878;37043789165;3878782352;63018516
1699927060.3553;/sys/fs/cgroup/custom.slice/pg1;7075763474;15317894744;1451664230;51167083
1699927060.3553;/sys/fs/cgroup/custom.slice/pg2;10605441566;21664878156;2415167609;11620258
1699927060.3553;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699927060.865340;#SYSTEM;17883790586;37554428819;3928465509;60672946
1699927060.865340;/sys/fs/cgroup/custom.slice/pg1;7135160984;15489451082;1466144368;51748160
1699927060.865340;/sys/fs/cgroup/custom.slice/pg2;10700998103;22005259178;2450901107;8741971
1699927060.865340;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699927061.864368;#SYSTEM;17985925614;37956601998;3971840691;54530961
1699927061.864368;/sys/fs/cgroup/custom.slice/pg1;7175802101;15577866738;1474519885;52038974
1699927061.864368;/sys/fs/cgroup/custom.slice/pg2;10762655840;22318617546;2485813791;2313600
1699927061.864368;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699927062.863457;#SYSTEM;17988008927;37712128070;3944693096;63218611
1699927062.863457;/sys/fs/cgroup/custom.slice/pg1;7176461736;15580429257;1474764221;52035717
1699927062.863457;/sys/fs/cgroup/custom.slice/pg2;10762617365;22069973576;2458090072;11002899
1699927062.863457;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699927063.862516;#SYSTEM;17986206528;37924258264;3968209740;56143868
1699927063.862516;/sys/fs/cgroup/custom.slice/pg1;7176217010;15579618524;1474680972;52032872
1699927063.862516;/sys/fs/cgroup/custom.slice/pg2;10763043499;22284700108;2482025513;3936771
1699927063.862516;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699927064.861579;#SYSTEM;17988372601;37706213628;3944022022;63570329
1699927064.861579;/sys/fs/cgroup/custom.slice/pg1;7176237908;15579629575;1474674358;52031441
1699927064.861579;/sys/fs/cgroup/custom.slice/pg2;10762627940;22064955206;2457557516;11353946
1699927064.861579;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699927065.860606;#SYSTEM;17986414501;37443895844;3914713817;72542496
1699927065.860606;/sys/fs/cgroup/custom.slice/pg1;7176090652;15580006983;1474716894;52028683
1699927065.860606;/sys/fs/cgroup/custom.slice/pg2;10762952924;21803609050;2428438092;20341321
1699927065.860606;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699927066.859677;#SYSTEM;17987251991;37974208020;3973751044;54602642
1699927066.859677;/sys/fs/cgroup/custom.slice/pg1;7176345697;15580995726;1474803324;52027464
1699927066.859677;/sys/fs/cgroup/custom.slice/pg2;10763600629;22332953162;2487408044;2398423
1699927066.859677;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699927067.858755;#SYSTEM;17986378740;37982694637;3974660817;54214558
1699927067.858755;/sys/fs/cgroup/custom.slice/pg1;7176327668;15581643156;1474873076;52023475
1699927067.858755;/sys/fs/cgroup/custom.slice/pg2;10763191093;22341016534;2488287173;2019305
1699927067.858755;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699927068.857816;#SYSTEM;17986901849;37979074197;3974253522;54192683
1699927068.857816;/sys/fs/cgroup/custom.slice/pg1;7176257374;15581179458;1474824891;52020605
1699927068.857816;/sys/fs/cgroup/custom.slice/pg2;10763567307;22337821399;2487943987;2002333
1699927068.857816;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699927069.856873;#SYSTEM;17986517319;37973298759;3973655718;54220561
1699927069.856873;/sys/fs/cgroup/custom.slice/pg1;7176257219;15580355070;1474748902;52029862
1699927069.856873;/sys/fs/cgroup/custom.slice/pg2;10763104633;22332637388;2487355269;2023648
1699927069.856873;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699927070.855903;#SYSTEM;17986303340;37968700590;3973128606;54249358
1699927070.855903;/sys/fs/cgroup/custom.slice/pg1;7176025437;15579463312;1474652269;52033160
1699927070.855903;/sys/fs/cgroup/custom.slice/pg2;10763339189;22329039348;2486966589;2046651
1699927070.855903;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699927071.855009;#SYSTEM;17986985420;37972107711;3973535228;54222771
1699927071.855009;/sys/fs/cgroup/custom.slice/pg1;7176545165;15580164817;1474727326;52039420
1699927071.855009;/sys/fs/cgroup/custom.slice/pg2;10763441399;22331537230;2487224124;2010050
1699927071.855009;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699927072.854051;#SYSTEM;17986557582;37836243284;3958449675;58952930
1699927072.854051;/sys/fs/cgroup/custom.slice/pg1;7176103032;15580729742;1474775543;52025051
1699927072.854051;/sys/fs/cgroup/custom.slice/pg2;10762127129;22194239893;2471947051;6752373
1699927072.854051;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699927073.853113;#SYSTEM;17986339484;37984976353;3974912375;54162596
1699927073.853113;/sys/fs/cgroup/custom.slice/pg1;7176386506;15582008726;1474897401;52014354
1699927073.853113;/sys/fs/cgroup/custom.slice/pg2;10763224110;22342909133;2488519139;1982998
1699927073.853113;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699927074.852138;#SYSTEM;17986289195;37985897479;3975005494;54092107
1699927074.852138;/sys/fs/cgroup/custom.slice/pg1;7175997773;15581314370;1474831861;52012779
1699927074.852138;/sys/fs/cgroup/custom.slice/pg2;10763307927;22344457470;2488664236;1914655
1699927074.852138;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699927075.851232;#SYSTEM;17986495898;37992380299;3975721269;54037175
1699927075.851232;/sys/fs/cgroup/custom.slice/pg1;7176501173;15581500289;1474841393;52031120
1699927075.851232;/sys/fs/cgroup/custom.slice/pg2;10763416163;22350974589;2489407529;1845523
1699927075.851232;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699927076.850290;#SYSTEM;17986633967;37989444461;3975428824;53997180
1699927076.850290;/sys/fs/cgroup/custom.slice/pg1;7176226977;15580962085;1474795694;52020811
1699927076.850290;/sys/fs/cgroup/custom.slice/pg2;10763485480;22348151884;2489093166;1812942
1699927076.850290;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699927077.849349;#SYSTEM;17986270277;37981114055;3974519489;54060055
1699927077.849349;/sys/fs/cgroup/custom.slice/pg1;7176283946;15580180127;1474722244;52039251
1699927077.849349;/sys/fs/cgroup/custom.slice/pg2;10763216240;22340568858;2488223878;1857866
1699927077.849349;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699927078.848376;#SYSTEM;17986159690;37981659945;3974583655;54060657
1699927078.848376;/sys/fs/cgroup/custom.slice/pg1;7176021168;15579930176;1474699964;52029496
1699927078.848376;/sys/fs/cgroup/custom.slice/pg2;10763340185;22341393553;2488335307;1870152
1699927078.848376;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699927079.847470;#SYSTEM;17987041697;37983407509;3974786771;54046512
1699927079.847470;/sys/fs/cgroup/custom.slice/pg1;7176448528;15580619813;1474771869;52037053
1699927079.847470;/sys/fs/cgroup/custom.slice/pg2;10763462546;22342339219;2488434891;1844049
1699927079.847470;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699927080.846531;#SYSTEM;17986283385;37989389790;3975419296;54001392
1699927080.846531;/sys/fs/cgroup/custom.slice/pg1;7176198759;15581258687;1474824090;52017376
1699927080.846531;/sys/fs/cgroup/custom.slice/pg2;10763604530;22347877070;2489063925;1824592
1699927080.846531;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699927081.845589;#SYSTEM;17986434448;37991890824;3975707855;53974669
1699927081.845589;/sys/fs/cgroup/custom.slice/pg1;7176366968;15579996877;1474704497;52036317
1699927081.845589;/sys/fs/cgroup/custom.slice/pg2;10763025503;22351693567;2489493630;1776497
1699927081.845589;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699927082.844619;#SYSTEM;17986789211;37748294173;3948789906;62053591
1699927082.844619;/sys/fs/cgroup/custom.slice/pg1;7176023633;15579778731;1474693091;52025813
1699927082.844619;/sys/fs/cgroup/custom.slice/pg2;10761476894;22106712534;2462257373;9845572
1699927082.844619;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699927083.843712;#SYSTEM;17987389083;37976385783;3974153171;54167263
1699927083.843712;/sys/fs/cgroup/custom.slice/pg1;7176511371;15580343514;1474756100;52031970
1699927083.843712;/sys/fs/cgroup/custom.slice/pg2;10763258852;22335367051;2487781842;1960614
1699927083.843712;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699927084.842768;#SYSTEM;17986565339;37982713134;3974712089;54111025
1699927084.842768;/sys/fs/cgroup/custom.slice/pg1;7176214671;15581657318;1474873038;52013968
1699927084.842768;/sys/fs/cgroup/custom.slice/pg2;10763330264;22340723160;2488299390;1936717
1699927084.842768;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699927085.841831;#SYSTEM;17986795652;37979700273;3974394447;54221740
1699927085.841831;/sys/fs/cgroup/custom.slice/pg1;7176404709;15580684939;1474779310;52033811
1699927085.841831;/sys/fs/cgroup/custom.slice/pg2;10763216077;22338390589;2488012105;2022947
1699927085.841831;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699927086.840887;#SYSTEM;17986562944;37976006484;3973952932;54215087
1699927086.840887;/sys/fs/cgroup/custom.slice/pg1;7176225939;15579491664;1474669750;52041313
1699927086.840887;/sys/fs/cgroup/custom.slice/pg2;10763428344;22336175020;2487762346;2015336
1699927086.840887;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699927087.839915;#SYSTEM;17985766716;37977970585;3974177732;54076325
1699927087.839915;/sys/fs/cgroup/custom.slice/pg1;7176033537;15580353520;1474738048;52022703
1699927087.839915;/sys/fs/cgroup/custom.slice/pg2;10762840514;22337094174;2487856312;1891537
1699927087.839915;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699927088.839007;#SYSTEM;17986773680;37984305070;3974827045;54037462
1699927088.839007;/sys/fs/cgroup/custom.slice/pg1;7176481539;15581849900;1474887804;52021335
1699927088.839007;/sys/fs/cgroup/custom.slice/pg2;10763910448;22342315917;2488435344;1858491
1699927088.839007;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699927089.838068;#SYSTEM;17986647481;37696308571;3942843802;63847035
1699927089.838068;/sys/fs/cgroup/custom.slice/pg1;7176375975;15579678402;1474683887;52039764
1699927089.838068;/sys/fs/cgroup/custom.slice/pg2;10762869457;22055966173;2456534199;11643065
1699927089.838068;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699927090.837126;#SYSTEM;17986732456;37983124393;3974742407;54263906
1699927090.837126;/sys/fs/cgroup/custom.slice/pg1;7176230572;15580530808;1474755871;52027354
1699927090.837126;/sys/fs/cgroup/custom.slice/pg2;10763528687;22342185128;2488422672;2074321
1699927090.837126;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699927091.836512;#SYSTEM;17124884770;36186120889;3774939476;54093794
1699927091.836512;/sys/fs/cgroup/custom.slice/pg1;7177864426;15584243154;1475120339;52029613
1699927091.836512;/sys/fs/cgroup/custom.slice/pg2;9897951344;20541681543;2288264597;1889831
1699927091.836512;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699927092.963723;#SYSTEM;6728887315;14514424171;1391396191;46363785
1699927092.963723;/sys/fs/cgroup/custom.slice/pg1;6358843665;13798818636;1306583607;46069265
1699927092.963723;/sys/fs/cgroup/custom.slice/pg2;315743249;652350161;72837333;85045
1699927092.963723;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699927093.835206;#SYSTEM;42328100;56497322;10799736;140411
1699927093.835206;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1699927093.835206;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1699927093.835206;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699927094.834304;#SYSTEM;43427310;55954520;10669283;133998
1699927094.834304;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1699927094.834304;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1699927094.834304;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699927095.833640;#SYSTEM;42910835;55712477;10629713;129980
1699927095.833640;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1699927095.833640;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1699927095.833640;/sys/fs/cgroup/custom.slice/test;0;0;0;0
