RAPL;ALL;PG1;PG2
0.02655029296875;0;0;0
14.1688232421875;0;0;0
14.039306640625;0;0;0
13.86041259765625;0;0;0
14.06439208984375;0;0;0
46.31353759765625;0;0;0
48.136962890625;0;0;0
48.2119140625;0;0;0
48.1788330078125;0;0;0
48.1356201171875;0;0;0
48.162353515625;0;0;0
48.14813232421875;0;0;0
48.21026611328125;0;0;0
48.142578125;0;0;0
48.16326904296875;0;0;0
48.21630859375;47.97248743373594;15.94686192410408;31.89433256010829
48.18731689453125;47.96752222449068;15.945669233018238;31.891237626886998
48.188720703125;47.972338691252894;15.9466647835669;31.89308814093316
48.22015380859375;48.10709807697046;15.94723623669667;31.894235043504946
48.3076171875;47.97705198926061;15.94663225902308;31.893579277977803
48.2264404296875;47.97470009555634;15.947521638896724;31.894003380064422
48.19586181640625;47.97093258250276;15.94874420866408;31.893111323525694
48.23883056640625;47.969831075023485;15.94391239215588;31.892770812555906
48.20159912109375;47.968552257283;15.946328298625282;31.890717319679734
48.209716796875;47.97750655201882;15.949256596731562;31.89080230772609
48.2249755859375;47.96821001296097;15.946291112551082;31.892397199506977
48.30364990234375;47.97049146666206;15.944556833630825;31.893194915870314
48.24951171875;47.97843132505097;15.949423148417246;31.894757349672723
48.2584228515625;48.10994945091951;15.946350815184731;31.892543852602195
48.3116455078125;47.97180882673952;15.946609026313316;31.897867510516416
48.275146484375;47.96801927275216;15.94447788191234;31.89156487728705
48.25921630859375;47.978180781277615;15.94916831411708;31.89094764760939
48.2421875;47.970366858552616;15.946334919693031;31.892645400997424
48.31427001953125;47.967435191416456;15.943697330964614;31.891578188841734
48.24908447265625;47.9744327823144;15.94938135975766;31.89438492873582
48.2325439453125;47.96754951095132;15.9441247778103;31.892970615592432
39.891845703125;28.936578569432758;15.945920119088802;12.861891288899276
29.41937255859375;12.633291204252107;12.37896279652475;0.0
13.93536376953125;0;0;0
13.780029296875;0;0;0
13.779541015625;0;0;0
13.7451171875;0;0;0
