FULL;PG1;PG2
14.65838;0;0
86.259;0;0.140946
89.0178;44.291426;44.291426
89.0093;44.286486000000004;44.504645999999994
89.10986;44.409321000000006;44.554926
89.12625;44.41749;44.490306000000004
89.152616;44.394359;44.539914
89.23961;44.437380999999995;44.656284
89.21971;44.464072;44.609856
89.22607;44.430941;44.576616
89.265544;44.523285;44.669261999999996
89.26121;44.666917999999995;44.739548
89.405384;44.483557;44.702688
89.31971;44.440932000000004;44.659854
89.25875;44.37518;44.447807999999995
89.3056;44.506873999999996;44.652798
89.34807;44.710381;44.855779999999996
89.42754;44.567641;44.713764000000005
89.40563;44.483682;44.702814
89.48411;44.632301;44.77863599999999
89.43949;44.4642;44.683236
89.44794;44.760241;44.760241
89.50301;44.605257;44.751504000000004
89.51636;44.611908;44.758176
89.58013;44.607243000000004;44.753496000000005
89.66377;44.61283;44.831877999999996
89.634776;44.780921;44.926788
89.66606;44.577673000000004;44.650632
89.82629;44.766363;44.913138
82.883064;54.073437999999996;18.083576
79.82487;59.72227199999999;19.907424
79.93241;59.87628599999999;19.958762
75.86024;35.332164;0
47.642844;0;0
15.019999;0;0
14.522589;0;0
14.406901;0;0
