TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_MISSES
1699891901.780785;#SYSTEM;18434681;10100989;2059254;20181
1699891901.780785;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1699891902.938780;#SYSTEM;41642305;36233667;7911398;180012
1699891902.938780;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1699891903.794982;#SYSTEM;16300815493;35210680451;2637008530;797833
1699891903.794982;/sys/fs/cgroup/custom.slice/pg1;16236032420;35121769029;2619605018;607046
1699891904.777980;#SYSTEM;16120556531;35556979423;2652749913;499746
1699891904.777980;/sys/fs/cgroup/custom.slice/pg1;16083737112;35510888202;2643926354;434130
1699891905.777030;#SYSTEM;16397753211;36154367807;2699494789;470740
1699891905.777030;/sys/fs/cgroup/custom.slice/pg1;16346525226;36088727394;2686942372;378066
1699891906.776083;#SYSTEM;16396298785;36154154260;2699570592;469092
1699891906.776083;/sys/fs/cgroup/custom.slice/pg1;16345944302;36088368626;2686919583;377887
1699891907.775142;#SYSTEM;16395484914;36154942995;2699543248;463330
1699891907.775142;/sys/fs/cgroup/custom.slice/pg1;16346617551;36089517266;2687000311;377295
1699891908.774198;#SYSTEM;16396528967;36153164768;2699452815;461677
1699891908.774198;/sys/fs/cgroup/custom.slice/pg1;16346621926;36087693704;2686865531;377614
1699891909.773257;#SYSTEM;16397854048;36155414535;2699866449;473245
1699891909.773257;/sys/fs/cgroup/custom.slice/pg1;16346659610;36088315586;2686916612;378036
1699891910.772309;#SYSTEM;16395285792;36154786783;2699577151;462020
1699891910.772309;/sys/fs/cgroup/custom.slice/pg1;16346074965;36089013687;2686970636;377787
1699891911.771367;#SYSTEM;16398556210;36157625705;2699921775;465303
1699891911.771367;/sys/fs/cgroup/custom.slice/pg1;16346558073;36090859618;2687109705;377986
1699891912.770422;#SYSTEM;16397093962;36157380235;2699825636;463648
1699891912.770422;/sys/fs/cgroup/custom.slice/pg1;16346553802;36091776659;2687176266;377249
1699891913.769483;#SYSTEM;16394928298;36157711904;2699810212;458365
1699891913.769483;/sys/fs/cgroup/custom.slice/pg1;16346762235;36091925884;2687186360;376987
1699891914.768539;#SYSTEM;16397109644;36158294160;2699871988;402455
1699891914.768539;/sys/fs/cgroup/custom.slice/pg1;16346090741;36092521688;2687230387;323383
1699891915.767596;#SYSTEM;16395731167;36160642208;2700104319;379803
1699891915.767596;/sys/fs/cgroup/custom.slice/pg1;16346495673;36094078116;2687345270;303110
1699891916.766657;#SYSTEM;16398971043;36156680410;2699981093;391706
1699891916.766657;/sys/fs/cgroup/custom.slice/pg1;16345909181;36089236170;2686989892;304553
1699891917.765715;#SYSTEM;16398024915;36159191092;2700211034;386033
1699891917.765715;/sys/fs/cgroup/custom.slice/pg1;16346654863;36091603901;2687259509;305710
1699891918.764767;#SYSTEM;16397821518;36158374420;2700118996;386996
1699891918.764767;/sys/fs/cgroup/custom.slice/pg1;16346096489;36091381577;2687288827;306640
1699891919.763822;#SYSTEM;16395452548;36161365025;2700197486;380140
1699891919.763822;/sys/fs/cgroup/custom.slice/pg1;16346699471;36094982300;2687409240;302320
1699891920.762881;#SYSTEM;16396769052;36160217578;2700094118;383282
1699891920.762881;/sys/fs/cgroup/custom.slice/pg1;16346716504;36093563326;2687306943;303063
1699891921.761938;#SYSTEM;16394313710;36160724794;2700032801;377686
1699891921.761938;/sys/fs/cgroup/custom.slice/pg1;16346653405;36095356557;2687439088;302755
1699891922.760994;#SYSTEM;16396011820;36159469359;2699957716;379394
1699891922.760994;/sys/fs/cgroup/custom.slice/pg1;16346694623;36093383612;2687294255;303019
1699891923.760052;#SYSTEM;16397470392;36159702752;2700044316;385978
1699891923.760052;/sys/fs/cgroup/custom.slice/pg1;16346604149;36093447078;2687299502;303148
1699891924.759106;#SYSTEM;16396308467;36159734785;2699981755;380221
1699891924.759106;/sys/fs/cgroup/custom.slice/pg1;16346803321;36093475230;2687298566;302888
1699891925.758170;#SYSTEM;16398045985;36161098079;2700166419;380977
1699891925.758170;/sys/fs/cgroup/custom.slice/pg1;16346775739;36094328032;2687359870;302865
1699891926.757220;#SYSTEM;16395273006;36158078723;2699835884;381204
1699891926.757220;/sys/fs/cgroup/custom.slice/pg1;16345964518;36092448170;2687225019;303506
1699891927.756280;#SYSTEM;16395181835;36160695569;2700075384;380156
1699891927.756280;/sys/fs/cgroup/custom.slice/pg1;16346681732;36094654781;2687389892;302872
1699891928.755333;#SYSTEM;16396263244;36159576195;2699961270;382411
1699891928.755333;/sys/fs/cgroup/custom.slice/pg1;16346740820;36093317344;2687283198;302613
1699891929.754389;#SYSTEM;16395828642;36161025995;2700234314;382904
1699891929.754389;/sys/fs/cgroup/custom.slice/pg1;16346687688;36094117321;2687339793;302545
1699891930.753450;#SYSTEM;16395335586;36159485482;2699873696;378418
1699891930.753450;/sys/fs/cgroup/custom.slice/pg1;16346805105;36093941390;2687329322;302622
1699891931.752505;#SYSTEM;16395767406;36160391856;2700098599;380366
1699891931.752505;/sys/fs/cgroup/custom.slice/pg1;16346693808;36093995490;2687331048;302643
1699891932.751562;#SYSTEM;16395444894;36159396102;2699967415;378548
1699891932.751562;/sys/fs/cgroup/custom.slice/pg1;16346127009;36093241339;2687283159;303136
1699891933.927009;#SYSTEM;9861525630;21704180286;1625100450;333394
1699891933.927009;/sys/fs/cgroup/custom.slice/pg1;9802839614;21634882381;1611854825;199117
1699891934.751325;#SYSTEM;35425737;61051197;11685360;113165
1699891934.751325;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1699891935.750517;#SYSTEM;33064928;60935102;11683811;106927
1699891935.750517;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1699891936.749919;#SYSTEM;35551841;61690277;11831043;117246
1699891936.749919;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
