TIMESTAMP;CPU;RAM;GPU
1700517500.423647;3.71783;0;0
1700517501.421720;36.3737;0;0
1700517502.421952;256.666;0;0
1700517503.420927;482.795;0;0
1700517504.420034;709.261;0;0
1700517505.419024;935.758;0;0
1700517506.418215;1161.98;0;0
1700517507.417277;1388.44;0;0
1700517508.416607;1614.4;0;0
1700517509.415563;1849.75;0;0
1700517510.414774;2085.35;0;0
1700517511.413937;2320.6;0;0
1700517512.412960;2556.85;0;0
1700517513.412264;2793.13;0;0
1700517514.411336;3029.37;0;0
1700517515.411157;3257.34;0;0
1700517516.410416;3406.13;0;0
1700517517.408825;3532.47;0;0
1700517518.408950;3643.49;0;0
1700517519.408263;3675.67;0;0
1700517520.407427;3705.1;0;0
1700517521.406664;3732.74;0;0
