TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5;FREQ6;FREQ7;FREQ8;FREQ9;FREQ10;FREQ11
1701694592.925831;0.699524;0;0;1200038;1832702;1200013;1200022;1200008;2221664;3535793;2398985;3428720;0;0;0
1701694594.65780;15.1014;0;0;3285042;3600000;3600000;3600000;1200380;1200026;3535793;2398985;3428720;0;0;0
1701694594.925714;64.2931;0;0;2469230;3599999;3599999;3599999;1200231;1200057;3535793;2398985;3428720;0;0;0
1701694595.925826;115.258;0;0;2262073;3599999;3599999;3600000;1200243;1820327;3535793;2398985;3428720;0;0;0
1701694596.921713;166.42;0;0;2417104;3599999;3599999;3599999;1200254;1807453;3535793;2398985;3428720;0;0;0
1701694597.921783;217.499;0;0;2328669;3600000;3600000;3600000;1200276;1808072;3535793;2398985;3428720;0;0;0
1701694598.921780;268.565;0;0;2320811;3599999;3600000;3600000;1200269;1783498;3535793;2398985;3428720;0;0;0
1701694599.921787;319.804;0;0;2422950;3600000;3599999;3599999;1200211;1760103;3535793;2398985;3428720;0;0;0
1701694600.921783;370.8;0;0;2262231;3599999;3600000;3599999;1200276;1795804;3535793;2398985;3428720;0;0;0
1701694601.917784;421.991;0;0;2434139;3600000;3599999;3600000;1200266;1789628;3535793;2398985;3428720;0;0;0
1701694602.917781;473.151;0;0;2321517;3599999;3600000;3599999;1200266;1788960;3535793;2398985;3428720;0;0;0
1701694603.917781;524.233;0;0;2366304;3600000;3599999;3599999;1200282;1749487;3535793;2398985;3428720;0;0;0
1701694604.917782;575.426;0;0;2367345;3599999;3600000;3599999;1200277;1735351;3535793;2398985;3428720;0;0;0
1701694605.913782;626.471;0;0;2279288;3600000;3600000;3600000;1200221;1773576;3535793;2398985;3428720;0;0;0
1701694606.913780;677.718;0;0;2441276;3600000;3600000;3600000;1200286;1779652;3535793;2398985;3428720;0;0;0
1701694607.913781;728.803;0;0;2308355;3599999;3599999;3599999;1200292;1792580;3535793;2398985;3428720;0;0;0
1701694608.913782;779.925;0;0;2357556;3599999;3600000;3599999;1200262;1762361;3535793;2398985;3428720;0;0;0
1701694609.913784;831.119;0;0;2374461;3600000;3600000;3600000;1200263;1844685;3535793;2398985;3428720;0;0;0
1701694610.909781;882.128;0;0;2294282;3600000;3599999;3600000;1200281;1847769;3535793;2398985;3428720;0;0;0
1701694611.909780;933.392;0;0;2424105;3599999;3600000;3600000;1200264;1770005;3535793;2398985;3428720;0;0;0
1701694612.909781;984.506;0;0;2273037;3599999;3600000;3599999;1200264;1752272;3535793;2398985;3428720;0;0;0
1701694613.909785;1035.67;0;0;2426565;3600000;3599999;3600000;1200282;1688071;3535793;2398985;3428720;0;0;0
1701694614.905782;1086.83;0;0;2341567;3599999;3599999;3599999;1200280;1704472;3535793;2398985;3428720;0;0;0
1701694615.905781;1137.95;0;0;2337613;3600000;3600000;3600000;1200237;1749054;3535793;2398985;3428720;0;0;0
1701694616.905782;1189.19;0;0;2390057;3599999;3600000;3599999;1200260;1737840;3535793;2398985;3428720;0;0;0
1701694617.905782;1240.21;0;0;2279367;3600000;3600000;3600000;1200289;1843183;3535793;2398985;3428720;0;0;0
1701694618.905783;1291.47;0;0;2434814;3600000;3599999;3599999;1200256;1812665;3535793;2398985;3428720;0;0;0
1701694619.901782;1342.61;0;0;2298046;3600000;3600000;3600000;1200284;1796238;3535793;2398985;3428720;0;0;0
1701694620.901782;1393.74;0;0;2371470;3599999;3599999;3599999;1200274;1783145;3535793;2398985;3428720;0;0;0
1701694621.901783;1444.95;0;0;2366830;3600000;3600000;3600000;1200297;1771809;3535793;2398985;3428720;0;0;0
1701694622.901775;1495.91;0;0;2309098;3599999;3600000;3599999;1200232;1270962;3535793;2398985;3428720;0;0;0
1701694623.909807;1547.24;0;0;2429478;3600000;3600000;3599999;1200256;1888679;3535793;2398985;3428720;0;0;0
1701694625.37823;1563.34;0;0;1200091;1200403;1200122;1200254;1200116;1200081;3535793;2398985;3428720;0;0;0
1701694625.897793;1577.02;0;0;1200063;1200032;1200059;1200069;1200095;1200078;3535793;2398985;3428720;0;0;0
1701694626.897815;1590.98;0;0;1200098;1200040;1200057;1200109;1200081;1811460;3535793;2398985;3428720;0;0;0
