TIMESTAMP;CPU;RAM;GPU
1700495373.471239;0.628967;0;0
1700495374.470862;14.9766;0;0
1700495375.469078;98.7025;0;0
1700495376.468108;184.53;0;0
1700495377.467157;270.361;0;0
1700495378.466189;356.289;0;0
1700495379.465240;442.147;0;0
1700495380.464305;528.066;0;0
1700495381.463383;613.962;0;0
1700495382.462423;699.844;0;0
1700495383.461468;785.94;0;0
1700495384.460545;871.949;0;0
1700495385.459625;957.964;0;0
1700495386.458702;1044.02;0;0
1700495387.457693;1130.33;0;0
1700495388.456784;1216.75;0;0
1700495389.455825;1303.25;0;0
1700495390.454917;1389.82;0;0
1700495391.453963;1476.54;0;0
1700495392.453037;1563.28;0;0
1700495393.452070;1650.04;0;0
1700495394.451139;1736.91;0;0
1700495395.450173;1821.68;0;0
1700495396.449283;1901.22;0;0
1700495397.448293;1979.43;0;0
1700495398.448002;2025.26;0;0
1700495399.446951;2061.4;0;0
1700495400.446020;2097.58;0;0
1700495401.445087;2133.7;0;0
1700495402.444141;2169.79;0;0
1700495403.443185;2205.92;0;0
1700495404.442245;2242.03;0;0
1700495405.441304;2278.09;0;0
1700495406.440363;2314.16;0;0
1700495407.439849;2332.63;0;0
1700495408.439150;2346.73;0;0
1700495409.438100;2360.85;0;0
1700495410.437519;2374.88;0;0
