TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_MISSES
1699881288.562996;#SYSTEM;7558618;7439736;1431369;18856
1699881288.562996;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1699881289.646835;#SYSTEM;35722831;22649890;4455386;166651
1699881289.646835;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1699881290.570777;#SYSTEM;11144353233;48555707293;8788016213;709883
1699881290.570777;/sys/fs/cgroup/custom.slice/pg1;11110363328;48491267456;8775507793;569746
1699881291.566776;#SYSTEM;11067168564;48350376595;8750238529;553886
1699881291.566776;/sys/fs/cgroup/custom.slice/pg1;11040422054;48291429850;8738927591;465608
1699881292.558777;#SYSTEM;11162483003;48770989096;8826365985;549980
1699881292.558777;/sys/fs/cgroup/custom.slice/pg1;11137144793;48711770162;8814992940;469669
1699881293.562780;#SYSTEM;11162793643;48771065239;8826385294;551756
1699881293.562780;/sys/fs/cgroup/custom.slice/pg1;11137189059;48711589316;8814961993;469902
1699881294.550786;#SYSTEM;11162738689;48775567143;8827205942;549007
1699881294.550786;/sys/fs/cgroup/custom.slice/pg1;11137926290;48715996709;8815757554;469085
1699881295.554785;#SYSTEM;11162845069;48778333847;8827682512;546939
1699881295.554785;/sys/fs/cgroup/custom.slice/pg1;11137580852;48718864037;8816276919;469687
1699881296.550794;#SYSTEM;11163016015;48782797682;8828494715;543396
1699881296.550794;/sys/fs/cgroup/custom.slice/pg1;11138704005;48723899406;8817187111;468492
1699881297.550777;#SYSTEM;11162811302;48779283767;8827850446;546410
1699881297.550777;/sys/fs/cgroup/custom.slice/pg1;11137654015;48719711328;8816429774;468609
1699881298.554776;#SYSTEM;11162646252;48780367652;8828067782;545366
1699881298.554776;/sys/fs/cgroup/custom.slice/pg1;11137835835;48720915490;8816648817;468932
1699881299.558776;#SYSTEM;11162869092;48774422871;8826979970;543286
1699881299.558776;/sys/fs/cgroup/custom.slice/pg1;11137874978;48715053563;8815587127;468552
1699881300.558776;#SYSTEM;11162816978;48778164947;8827690392;542818
1699881300.558776;/sys/fs/cgroup/custom.slice/pg1;11137865722;48717667250;8816060360;468956
1699881301.558776;#SYSTEM;11162893670;48772272565;8826583559;541036
1699881301.558776;/sys/fs/cgroup/custom.slice/pg1;11137978819;48712822579;8815183100;468918
1699881302.550776;#SYSTEM;11162788656;48780791173;8828137734;540197
1699881302.550776;/sys/fs/cgroup/custom.slice/pg1;11138375268;48721382634;8816733004;468914
1699881303.546777;#SYSTEM;11162768202;48775687872;8827199683;536964
