FULL;PG1;PG2
41.51881;0;0
169.68512;33.75415699999999;135.321408
170.80973;34.100084;136.09104
170.91474;33.874992;135.49996800000002
170.9733;34.225492;136.90196800000007
170.96323;33.8846;135.76943299999996
170.93848;34.156853;136.70451499999996
171.09602;33.9262;135.7048
171.09765;34.234952;136.78559600000003
171.17229;34.018464;135.919576
171.06195;34.073626000000004;135.90905899999998
171.20624;34.040553;136.85691299999996
171.31882;33.955076;135.82030400000002
171.42731;34.06914999999999;135.967584
171.47206;34.248026;120.13867599999999
171.5464;34.24715;119.59322199999998
171.72658;34.067838;119.00620199999997
171.6405;34.126897;128.45952
172.09138;34.340402;119.99673200000002
172.15466;34.245401;119.89755499999997
172.35899;34.393806999999995;111.76037499999997
172.42498;34.283778;128.77699000000004
172.33979;34.327524;111.56445299999996
172.45766;34.36768;120.054668
172.48557;34.201736;128.25650999999996
172.47907;34.433628;128.795761
172.5015;34.204892;120.02807399999998
172.37891;34.366926;120.28424099999997
152.11922;46.895481;11.750335
120.06664;112.898478;0
117.928184;115.307552;0
117.590376;114.72232;0
117.43938;57.414804;0
45.264716;0;0
35.687744;0;0
34.002496;0;0
