TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5
1699890482.685704;0.569641;0;0;1856479;1200038;1200054;1200015;1200028;1812202
1699890483.815698;14.5699;0;0;1200121;1200258;3600000;1200337;1200403;1200270
1699890484.684082;48.9428;0;0;1200117;1200102;3600000;1200117;1200180;1200135
1699890485.683249;85.0556;0;0;1200240;1249845;3599999;1200090;1200177;1551086
1699890486.682399;121.194;0;0;1200295;1201189;3600000;1200086;1200161;1560024
1699890487.681556;157.346;0;0;1200307;1200147;3599999;1200082;1200159;1607274
1699890488.680594;193.49;0;0;1200310;1200140;3600000;1200085;1200180;1599255
1699890489.679780;229.602;0;0;1200310;1200073;3599999;1200110;1200143;1577784
1699890490.678933;265.788;0;0;1200303;1200137;3599999;1200074;1200262;1554962
1699890491.678092;301.899;0;0;1200293;1200088;3600000;1200076;1200210;1538849
1699890492.677244;338.02;0;0;1200270;1200157;3599999;1200109;1200275;1407797
1699890493.676395;374.157;0;0;1200288;1200145;3600000;1200090;1200210;1456113
1699890494.675568;410.264;0;0;1200206;1200121;3599999;1200102;1200267;1495006
1699890495.674691;446.358;0;0;1200249;1200143;3599999;1200093;1200260;1493286
1699890496.673862;482.475;0;0;1200234;1280700;3600000;1200098;1200247;1562460
1699890497.673009;518.593;0;0;1200318;1200134;3600000;1200098;1200225;1433245
1699890498.672130;554.685;0;0;1200224;1200150;3600000;1200121;1200210;1470667
1699890499.671284;590.81;0;0;1200258;1200155;3600000;1200098;1200238;1509536
1699890500.670449;626.913;0;0;1200251;1200111;3600000;1200132;1200223;1538620
1699890501.669599;663.005;0;0;1200247;1200112;3599999;1200093;1200170;1519142
1699890502.668708;699.154;0;0;1200233;1200115;3600000;1200075;1200156;1414266
1699890503.667908;735.237;0;0;1200255;1200142;3600000;1200091;1200199;1443072
1699890504.667036;771.347;0;0;1200275;1200137;3599999;1200107;1200185;1498368
1699890505.666193;807.468;0;0;1200280;1200124;3600000;1200093;1200239;1537206
1699890506.665350;843.623;0;0;1200235;1223685;3600000;1200121;1200174;1521948
1699890507.664428;879.797;0;0;1200260;1200155;3599999;1200103;1200128;1393466
1699890508.663668;915.936;0;0;1200271;1200113;3600000;1200116;1200235;1440834
1699890509.662812;952.049;0;0;1200302;1200079;3599999;1200082;1200156;1487231
1699890510.661962;988.146;0;0;1200254;1200143;3600000;1200088;1200178;1518810
1699890511.661048;1024.25;0;0;1200255;1247572;3600000;1200104;1200227;1531461
1699890512.660147;1060.38;0;0;1200269;1200094;3600000;1200056;1200210;1406420
1699890513.659359;1096.46;0;0;1200262;1200094;3600000;1200081;1200168;1449912
1699890514.658445;1132.56;0;0;1200273;1200130;3600000;1200110;1200235;1500350
1699890515.657597;1168.67;0;0;1200282;1200066;3600000;1200105;1200195;1523299
1699890516.656750;1204.77;0;0;1200305;1200119;3600000;1200108;1200226;1534915
1699890517.655913;1240.84;0;0;1200259;1200083;3599999;1200078;1200191;1420261
1699890518.655037;1276.96;0;0;1200270;1200116;3600000;1200088;1200191;1449207
1699890519.654209;1313.04;0;0;1200297;1200110;3599999;1200096;1200164;1506095
1699890520.787721;1327.76;0;0;1200331;1200254;1200207;1200161;1200547;1200000
1699890521.652548;1341.28;0;0;1200082;1200080;1200128;1200092;1200128;1489189
1699890522.651884;1354.92;0;0;1200052;1200094;1200098;1200075;1200112;1557910
1699890523.651088;1368.62;0;0;1200092;1200088;1200110;1200068;1200165;1409025
