TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5;FREQ6;FREQ7
1699882288.182982;0.059021;0;0;1242174;1110953;977054;1126692;3292235;2994001;4019197;3189937
1699882289.238888;2.93536;0;0;1014976;860788;2668860;1566710;3292235;2994001;4019197;3189937
1699882290.278884;13.1062;0;0;2800000;2800000;2800001;1001861;3292235;2994001;4019197;3189937
1699882291.178886;23.1926;0;0;2800000;2800000;2799999;782209;3292235;2994001;4019197;3189937
1699882292.178883;33.44;0;0;2800000;2800000;2800000;1749401;3292235;2994001;4019197;3189937
1699882293.174886;43.6899;0;0;2800000;2800000;2800000;1794693;3292235;2994001;4019197;3189937
1699882294.174885;53.9595;0;0;2800000;2799999;2800000;1817397;3292235;2994001;4019197;3189937
1699882295.174914;64.2498;0;0;2800000;2800000;2800000;1769858;3292235;2994001;4019197;3189937
1699882296.174784;74.5466;0;0;2799999;2800000;2800000;1733234;3292235;2994001;4019197;3189937
1699882297.174887;84.8649;0;0;2800000;2800000;2800000;1777383;3292235;2994001;4019197;3189937
1699882298.170883;95.1597;0;0;2800000;2799999;2800000;1742725;3292235;2994001;4019197;3189937
1699882299.170889;105.481;0;0;2800000;2800000;2800000;1739470;3292235;2994001;4019197;3189937
1699882300.170895;115.824;0;0;2799999;2800000;2800000;1739708;3292235;2994001;4019197;3189937
1699882301.170887;126.168;0;0;2800000;2800000;2800000;1747304;3292235;2994001;4019197;3189937
1699882302.166890;136.515;0;0;2800000;2800000;2800000;1733240;3292235;2994001;4019197;3189937
1699882303.166903;146.845;0;0;2800000;2800000;2800000;1734976;3292235;2994001;4019197;3189937
1699882304.166892;157.197;0;0;2799999;2799999;2800000;1722177;3292235;2994001;4019197;3189937
1699882305.166885;167.532;0;0;2800000;2800000;2800000;1749314;3292235;2994001;4019197;3189937
1699882306.162888;177.857;0;0;2800000;2800000;2800000;1737708;3292235;2994001;4019197;3189937
1699882307.162891;188.191;0;0;2800000;2800000;2800000;1749704;3292235;2994001;4019197;3189937
1699882308.162897;198.529;0;0;2800000;2800000;2800000;1717048;3292235;2994001;4019197;3189937
1699882309.162901;208.862;0;0;2800000;2800000;2799999;1736542;3292235;2994001;4019197;3189937
1699882310.158886;219.174;0;0;2800000;2800000;2800000;1753053;3292235;2994001;4019197;3189937
1699882311.158891;229.492;0;0;2799999;2800000;2800000;1759879;3292235;2994001;4019197;3189937
1699882312.158889;239.819;0;0;2800000;2800000;2799999;1740441;3292235;2994001;4019197;3189937
1699882313.158894;250.165;0;0;2800000;2800000;2800000;1734292;3292235;2994001;4019197;3189937
1699882314.154884;260.51;0;0;2800000;2800000;2800000;1743445;3292235;2994001;4019197;3189937
1699882315.154890;270.848;0;0;2800000;2800000;2800000;1765684;3292235;2994001;4019197;3189937
1699882316.154879;281.19;0;0;2800000;2799999;2800000;1735851;3292235;2994001;4019197;3189937
1699882317.154883;291.516;0;0;2799999;2800000;2800000;1742781;3292235;2994001;4019197;3189937
1699882318.154891;301.849;0;0;2800000;2800000;2799999;1745550;3292235;2994001;4019197;3189937
1699882319.150894;312.18;0;0;2800000;2800000;2800000;1756162;3292235;2994001;4019197;3189937
1699882320.150896;322.522;0;0;2800000;2800000;2800000;1745821;3292235;2994001;4019197;3189937
1699882321.150821;332.876;0;0;2799999;2800000;2800000;1756525;3292235;2994001;4019197;3189937
1699882322.150890;343.237;0;0;2800000;2800000;2800000;1749695;3292235;2994001;4019197;3189937
1699882323.146897;353.59;0;0;2800000;2799999;2800000;1755497;3292235;2994001;4019197;3189937
1699882324.146886;363.936;0;0;2800000;2800000;2799999;1764889;3292235;2994001;4019197;3189937
1699882325.146889;374.256;0;0;2800000;2799999;2800000;1759042;3292235;2994001;4019197;3189937
1699882326.146886;384.594;0;0;2800000;2800000;2800000;1729696;3292235;2994001;4019197;3189937
1699882327.242984;389.058;0;0;621126;586742;592420;844399;3292235;2994001;4019197;3189937
1699882328.146973;391.894;0;0;832264;1005566;865355;1819079;3292235;2994001;4019197;3189937
1699882329.142968;394.776;0;0;863934;821651;843222;1836042;3292235;2994001;4019197;3189937
1699882330.142974;397.666;0;0;929722;942877;883218;1856645;3292235;2994001;4019197;3189937
