TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_MISSES;MEMORY_ANON;MEMORY_FILE
1699989745.608597;#SYSTEM;56365833;38029999;7091504;242727;95227904;1132023808
1699989745.608597;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0;0;0
1699989746.608073;#SYSTEM;499484869;351180896;69736762;2288300;105881600;1174216704
1699989746.608073;/sys/fs/cgroup/custom.slice/pg1;182300283;83849998;16322324;279952;8552448;43687936
1699989747.605582;#SYSTEM;33492242766;58128782699;14271268937;300564695;121659392;1247322112
1699989747.605582;/sys/fs/cgroup/custom.slice/pg1;33029360651;57825252956;14214642973;298247795;23339008;115228672
1699989748.604545;#SYSTEM;33561857459;61820862516;15206178653;320133338;122052608;1247322112
1699989748.604545;/sys/fs/cgroup/custom.slice/pg1;33334047149;61580705493;15159026710;318183580;23339008;115228672
1699989749.603614;#SYSTEM;33569971176;61834377265;15209355122;320210749;122499072;1247326208
1699989749.603614;/sys/fs/cgroup/custom.slice/pg1;33332698602;61575838854;15157843715;318137988;23339008;115228672
1699989750.602646;#SYSTEM;33571753298;61837933056;15210160873;320193519;124620800;1247326208
1699989750.602646;/sys/fs/cgroup/custom.slice/pg1;33331017054;61568123230;15155947688;318100486;23339008;115228672
1699989751.601812;#SYSTEM;33574204081;61830530738;15208371421;320173163;125050880;1247342592
1699989751.601812;/sys/fs/cgroup/custom.slice/pg1;33333556577;61561104038;15154219423;318067011;23339008;115228672
1699989752.600818;#SYSTEM;33578894703;61850371625;15212857200;320332753;125386752;1247346688
1699989752.600818;/sys/fs/cgroup/custom.slice/pg1;33317005404;61545978529;15150451348;318016603;23339008;115228672
1699989753.599803;#SYSTEM;33568549971;61829892231;15208162364;320247394;125386752;1247346688
1699989753.599803;/sys/fs/cgroup/custom.slice/pg1;33331011535;61566526060;15155580903;318144483;23339008;115228672
1699989754.598878;#SYSTEM;33560339319;61827560839;15209469176;319874531;125386752;1247346688
1699989754.598878;/sys/fs/cgroup/custom.slice/pg1;33343774729;61582799804;15159569767;318160607;23339008;115228672
1699989755.597932;#SYSTEM;33466255305;61795777968;15210265865;319579425;125386752;1247350784
1699989755.597932;/sys/fs/cgroup/custom.slice/pg1;33436429504;61764119018;15204206700;319096860;23339008;115228672
1699989756.597051;#SYSTEM;33573139643;61841608183;15211179697;320270345;125386752;1247350784
1699989756.597051;/sys/fs/cgroup/custom.slice/pg1;33332270725;61572934175;15157141777;318121970;23339008;115228672
1699989757.596108;#SYSTEM;33569158111;61838647925;15210493802;320239638;125386752;1247367168
1699989757.596108;/sys/fs/cgroup/custom.slice/pg1;33333902096;61572520598;15157036472;318137044;23339008;115228672
1699989758.595183;#SYSTEM;33562661782;61828445022;15208004041;320220856;125386752;1247367168
1699989758.595183;/sys/fs/cgroup/custom.slice/pg1;33338541898;61585564696;15160236091;318192189;23339008;115228672
1699989759.594238;#SYSTEM;33570202220;61837109862;15210130767;320234386;125386752;1247367168
1699989759.594238;/sys/fs/cgroup/custom.slice/pg1;33333293822;61569383567;15156266436;318136896;23339008;115228672
1699989760.593296;#SYSTEM;33565562179;61825811989;15207303391;320181859;125677568;1247371264
1699989760.593296;/sys/fs/cgroup/custom.slice/pg1;33337321443;61572225923;15156956391;318124869;23339008;115228672
