TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_MISSES
1699901557.994423;#SYSTEM;16348436;14215930;1977034;34034
1699901557.994423;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1699901557.994423;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1699901557.994423;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699901558.993887;#SYSTEM;22659892;11790557;2305021;83439
1699901558.993887;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1699901558.993887;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1699901558.993887;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699901560.127696;#SYSTEM;7122583464;15363435980;1461843515;51584770
1699901560.127696;/sys/fs/cgroup/custom.slice/pg1;3530562168;7653720914;725341600;25640414
1699901560.127696;/sys/fs/cgroup/custom.slice/pg2;3529913805;7651772714;725152363;25679825
1699901560.127696;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699901560.991928;#SYSTEM;7120176294;15421235008;1465530678;51706480
1699901560.991928;/sys/fs/cgroup/custom.slice/pg1;3532816037;7680034827;726954072;25714950
1699901560.991928;/sys/fs/cgroup/custom.slice/pg2;3532915590;7680570625;727005202;25753209
1699901560.991928;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699901561.991153;#SYSTEM;7229178353;15663113854;1488437873;52500728
1699901561.991153;/sys/fs/cgroup/custom.slice/pg1;3588766078;7801432780;738445211;26125831
1699901561.991153;/sys/fs/cgroup/custom.slice/pg2;3588706825;7801897032;738487645;26160071
1699901561.991153;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699901562.990318;#SYSTEM;7227230937;15662774258;1488385730;52481117
1699901562.990318;/sys/fs/cgroup/custom.slice/pg1;3588502533;7801454492;738445350;26115603
1699901562.990318;/sys/fs/cgroup/custom.slice/pg2;3588498275;7801366662;738443422;26164104
1699901562.990318;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699901563.989468;#SYSTEM;7226607368;15660291270;1488034870;52495523
1699901563.989468;/sys/fs/cgroup/custom.slice/pg1;3588437024;7800309317;738339280;26126123
