FULL;PG1;PG2
14.325698;0;0
78.02761;0;0
81.34298;40.141563;40.141563
81.498664;40.616595;40.616595
81.5879;40.860717;40.860717
81.810536;40.705728;40.705728
81.69246;40.98015;40.98015
81.89008;40.811667;40.811667
81.71094;40.456230000000005;40.32315
81.75895;40.946379;40.946379
82.095864;40.714208;40.847697000000004
82.29964;41.217165;41.217165
81.914056;40.824048;40.691069999999996
82.39674;40.929975;41.064171
82.510776;41.322906;41.322906
82.66886;41.199792;41.065152
82.56244;41.348784;41.348784
82.70825;41.019;41.153049
82.58289;41.156943;41.022442999999996
82.73148;41.433438;41.433438
82.65434;40.722381;40.856778000000006
71.2989;0;47.843269
21.468172;0;0
14.031858;0;0
14.067001;0;0
14.033239;0;0
