TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5;FREQ6;FREQ7;FREQ8;FREQ9;FREQ10;FREQ11;FREQ12;FREQ13;FREQ14;FREQ15;FREQ16;FREQ17;FREQ18;FREQ19;FREQ20;FREQ21;FREQ22;FREQ23;FREQ24;FREQ25;FREQ26;FREQ27;FREQ28;FREQ29;FREQ30;FREQ31;FREQ32;FREQ33;FREQ34;FREQ35;FREQ36;FREQ37;FREQ38;FREQ39;FREQ40;FREQ41;FREQ42;FREQ43;FREQ44;FREQ45;FREQ46;FREQ47;FREQ48;FREQ49;FREQ50;FREQ51;FREQ52;FREQ53;FREQ54;FREQ55;FREQ56;FREQ57;FREQ58;FREQ59;FREQ60;FREQ61;FREQ62;FREQ63
1684147303.624385;1174.35;144.132;0;1000191;999991;1250910;1000286;1000073;1000233;3258685;1000208;1000250;1000244;1000162;1000711;3101758;1000335;3311324;999678;1000498;1000379;1000232;1000490;999970;1000505;1000405;1000376;3102417;1000315;3099912;1000503;1000298;1000308;3224020;1000106;1001041;1000367;1000035;1000517;1000410;1000346;3051415;1000065;1000043;1000298;1000223;1000347;3282972;1000142;3212640;1000570;1000057;1000037;1000337;1000142;1000062;1000332;1000292;1000334;3249695;1000660;3243719;1000161;1000375;1000353;3274937;1000142
1684147304.908385;1361.32;167.796;0;1000157;3645569;1023446;3063561;1000087;1000254;1884528;1000069;1000459;1000049;1000096;1000660;3301114;1000042;3319163;1000235;1000369;1000328;1000432;1000016;1000242;1000424;1000202;1000098;3400160;1000159;3180639;999986;1000056;1000527;3231471;1000114;1000622;1000526;1000039;3660550;1000505;1000007;1000196;1000087;1000253;1000131;1000213;1000033;3245814;1000402;3261394;1000269;1000139;999934;1000015;1000413;1000010;1000102;1000427;1000274;3263418;1000152;3280423;999977;1000124;1000453;3197888;1000259
1684147306.192387;1557.92;194.804;0;2869149;1000137;1000170;3647665;1000078;1000143;1000088;1000328;1000420;1000334;1000113;1000257;3193404;1000267;3098074;1000215;2100278;1000347;1000494;1000372;1000131;1000287;1000041;1000304;3099302;1000148;3312376;1000297;2172194;1000137;3277841;1000244;1000608;1000288;1000320;3667022;1000506;1000181;1000177;1000461;1000348;1000478;1000172;1000094;3286742;1000617;3247035;1000000;1064349;1000221;1000193;1000038;1000060;1000152;1000223;1000035;3299063;1000539;3226490;1000155;2614200;1000341;3284196;1000170
1684147307.476408;1755.09;221.792;0;2516962;1000163;1000229;3664315;1000374;1000200;1000318;1000407;1000164;1000173;1000123;1000078;3167881;999823;3400264;1000157;1000317;1000070;1000411;1000147;1000282;1000324;1000266;1000218;3340003;1000307;3399671;1000067;2298153;1000107;3294721;1000215;1000866;1000264;1000074;3637338;1000612;999998;1000293;1000025;1000400;1000282;1000175;1000140;3268112;1000056;3287900;1000042;1000336;999800;1000234;1000202;1000175;1000340;1000242;1000352;3291124;1000254;3278947;1000138;2518005;1000111;3202528;1000200
1684147308.760407;1951.9;248.642;0;2430965;1000369;1000628;3658237;1000059;1000222;1000444;1000300;999930;1000160;1000585;1000157;3399630;1000129;3184724;1000390;1000362;1000273;1000150;1000258;1000266;1000018;1000205;1000076;3097316;1000305;3309438;1000297;2398032;1000084;3255182;1000157;1000570;1000182;1000049;3643878;1000210;1000093;1000074;1000298;1000044;1000313;1000180;1000212;3258131;2100215;3301127;1000188;1000169;1000177;1000177;1000209;1000220;1000245;1000057;1000269;3264146;1000325;3298914;1000333;2752025;1000393;3177169;1000368
1684147310.44387;2148.96;275.382;0;1000145;1000049;1211717;3668465;1000049;999992;1000379;999992;1000316;999992;1000171;1000193;2810980;2100476;3302294;1000181;1000015;1000069;1000209;1000084;1000466;999927;1000338;1000147;3191332;1000357;3100606;1000140;1000217;1000327;3233419;1000092;1000717;1000100;999954;3699971;1000358;1000145;1000348;1000355;1000410;1000270;1000870;1000330;3257043;2100287;3304549;1000340;1000304;1000325;999872;1000337;1000119;1000193;1000124;1000395;3239056;1000283;3284671;1000358;1000325;1000249;3400023;1000179
1684147311.332393;2345.03;301.959;0;1000118;1000358;1000016;3672601;1000288;1000127;1000063;1000319;1000508;1000040;1000247;1000120;3399402;2100553;3165840;1000424;1000280;1000242;1000199;1000377;1000113;1000100;1000349;1000264;3172647;1000303;3164205;1000402;1000109;1000151;3286112;1000028;1000979;1000374;1297156;3657954;1000113;1000619;1000267;1000424;1000023;1000334;1000285;1000226;3299777;2100473;3284475;1000364;2100654;1000355;1000168;1000177;1000231;1000311;1000418;1000063;3282352;1000293;3299234;1000418;1000419;1000116;3227091;1000127
1684147312.616394;2542.66;328.824;0;1000186;1000165;1000409;3668723;1000082;1000251;1000059;999983;1000209;1000490;1000203;1000552;3401470;2100051;3401587;1000202;2100000;1000243;1000089;1000324;1000092;1000450;1000211;1000205;3312466;1000666;3400116;999998;999963;1000250;3284976;1000266;1000427;1000198;1000027;3663293;1000367;1000482;1000382;1000335;1000049;1000219;1000202;1000520;3291945;2100141;3295558;999946;1000333;1000277;1000270;1977226;1000104;999998;1000118;1000047;3264048;1000393;3309118;1000167;1000140;1000219;3185534;1000185
1684147313.900392;2739.91;355.554;0;1000262;1000465;1000519;3668543;1000089;1000105;999871;1000320;1000059;1000217;1000464;1000343;3191330;2100250;3305669;1000559;1000308;1000133;1000212;1000437;1000206;1000322;1000216;1000262;3174215;1000189;3099109;1000248;1000257;1000190;3231354;1000320;1001217;1000236;1000180;3700690;1000224;1000373;1000614;1000297;999960;1000210;999983;1000218;3245288;2100319;3288982;1000085;1000211;1000340;1000043;1000391;1000369;1000543;1000125;1000161;3264780;999963;3268783;1000202;1000065;1000067;3310629;1000444
1684147315.184375;2937.08;382.22;0;1000137;1000302;1000487;3648278;1000197;1000090;1000074;1000263;1000703;1000398;1000290;1000276;3303622;2100582;3401083;1000154;1000533;1000056;1000053;1000280;1000315;1000153;1000000;1000367;3097864;1000132;3098254;1000127;1000104;1000226;3304939;999994;1000936;1000277;1000251;3701228;1000318;1000318;1000505;1000226;1000079;1000359;1000072;1000240;3298311;2100344;3259674;1000224;1000223;1000327;1000055;1000407;1000186;1000067;1000319;1000031;3285698;1000423;3281736;999983;1000186;1000145;3204061;1000257
1684147316.468387;3134.23;408.909;0;1000130;1000083;1000349;3666903;1000103;999993;1000045;1000205;1000004;1000472;1000473;1000394;3400346;2100642;3098573;999864;1000167;1000092;1000217;1000210;1000367;1000019;1000105;1000144;3189665;1000288;3186582;999892;1000450;1000209;3233557;1000232;1001074;1000161;1000080;3701881;1000422;1000451;1000351;1000185;1000007;1000014;1000515;1000044;3234679;1060271;3295212;1000007;2191653;1000292;1000018;1000294;1500288;1000303;1000195;1000225;3266014;1000113;3242317;999975;1000452;999945;3400281;1000026
1684147317.752393;3331.65;435.576;0;1000089;1000049;1000396;3646278;1000109;1000118;1000030;1000405;1000422;1000268;1000334;1000192;3401193;1000147;3284626;1000437;2315763;1000048;1000317;1000341;1000206;1000344;1000432;1000138;3281490;1000097;3287064;1000481;1000521;1000191;3308329;1000091;1000617;1000334;1000037;3701016;1000113;1000228;1000235;1000386;1000097;1000257;1000056;1000079;3286971;1000102;3237109;1000224;1192434;1000493;1000206;1000208;999869;1000102;1000335;1000145;3286105;1000111;3264795;1000538;999887;1000530;3101425;1000408
1684147319.36387;3529.14;462.327;0;999109;1000280;1000341;3668662;1000240;1000062;1000097;1000472;1000178;1000070;1000195;1000248;3313205;1000157;3400806;1000251;1000267;1000471;1000018;1000467;1000747;1000358;1000164;1000063;3318857;1000404;3400605;1000166;1000143;1000383;3293477;1000322;1000452;1000178;1000030;3700014;1000222;1000263;1000339;1000327;1000056;1000168;1000205;1000163;3302663;1000145;3286917;1000156;1000254;1000410;1000023;1000000;1000174;1000445;1000253;1000264;3265761;1000329;3307220;999970;1000130;1000098;3402962;1000200
1684147320.320385;3727.23;489.133;0;2689834;1000072;1000058;3625518;1000499;1500587;999975;1000132;1000416;1000167;1000166;1000032;3300506;1000354;3399960;999983;1000324;1000219;999955;1000401;1000080;1000310;1000325;1000281;3178174;1000173;3335044;1000114;1000025;1000356;3301975;1000195;1000315;1000392;1000197;3664735;1000189;1000286;1000513;1000438;1000525;1000063;1000288;1000153;3300126;999946;3273570;1000198;1000245;1000209;1000390;1000014;1000367;1000036;1000445;1000135;3275614;1000212;3302147;999862;1000459;1000049;3400639;1000443
1684147321.604378;3923.71;515.812;0;2552929;1000322;1000420;3668745;1000499;1000185;999998;999908;1000186;1000132;1000230;1000274;3316737;1000093;3102713;1000224;1000237;1000103;1000103;1000454;1000406;1000264;1000079;1000146;3126205;1000097;3286925;1000198;1000511;1000297;3243130;1000115;1000710;1000330;1000376;3701475;1000181;1000194;1000433;1000424;1000200;1000219;1000121;1000276;3242300;1000495;3298192;1000362;1000219;1000216;1000272;1000294;1000471;1000227;1000599;999951;3243413;1000240;3288609;999962;1000321;1000347;3102397;999976
1684147322.888399;4122.76;543.008;0;2372897;1000142;1000225;3664729;1000199;1000217;1000152;1000127;1000446;1000157;2489409;999964;3399416;1000291;3183767;999903;1527884;1000012;1000438;1835324;1000297;1000256;1000312;999770;3310205;1000675;3186175;1000326;1000406;1000114;3269036;1000206;1000875;1000335;1000025;3700866;1000409;999955;999969;1000634;1000404;1000200;1000161;1000177;3243695;1000220;3286306;1000440;1000178;1000283;1000128;1059376;1000251;1000269;1000459;1000145;3266022;1000125;3248627;1000231;1000197;1000232;3400684;1000170
1684147324.172381;4322.13;570.199;0;1000250;1000221;1039991;3652832;1000215;1000231;1000099;1000251;1000038;1000230;1000187;1000170;3308105;999934;3192310;1000467;1000298;1000366;1000244;999975;1000316;1000173;1000426;1000029;3301048;1000056;3401848;1000231;1000001;1000289;3285445;1000110;1000952;1000244;1000038;3699385;1000071;1000262;1000072;1000210;999945;1000072;1000317;1000113;3264897;1000098;3254617;999896;1000332;1000146;1000077;1000392;1000060;1000147;1000311;1000340;3299783;1000007;3256040;1000234;1000031;1000025;3212960;1000228
1684147325.456358;4521.72;597.441;0;2692794;1000022;1000274;3661130;1000189;999985;1000037;1000239;1000074;1000397;1000156;1000283;3402573;1000000;3329323;1000112;1000275;1000336;1000027;1000084;1000377;1000461;1000426;1000189;3180927;1000214;3314667;1000427;1000273;1000106;3289944;1000204;1000331;999499;999986;3700316;1000464;1000428;1000164;1000379;1000258;1000252;1000120;1000231;3306860;1000168;3270609;1000072;1000256;999992;1000159;1000219;1000219;1000251;1000272;1000173;3302225;1000119;3291750;1000481;1000168;1000100;3234667;1000333
1684147326.740384;4721.37;624.62;0;1000160;1000303;1110834;3666276;1000226;1160414;1000100;1000239;1000198;1000188;1000249;1000266;3099570;1000133;3401129;1000311;1000217;1000097;1000324;1000150;1000179;1000446;1000072;1000448;2773156;1000458;3314847;1000078;999869;1000030;3253674;1000212;1001074;1000202;1000229;3643246;1000199;999874;1000594;1000160;1000123;1000036;1000360;1000305;3306449;1000095;3294113;1000408;1000318;1000234;1000314;1000300;1000312;1000398;1000163;1000069;3276237;999986;3293045;1000355;1000126;1000526;3203232;1000098
1684147328.28387;4921.31;651.833;0;2585050;1000303;1000319;3668498;1000023;1000020;1000043;999877;1000256;1000025;1000055;1000318;3307550;1000337;3303245;1000234;1000151;1000149;1000015;1000351;1000235;1000334;1000000;1000234;3186248;1000193;3294403;1000044;1000373;1000241;3248240;1000218;1000682;1000519;1000236;3640441;1000316;1000159;1000513;1000201;1000443;1000436;1000202;1000185;3304764;1000052;3291293;1000220;1000275;1000293;1000020;1000197;1000399;1000293;1000150;1000200;3281071;1000304;3290198;1000401;1000424;1000323;3399900;1000438
1684147329.312401;5121.82;679.138;0;2803817;999992;1000504;3670304;1000160;1000193;1000422;1000162;1000262;1000305;1000161;1000231;3400239;1000219;3401220;1000350;1000205;999890;1000149;1000101;1000359;1000147;1000220;1000267;3189087;1000438;3315509;1000103;1000047;1000247;3244365;1000195;1000817;1000230;1000050;3642791;1000208;999956;1000635;1000213;1000363;1000195;1000221;1000364;3279378;1000219;3280184;1000722;1000206;999772;1000259;1000094;1000118;1000416;999916;1000120;3233394;1000175;3254127;1000312;1000263;1000163;3104404;999973
1684147330.596385;5321.57;706.388;0;1000129;1000323;1483823;3659339;1000165;1000090;1000378;1000604;1000215;1000139;1000371;999994;3170180;1000233;3400256;1000302;1000107;1000478;1000262;1000247;1000220;1000391;1000266;1000026;3203222;1000235;3398970;1000416;1000034;1000253;3294974;1000093;1000872;1000315;1000062;3662562;1000142;1000189;1000313;1000456;999946;1000256;1000190;1000228;3264074;1000062;3245603;1000266;1000091;1000435;1000211;1000156;1000819;1000109;1000132;1000277;3280900;1000296;3258026;1000066;999956;1000359;3175519;1000154
1684147331.880386;5521.39;733.643;0;2816031;1000309;1000525;3658256;1000270;1000244;1000071;1000268;999978;1000024;1000440;1000304;3098213;999987;3400101;999961;999973;1000479;1000480;1000281;1000259;1000285;1000159;1000576;3180598;1000093;3399933;1000249;1000121;1000385;3307127;1000129;1000516;1000220;1000065;3700529;1000119;1000440;1000393;1000644;1000113;1000093;1000208;1000172;3279598;1000404;3299022;1000048;1000280;1000122;1000261;1000202;1000376;1000451;1000416;1000379;3265508;1000332;3298592;1000142;1000073;999942;3399994;1000317
1684147333.164388;5721.26;760.931;0;2812513;1000358;1000369;3672871;1000267;1150570;1000031;1000214;1000134;1000356;1000239;1000167;3400651;999954;3101232;1000363;1000208;1000238;1000023;1117985;1000273;999900;1000182;999972;3399631;1000377;3281755;1000552;1000294;1000542;3293070;1000192;1000717;1000535;1000037;3635945;1000282;1000467;1000121;1000952;1000206;1000243;1000136;1000119;3225111;1000386;3287246;1000151;1000122;999966;1000458;1000002;1000045;1000240;1000154;1000142;3273969;1000437;3247090;1000389;1000174;1000378;3298135;1000175
1684147334.448393;5921.33;788.312;0;1000113;1000282;1158022;3652819;1000545;1000201;1000033;1000307;1000333;1000046;1000437;1000174;3102588;1000183;3380085;1000048;1000306;999978;1000266;1000148;1000287;1000387;1000287;1000450;3100184;1000354;3290129;1000448;1000399;1000493;3200819;999865;1000920;1000008;1000073;3659929;1000138;1000181;1000232;999929;1000351;1000217;1000285;1000066;3300093;1000269;3259633;1000265;1000336;1000500;999969;1000463;1000394;1000141;1000320;1000299;3294926;1000433;3290827;1000233;1000278;1000138;3398751;1000115
1684147335.732396;6121.72;815.675;0;1000086;1000156;1000100;3665623;1000061;1000365;999926;1000204;1000321;1000296;1000520;1000144;3257129;1000339;3267737;1000230;1000320;1000393;1000334;1000068;1000255;1000196;1000212;1000296;3177155;1000327;3181846;1000217;1000098;1000546;3231576;1000147;1000939;1000121;1000022;3700611;1000251;1000424;1000419;1000136;1000112;1000131;1000245;1000302;3265760;1000272;3285035;1000219;1000034;1000580;1000331;1000092;1000088;1000075;999979;1000246;3245538;999924;3274510;1000138;1000144;1000146;3192387;1000162
1684147337.16384;6322.23;843.055;0;1000137;999988;1000197;3659765;1000083;1000325;1000245;1000347;1000368;1000085;1000246;1000166;3095249;1000338;3400077;1000277;1000050;1000213;1000257;1000230;1000145;1000376;1000258;1000219;3296854;1000031;3401735;1000233;1000044;1000244;3196154;1000129;1000891;1000367;1000030;3662525;1000148;1000192;1000304;1000329;1000279;1000070;1000254;1000266;3286884;1000593;3233414;1000407;1000147;1000420;1000300;1000151;1000170;1000413;1000410;1000426;3288753;1000149;3268234;1000393;1000186;1000277;3276678;1000246
1684147338.300379;6522.57;870.418;0;1000159;1000297;1000213;3656679;1000038;1000031;1000022;999914;1000386;1000404;1000380;1000266;3097152;999953;3400954;1000451;999975;1000191;1000411;1000287;1000240;1000159;1000608;1000261;3402156;1000575;3102331;1000322;1000362;1000370;3215404;1000298;1001231;1000130;1000051;3656471;1000355;1000448;1000508;1000372;999998;1000001;1000418;1000245;3278930;1000197;3304816;1000175;1000131;1000433;1000092;1000270;999758;1000034;1000043;1000191;3197517;1000233;3307308;1000109;1000530;1000085;3244162;1000339
1684147339.588380;6723.11;897.772;0;1000156;1000140;1000648;3672991;1000069;1000007;1000035;1000358;1000272;1000293;1000096;1000424;3197670;1000293;3398075;1000380;1500126;1000238;1000218;1000209;999983;1000614;1000481;1000304;3400846;1000176;3188911;1000153;1000209;1000393;3098996;1000150;1000768;1000254;1000061;3699150;1000366;1000185;1000508;1000188;1000360;1000323;1000438;1000381;3319389;1000279;3262626;1000080;999890;1000024;1000514;1000230;1000071;1000438;1000370;1000528;3285432;1000007;3230582;1000080;1000070;1000121;3288359;1000141
1684147340.872383;6923.56;925.057;0;3100239;1000573;1000185;3648357;1000327;1000283;1000048;1000352;1000244;1000040;1000245;1000245;3308812;1000178;3397273;1000102;1000159;1000030;1000306;1000043;1000442;1000308;1000446;1000373;3301220;1000211;3296872;1000216;1000142;1000441;3265111;1000317;1000925;1000414;1000239;3640797;1000332;1000220;1000350;1000205;1000323;1000209;1000023;1000102;3301620;1000406;3365027;1000116;1000355;1000323;999851;1000206;1000152;1000255;1000590;1000531;3295237;1000385;3245102;1000111;1000231;1000212;3305799;1000354
1684147342.156378;7124.34;952.437;0;2718697;1000213;1000192;3652944;1000166;999956;1000027;999931;1000098;1000309;1000166;1000088;3099484;1000414;3286333;999819;1000363;1000350;1000160;1000446;1000079;1000104;1000323;1000340;3189515;1000181;3292651;1000198;1000333;1000290;3205868;999958;1000977;1000366;1000174;3656374;1000306;1000225;1000627;1000183;1000182;1000224;1000517;1000156;3268539;1000221;3304776;1000172;1000067;1000042;1000106;1424540;1000451;1000307;1000358;1000230;3262135;1000480;3259612;1000210;1000205;1000172;3247051;1000044
1684147343.440388;7325.81;979.938;0;1000167;1000289;1462967;3646429;1000110;1000223;1000264;1000280;1000218;1000408;1000258;1000022;3301986;999744;3199387;999967;1000297;1000174;1000208;1000055;1000366;1000124;1000150;1000093;3402424;1000561;3401465;1000349;1000055;1000212;3395241;1000236;1000663;1000122;1000061;3666791;1000085;1000303;1000513;1000358;1000340;1000126;999885;1000203;3290708;1000084;3240212;1000209;1000610;1000340;1000058;1000046;1000250;1000168;1000147;1000151;3282545;1000173;3296527;1000056;1000176;999985;3276771;1000249
1684147344.724393;7527.65;1007.54;0;1000095;999888;1045505;3668976;1000368;1000516;1000384;1000387;1000006;1000156;1000096;1000072;3167924;1000065;3400275;1000311;1500657;1000379;1000198;1000356;1000181;1000435;1000427;1000240;3252250;1000077;3309060;1000339;1000109;1000351;3227656;1000172;1000296;1000381;1000031;3698514;1000114;1000233;1000366;1000255;1000237;1000373;1000764;999883;3243296;1000378;3296191;1000210;1501010;1000390;1000556;1000090;999938;1000482;1000176;1000064;3268456;1000155;3264976;1000090;1000342;1000356;3293483;1000020
1684147346.8369;7729.45;1035.11;0;1000228;1000422;999995;3652360;1000266;1000100;1000091;999858;1000110;1000300;999979;1000176;3319710;1000362;3315644;1000408;1500214;999948;1000984;1000368;1000513;1000448;1000243;1000262;3403122;1000619;3307492;1000152;1000174;1000142;3104434;1000123;1000965;1000306;1000023;3657291;1000169;1000218;1000155;1000305;1000035;1000528;1000180;1000344;3297546;1000221;3263071;1000349;1500458;1000107;1000454;1000119;1000365;1000357;1000062;1000417;3308786;1000302;3291311;1000009;1000280;1000015;3264988;1000364
1684147347.292386;7931.35;1062.71;0;1000110;1000164;1667490;3667885;1000203;1000000;1000072;1500471;1000291;1000285;1000090;1000445;3101811;1000011;3313358;1000154;1500032;1000121;1000394;1000279;999992;1000361;1000297;1000074;3401591;1000413;3305198;1000121;1000328;1000218;3400919;1000137;1001120;1000287;1000963;3700092;1000464;1000064;1000263;1500403;1000526;1000366;1000244;1000412;3246128;1000224;3281861;1000046;1500198;1000152;1000397;1000248;1000133;1000238;999930;1000063;3269784;1000296;3249391;1000289;1000286;1000032;3284631;1000371
1684147348.576377;8133.52;1090.32;0;1000200;1000080;1486547;3652717;1000200;1000244;1000051;1000242;1000040;1000273;1000482;1000282;3306062;1000207;2936829;1000165;1500547;1000328;1000051;1000235;1000429;1000287;1000576;1000398;3291604;1000048;3314082;1000057;1000240;1000537;3206956;1000198;1000660;999976;999828;3600009;1000317;1000260;1000444;1000240;1000175;1000238;1000235;1000214;3307039;1000040;3296009;1000152;1500737;1000230;1000114;1000266;1000392;1000333;999969;1000138;3255902;1000178;3305972;1000406;1000029;1000426;3246115;1000405
1684147349.860378;8335.26;1117.84;0;2673671;1000461;1000410;3668845;1000323;1000251;1000127;1000074;1000299;1000364;1000179;1000467;3205469;1000337;3139741;1000389;1500180;1000472;1000409;1000334;1000198;1000000;1000129;1000154;3205100;1000345;3398761;1000388;1000202;1000125;3097917;1000044;1000890;1000074;1000054;3660911;1000180;1000549;1000406;1000315;999959;1000153;2100247;1000176;3293335;1000218;3265925;1000303;1500222;1000567;1000419;1000290;1000175;1000320;1000351;1000382;3275150;1000280;3303567;1000357;1000240;1000537;3242358;1000188
