RAPL;ALL;PG1;PG2
0.02593994140625;0;0;0
14.12017822265625;0;0;0
14.07867431640625;0;0;0
13.8590087890625;0;0;0
14.1649169921875;0;0;0
62.05511474609375;0;0;0
63.7235107421875;0;0;0
63.90618896484375;0;0;0
63.90264892578125;0;0;0
63.93017578125;0;0;0
63.89959716796875;0;0;0
63.992431640625;0;0;0
64.17413330078125;0;0;0
64.01873779296875;0;0;0
64.209228515625;0;0;0
64.1417236328125;63.78206507346887;25.467877287053202;38.2088918124561
63.9742431640625;63.78253475010867;25.472710862296204;38.203109314419976
64.29388427734375;63.791018894922466;25.474121537531587;38.20927943042918
64.15106201171875;63.890081195896116;25.47110320077941;38.20551604083789
64.291015625;63.79079173672742;25.474486385698256;38.20931014310955
64.24407958984375;63.78924443586115;25.473171026211595;38.2090183706758
64.1646728515625;63.78871859346996;25.473460680569012;38.20763523104224
64.10528564453125;63.78762352815872;25.47254670717904;38.207611931673
64.211669921875;63.785355561635015;25.472546177559604;38.206254209465634
64.30322265625;63.790330507003574;25.472997868960586;38.21034167299701
64.27996826171875;63.78214712372771;25.469138104641274;38.20643266207489
64.2266845703125;63.78783478535446;25.469160345068705;38.209966763861225
64.328857421875;63.78427529766362;25.471648089912797;38.20508764877914
64.23345947265625;63.89673852446637;25.473795874821164;38.209695642962785
64.46923828125;63.788277506658446;25.473329886152186;38.20789840885039
64.3319091796875;63.78774213323891;25.471191632756636;38.20860268744069
64.37969970703125;63.788542798672125;25.47350145467965;38.207830628652346
64.405029296875;63.786280651793305;25.47222686933254;38.20747848933251
64.183349609375;63.788006928928894;25.472891962484876;38.20842635302166
64.4302978515625;63.78381304294388;25.472128376247486;38.20543608142254
64.36016845703125;63.78712894745873;25.470278188545823;38.20971735401165
64.25140380859375;63.7826724438514;25.471226052353632;38.205946551177156
64.47991943359375;63.790155752387236;25.473688379766482;38.20897336030707
35.43927001953125;20.414320371089005;17.527023520498314;2.668383474930701
13.86920166015625;0;0;0
13.896728515625;0;0;0
13.778076171875;0;0;0
13.9283447265625;0;0;0
