RAPL;ALL;PG1;PG2
0.02691650390625;0;0;0
14.24652099609375;0;0;0
13.99267578125;0;0;0
13.9432373046875;0;0;0
14.50970458984375;0;0;0
67.26690673828125;0;0;0
68.863037109375;0;0;0
68.8592529296875;0;0;0
68.7908935546875;0;0;0
68.86370849609375;0;0;0
68.86956787109375;0;0;0
68.80206298828125;0;0;0
68.88140869140625;0;0;0
68.868896484375;0;0;0
68.87591552734375;0;0;0
68.87890625;0;0;0
68.9542236328125;68.93845199576423;34.44434652221887;34.457278286397454
68.950927734375;68.9391849107393;34.44440667907107;34.4581346152183
68.9595947265625;68.94305115123178;34.44415305139726;34.42544091483667
68.95458984375;68.9432359785016;34.44545321409094;34.46059167831632
68.9581298828125;68.93720122882685;34.44396108736722;34.456065893938785
68.98126220703125;68.93995001839912;34.4449820928248;34.45859737552039
68.981201171875;68.93967779590935;34.44441695215244;34.45903423295158
69.00579833984375;68.94076046536163;34.44499927919083;34.45965220869819
69.0028076171875;68.9388452027483;34.44386960601492;34.45911017652087
69.010498046875;68.93032974898274;34.445903532872435;34.44754828315703
69.0416259765625;68.8932265538616;34.40224534091398;34.45250065628007
69.0634765625;68.94097538748896;34.44329631144186;34.460218104613304
69.07489013671875;68.94412553716471;34.44331514481191;34.424112048561085
69.08843994140625;68.94362214766063;34.4462564898679;34.4599828648675
69.06591796875;68.88916993516395;34.394098686961826;34.458250962019434
69.08056640625;68.91880214671477;34.43369842324049;34.44786585321452
69.090576171875;68.94061364026662;34.44388285924923;34.459983395630005
69.111083984375;68.94041774679876;34.44599301097811;34.45788974486742
69.10198974609375;68.93899870575102;34.44446591056591;34.45856455954027
69.06829833984375;68.9008294999391;34.445701942457575;34.41825073425917
69.18505859375;68.93922365940385;34.444096958035566;34.45880749543491
69.14923095703125;68.94121972302293;34.44398853309162;34.460588979290016
51.98974609375;0;0;0
40.40753173828125;0;0;0
14.25115966796875;0;0;0
13.98370361328125;0;0;0
14.026611328125;0;0;0
13.9761962890625;0;0;0
