FULL;PG1;PG2
39.41013;0;0
203.85886;69.589455;0
204.60677;92.636915;0
204.59312;92.34866200000002;0
204.78416;92.03199899999998;0
204.83795;92.490743;0
204.87195;77.90661299999996;0
205.32555;78.42535000000001;0
205.25067;76.529252;0
205.48619;77.093545;0
205.81957;76.62570499999998;0
205.77443;74.43273599999999;0
205.72091;73.35201599999999;0
206.03717;77.133635;0
206.10774;65.516534;0
206.16387;63.256796;0
206.22843;61.885906000000006;0
206.28917;63.023133;0
206.34552;60.894540000000006;0
206.29496;62.32913500000001;0
206.31643;62.89781399999999;0
206.39053;61.48789400000001;0
206.29733;62.909659999999995;0
206.27406;65.51143;0
206.41242;63.913026;0
206.32336;65.404095;0
206.40901;64.66592699999998;0
206.34805;64.646826;0
206.35107;62.694065;0
206.30371;70.275458;0
206.33811;66.865603;0
206.4202;66.641411;0
206.31864;72.65801899999998;0
206.35707;69.92599000000001;0
206.39373;70.016078;0
206.33469;67.83129;0
206.28918;66.385917;0
206.51891;66.982239;0
206.3392;60.95066799999999;0
206.30125;66.545046;0
206.33749;65.40857299999999;0
206.40115;66.48301500000001;0
206.4677;57.174772;0
206.37669;55.88525200000001;0
206.3118;55.91357;0
206.2951;56.764592;0
205.47066;57.52237600000001;0
198.9931;62.16981099999999;0
187.71154;59.97563;0
179.44368;56.759052000000004;0
174.02022;51.264162;0
166.6143;55.17637999999999;0
160.89786;59.405671999999996;0
153.87194;65.81748;0
